Tweets,Polarity,Sentiments,Month
Thanks for your positive response Last week my cousin gave the 80000 Rs worth Tomato fields to Sheep Herd feeding for 1500Rs Many Bone Breaking stories are there due CoVid 19 lockdown Your small help really matters to rural farming family in a Big way Long live your spirit,0.09488636363636364,Positive,04
CheckMate Covid is an online chess tournament being held across India on platform in association with Karnataka Chess Association amp Dept of Sports Govt of Karnataka to Raise funds for Karnataka CM COVID Relief Fund Lets checkmatecovid checkmatecarona,0.0,Neutral,04
Sir We are growing Carnesian flowers in Arsikere Hassan karnataka Daily Harvest is 100 bunches of 20 flowers each Due to CoviD 19 We are losing 10 000 rupees everyday If you have any ideas possibilities potentials please suggest us farmersindistress,-0.10833333333333334,Negative,04
I just spoke to Mohammad and they are satisfied with the concern showed by Administration He could be reached at 919611416923 Thank you very much Sahaya I communicated them about the prevailing CoViD 19 and impossibility of going to their village til may 3rd,0.2533333333333333,Positive,04
Stars do not pull each other down to be more visible they shine brighter SSF Karnataka Leisure Art Beat 2020 Online Competition for Campus Students Between 17 to 25 April 2020 Drawing Calligraph Caption Writing Family Magazine Covid 19 StayHomeStaySafe,0.07314814814814814,Positive,04
Pls save Bengaluru By the time of May 3 end of lock down Bengaluru will be Covid City instead of Silicon City of India Padarayanapura Put in jail directly who don t come for treatment,-0.05185185185185186,Negative,04
Learn from the global South to deal with Covid 19,0.0,Neutral,04
I AM PROUD OF MY CHILDREN THEY GIVE UP UN NECESSARY EXPENDITURE WHEN I EXPLAIN ABOUT THE COVID 19 CRISIS AND DONATE TO PM CARES WHOLEHEARTEDLY,0.4,Positive,04
I am proud of my children they understand the crisis of covid 19 They said its our duty,0.8,Positive,04
When i explained about PM CARES and covid 19 crisis every rupee counts thats used for the good cause My children give up their unnessary expenditures and wholeheartedly donate I am proud of my children,0.75,Positive,04
Prophet Muhammad said Seeking knowledge is an obligation upon every Muslim Stay Study Online Class for SSF Workers Day 14 Class 1 by Ustad Hussain Saadi Hosmar Class 2 by Hazrath Dr Mohammed Fazil Razvi Kavalkatte Covid 19 StayHomeStaySafe BreakTheChain,0.0,Neutral,04
Prophet Muhammad said Acquire knowledge and impart it to the people Stay Study Online Class for SSF Workers Day 13 Class by Usthad Noufal Saquafi Kalasa Watch It Here Covid 19 StayHomeStaySafe BreakTheChain,0.0,Neutral,04
Note This is just from vines near our home We are respecting the Covid 19 quarantine and not regularly travelling to our farm However feel safeer to be in our forest like shade grown coffee farm among my parents than in our town PC 93,0.05,Positive,04
IT S FRIGHTENING TOTAL DEATHS DUE TO CoronavirusOutbreak CROSSED 100000 CoronaVirus Covid19 Covid 19 StayAtHomeSaveLives COVIDIOTS CoronavirusLockdown StayHome StayHomeStaySafe PhysicalDistancing SocialDistancing Lockdown,-0.20833333333333331,Negative,04
Prophet Muhammad said Seeking knowledge is an obligation upon every Muslim Stay Study Online Class for SSF Workers Day 11 Class 1 by Ustad P M Ashraf Raza Amjad I Pakshikere Class 2 by Dr Abdurahman Engineer Covid 19 StayHomeStaySafe BreakTheChain,0.0,Neutral,04
Prophet Muhammad said Who goes seeking knowledge then he is in Allah s cause until he returns Stay Study Online Class for SSF Workers Day 10 Class by Usthad Abusufiyan Madani Vice President Karnataka Muslim Jamaath Covid 19 StayHomeStaySafe,0.0,Neutral,04
Proud of u modiji Take whatever strict step to eliminate this covid 19,0.8,Positive,04
Prophet Muhammad said The best of you are those who learn the Quran and teach it Stay Study Online Class for SSF Workers Day 09 Class by Usthad Hafiz Yakoob Saadi Navoor Secretary SSF Karnataka Covid 19 StayHomeStaySafe,1.0,Positive,04
Prophet Muhammad said Knowledge from which no benefit is derived is like a treasure out of which nothing is spent in the cause of God Stay Study Online Class for SSF Workers Day 08 Class by Usthad Hafiz Sufiyan Saquafi Kavalkatte Covid 19 StayHomeStaySafe,-0.1,Negative,04
Prophet Muhammad said The believer is never satisfied from learning good until he arrives in Paradise Stay Study Online Class for SSF Workers Day 07 Class by Usthad S P Hamza Saquafi Bantwal Covid 19 StayHomeStaySafe,0.225,Positive,04
Shri Ram Jai Ram Jai Jai Ram The district of Chikkamagaluru has been successful in deterring and controlling the infection and spread of Covid 19 so far Majority if not all of the,0.425,Positive,04
Distribution of Face Mask and awareness campaign about CoVid 19 in Siddara Hatti Arsikere COVID19Pandemic DIPR k,0.0,Neutral,04
Thank you for your initiative,0.0,Neutral,04
Thank you very much madam You have just helped last person standing in the Que A Gandhiji s Talisman for public life,0.08666666666666667,Positive,04
During the CoronaVirusLockDown cycling around Chikkamagaluru City amp educating Citizens about effective management of COVID19 pandemic by PM Government has become my routine I also advised them to stay at home amp step out wearing a Mask only IndiaFightsCorona,0.3,Positive,04
Sahaya DIPR COVID19 No Officials have reached them yet,0.0,Neutral,04
Thank you very much,0.26,Positive,04
COVID19 Monthly allowance is withheld for past 9 months,-0.25,Negative,04
Today 11 AM to 12 PM I ll be live on Namma Mane Nanna Surakshe video conference to raise awareness about COVID19 amp precautions to follow Join the conference from the links below StayHomeStaySafe,0.13636363636363635,Positive,04
Spend your time indoors wisely and indulge in meditation to relax and keep stress at bay Stay safe and stay cautious KarnatakaTourism KarnatakaDiaries TravelKarnataka Travel traveldiaries travelgram explorekarnataka myindooritinerary yoga covid19 besafe,0.6,Positive,04
MakeYourOwnMask COVID19 Women working from home Day and night to prepare masks for people A salute,0.0,Neutral,04
I On this WorldHealthDay I salute our all the doctors nurses and health workers appreciate their work and their contributions towards helping the world fight against COVID19 stayhomesavelives,0.0,Neutral,04
COVID19 DIPR At many villages around Arsikere 573103 Ration shop public distribution system owners are demanding 50 to 100 Rupees and giving only one month ration after getting Biometrics for two months,0.16666666666666666,Positive,04
First rains this year hope it doesn t hamper efforts against COVID19 good for farmers though,0.475,Positive,04
Is there any action warning can be issued against such news channel,0.05,Positive,04
Arsikere MLA Honble shri Shivalinge Gowda has recommended Muncipal corporation to freely distribute 10000 Masks for poor people Masks will be produced by marginal women for 8 Rupees kumaraswamy kumaraswamy COVID19 DIPR,0.0,Neutral,04
Help us to spread positivity and volunteership among youth COVID19 DIPR sudhakar,0.0,Neutral,04
Hit wicket agodvi dctr ge corona contact tracing kashta,0.0,Neutral,05
Corona Caller tune girl from Kudla She is that girl putri H i N k U Vedanth,0.0,Neutral,05
This is why Corona came to India When will these Assholes learn not to associate the name every now and then,0.0,Neutral,05
Shivmooga district has been detected with new 8 corona positive cases in Karnataka confirmed Today 53 Total confirmed Today 847 KarnatakaFightsCorona StayAtHome,0.23272727272727275,Positive,05
This is IT city of India People mocking corona I presume there will be more 4 0 5 0 etc In near future,0.2,Positive,05
Happy International Workers Day The most hit by corona pandemic are the Workers from unorganised sector Govts must help them by providing alternative jobs WorkersDay,0.43333333333333335,Positive,05
Dear congratulations on the massive Covid relief package Any possibility of relief for freelancers Pre lockdown was stable with good events Now there are hardly any events lined up,0.1361111111111111,Positive,05
Do you miss travelling as much as we do It s been 2 5 months that the traveling world has come to an hault It feels like the era of peak travel is over Covid 19 has changed the world s jet setting ways in the,0.2,Positive,05
Despite CoViD 19 emergency works Arsikere Tehshildar Muncipality commissioner Village accountant and the whole Taluk Admin staff have responded quickly for Bhagyalakshmi case 9 months pensions released House with Toilet water given food arranged enrolled to Dharmastala,0.16666666666666666,Positive,05
Boost economy is important so with restrictions lift the ban Everyone take responsibility enforce strict laws to follow covid guidelines,0.4,Positive,05
Hope COVID19 will serve with the same valour and Sincerity even after transfer,0.0,Neutral,05
Thanks DIPR for your positive response Hope Bhagyalakshmi gets a decent means for her livelihood,0.19797979797979795,Positive,05
Thanks for your kind reply sir Sml clarification As clearly mentioned by her in the video she had approached employers one year ago when Economy was good But being Discriminated based on Physical disability only and hence issue is raised on Rights Issues Thanks,0.2571428571428572,Positive,05
A clean appeal for Manivannan sir She is a certified Tailor and passionate to earn her bread But local Garments employers are rejecting her due to Physical Disability Does she deserves a basic employment SocialJustice,0.03194444444444445,Positive,05
With ref 2 the above tweet Dharini Ma am has made sure that the Tahsildar of Arsikere Santosh sir shifted Bhagyalakshmi to a new location with built in toilet water facilities as she is 100 handicapd Grt job by Eshwar for making Bhagyalakshmi happy,0.28060606060606064,Positive,05
With ref 2 the above tweet Dharini Ma am has made sure that the Tahsildar of Arsikere Santosh sir shifted Bhagyalakshmi to a new location with built in toilet water facilities as she is 100 handicpd Grt job by Eshwar for making Bhagyalakshmi happy,0.28060606060606064,Positive,05
