Tweets,Polarity,Sentiments,Month
Donate generously to the Punjab Chief Minister Relief Fund COVID 19 and join the War Against COVID 19 Your contribution will be used to provide medical assistance and relief to the underprivileged and needy PunjabFightsCorona,0.0,Neutral,03
Trump will surely win upcoming elections He emerges as a strong leader in this covid 19 situation KeepAmericaGreat,0.6166666666666667,Positive,03
Dear fellow Indians Please donate whatever you can Amount doesn t matter Let s overcome Covid 19 together I ve done my bit PMCARES FightAgainstCOVID19 COVID2019india IndiaFightCorona,0.0,Neutral,03
Stay home to brake covid 19 infection series and if anybody has symptoms of covid 19 please contact your doctor,0.0,Neutral,03
So did u refer the COVID as a Chinese Virus during the conversation Mr President of the US of A How come ur respect increased in just a week s time when u were blaming them all this while Please can u have a stand for once What kind of a behaviour is this smh,0.3,Positive,03
Various Orders Issued Reg COVID 19 Curfew Lock Down Advisory In District Faridkot by District Administration via HANDLE,-0.07777777777777779,Negative,03
As our Honourable Prime Minister Shri ji just announced the whole country is going into a lockdown starting midnight today for the next 21 days My request will remain the same PLEASE STAY AT HOME SocialDistancing is the only cure for Covid 19,0.04,Positive,03
DWSS officers are in the field to prevent the spread of COVID 19 Honey Gupta Sub Divisional Engineer is training all pump operators to use hand sanitizers wear mask gloves while operating water supply schemes Covid19India,0.0,Neutral,03
catch feelings not covid 19,0.0,Neutral,03
Stay at Home Be safe Help government and Doctors fight againt COVID 19 UK Pray for the World at MBD Neopolis,0.5,Positive,03
Be serious guys LockdownNow COVIDIOTS StayAtHomeSaveLives COVIDIOT CoronavirusOutbreak PrayersForCoronaFreeWorld prayforitaly COVID,-0.3333333333333333,Negative,03
Hon ble CM amarinder ji Hon ble Health Minister Balbir Singh Sidhu ji plz provide these medicines on each and every drug store this good step can help to fight with this killer dragon covid 19 thanks effective medicines for covid 19,0.5,Positive,03
Do you know why all the temples churches mosques are closed Because all the Gods are in Hospitals wearing white coats LockdownNow COVIDIOTS Covid 19india COVID19outbreak StayHomeSaveLives CoronavirusPandemic WhoCanSave The World,-0.05,Negative,03
Emergency meeting of Special Branch Covid 19 by SP Inv J S Walia Sir to monitor the situation closely in Tarn Taran district All citizens co operate police Take precautions and stay safe COVID19outbreak,0.4285714285714286,Positive,03
Not even a single post about covid 19,-0.07142857142857142,Negative,03
people coming out in thousands in celebrations beating on thallis and bells this is not what you intended sir Please enforce lockdowns Covid 19india,0.0,Neutral,03
Now that you are back from your balconies Here is another picture with none other than my quarantine buddy quarantine covid 19 cov d19 instagood couple lehenga goodvibes shwetasood,-0.0625,Negative,03
We are with our doctors and all the medical professionals in this fight against Covid 19 amarinder at Ludhiana,0.0,Neutral,03
Stay at home homeworkout StayAtHome Covid 19india JantaCurfew JantaCurfewMarch22 stayfitathome homefitness,0.0,Neutral,03
I read Somewhere that govt put a price of 4500 only To test for covid 19 then y to go for test Then it s better to spread it who care if government don t want to care It s a crucial situation and it s time to conduct such treatment rates INDIA,0.125,Positive,03
Punjab got lockdown amid of covid 19 Follow amp support Govt to combat this deadly virus,-0.2,Negative,03
Kindly CoronavirusPandemic JanataCurfew Covid 19india lockdown,0.6,Positive,03
Lets Break the Chain to stop the Spread of Covid 19 Please Stay at Home and Follow Janta Curfew We are Out for Your Safety You Stay at Home for Everyone s Safety UPPolice IndiaFightsCorona I support,0.0,Neutral,03
What are you doing for the time pass selfquarantine potd ootd lehenga ethnic wedding indianwedding weekend saturday weekendvibes love instagood covid 19 shwetasood punjabibrizzle,0.5,Positive,03
CoronaCrisis Everybody say khachyak Carona Covid 19 CoronaCrisis Covid2019TR Covid19InSA coronavirus WHO vaka670 coronavirusinindia CoronavirusOutbreakindia Coronafighters Covid 19,0.0,Neutral,03
DSSFightsWithCorona COVID19 AS very Serious Pandemic we can FightCOVID19 Only Just With Staying At Home And Break The Chain like,-0.21666666666666667,Negative,03
Stay home and stay safe COVID19,0.5,Positive,03
Punjab is ready to fight with this COVID19 3 years old Saanvi from Punjab is also requesting for stay home and stay safe and save your family amarinder punjab CoronaUpdate,0.26666666666666666,Positive,03
Hope people see to it COVID19,0.0,Neutral,03
Repost with repost How does work from home culture look like Well just look at our customer success manager having fun working from home covid19 quarantinelife totalisolation,0.3,Positive,03
Good job Ma am Sir Form covid19 package,0.7,Positive,03
Shikha Dhawan Young Aspirant from Punjab speaks in Punjabi appealing everyone to take lockdown seriously and be properly sanitized all time to stay safe IndiaFightsCorona Covid19,0.15333333333333332,Positive,03
Videos coming from India are hilarious Love the way Punjabpolice controlling social distancing and curfew in india IndiaFightsCoronavirus COVIDIDIOTS COVID19 StayAtHomeOrder CoronavirusLockdown PunjabPoliceindia 21DaysChallenge 21daylockdown,0.3444444444444445,Positive,03
StayHomeStaySafe Eat cheese and Pistachios For Improve Our Immunity System to Fight With corona covid 19,0.0,Neutral,03
Gloves v pao punjab police nu rqst aa m boht videos dekhliya without gloves punjab police Patiala amarinder INDIA COVID19,0.0,Neutral,03
More than anything I think Earth needs needed this break COVID19 Coronavirus,0.5,Positive,03
Paslasquad Techcrux coronavirus covid19 JantaCurfew Janta curfew Reason Behind Janta Curfew TECHCRUX LINK,-0.4,Negative,03
CoronaCrisis Everybody say khachyak Carona Covid 19 CoronaCrisis Covid2019TR Covid19InSA coronavirus WHO vaka670 coronavirusinindia CoronavirusOutbreakindia Coronafighters Covid 19,0.0,Neutral,03
Sahi aa You take care kehnde chandigarh POSITIVE cases aa covid19 De stay home Stay safe Take care,0.3636363636363637,Positive,03
Well Said Sir Hats off to all other doctors Worker Who work really hard to make our planet safe covid19,0.027777777777777773,Positive,03
Social Distancing Be Like Stay Home Stay Safe tuesday casualstyle potd ootd socialdistancing covid19 shwetasood punjabibrizzle region,0.26666666666666666,Positive,03
CoronaVirusUpdates coronavirus Don t be panic St Dr Ji Insan has suggested to Do meditation following with Parnayam Do Jogging daily Include Pistachio and Cheese in Ur daily diet Wash hands properly Use masks properly when go outside COVID19,0.0,Neutral,03
Paid media is at its best to blame Punjab govt for mishandling the pilgrims from Hazur sahib nanded giving chances for the spread of Corona in many districts of the state,0.75,Positive,04
It s an honour to support Harjeet Singh a great corona warrior mainbhiharjeetsingh,0.8,Positive,04
What do you think you always get everything just by winning Some things can be learned even by losing corona viurs The only thing I learn from this is not to tamper with nature and no one can compete with God,0.25,Positive,04
Help Them For a hungry person that is the glory of the food god which cannot be compared even with a diamond In the crisis of the Corona epidemic followers of Sant Rampal Ji Maharaj are increasing their donations Must watch sadhana tv 7 30pm,0.0,Neutral,04
Help Them The greatest virtue has been considered as donation by the saints Therefore in the crisis of this corona epidemic arrangements are being made to distribute food at various places with the blessings of Sant Rampal Ji Maharaj Must watch sadhana tv 7 30pm,0.5,Positive,04
Help Them The followers of saint Rampal Ji Maharaj came forward during the crisis of Corona epidemic Then followers of saint rampal ji give food to hungry people Must watch sadhana tv 7 30pm,0.0,Neutral,04
Listen to the treatment of incurable diseases in the satsang of true Guru While the corona virus has no cure till now through satsang of Saint Rampal Ji Maharaj you will get a solid treatment of this epidemic Must watch sadhana tv 7 30pm,-0.05000000000000001,Negative,04
sir i request i want to touch you feet and hug you after corona sir our generation never seen bhagat singh or vivekanand ji but after seeing you i think they are look like as you are sir jai shree ram,0.0,Neutral,04
See The Positives of this epidemic corona that 50 000 new youngsters have been registered in Nasha Mukti Centres In Punjab State addicted to hard drugs like heroine Isn t this amazing This nature is not cleaning itself it is cleaning the world from evils EarthDay2020,0.01117424242424242,Positive,04
deported all Indians you do not know what situation will be created what will happen to India and their family I strongly urge you all attention and do not try to impose this Corona epidemic on any religion,0.4333333333333333,Positive,04
If the Arab countries deported all Indians you do not know what will happen to India and your family I strongly urge you all attention and do not try to impose this Corona epidemic on any religion,0.4333333333333333,Positive,04
your tension is absolutely right No one is following guidelines People think they r smart but corona is too much dangerous So relaxing them is invitation to maut,-0.024999999999999998,Negative,04
I m not against this but curfew relaxation will result in a huge increase of Corona cases,0.4000000000000001,Positive,04
Please defeat Corona Virus by following the rules A little effort by my Son and Daughter to explain the best ways to stay safe Social Distancing Wearing Mask Sanitizing Hands Stay at Home,0.2691666666666667,Positive,04
When the whole country is fighting against Corona then how far is it right for the Government of India to collect GST on the equipment and medicines required to protect against Corona,0.19523809523809524,Positive,04
Sad to share that we had lost Gurmail Singh Kanungo yesterday ACP Anil Kohli in LDH to Covid19 today In this moment of crisis losing our Corona Warriors is a big loss for the State I join their families in this time of greif amarinder duttainc,-0.25,Negative,04
Stay Home And Fight Against Corona Appeal by Lovedeep Kaur From Presidium Ludhiana Grade 2nd School Ludhiana,0.0,Neutral,04
StayPositive StaySafe to loose the corona stay home stay safe urges by dera sacha sauda if we stay in then only corona will stay out,0.14102564102564102,Positive,04
Please stay at home and be safe from Corona Virus,0.5,Positive,04
So how many of them followed that logic How many gay mutr drinkers are self hiding not coming out for testing How many of them are misbehaving Get those people who said corona virus will be cured with gau mutr I don t defend them But I m happy Hindus didn t follow such fools,0.4527777777777778,Positive,04
Who gave INDIA a name in the world who s leading the fight against corona due to his efforts that why worldlovesmodi,-0.125,Negative,04
Horrific worse then corona,-0.7,Negative,04
have seen your rock bottom and low level reporting on amarinder remarks over corona effect yeaterday when your reporters linked economic worries to fatalities arround 87 Its horrific You are worse then whatsapp university,-0.30000000000000004,Negative,04
India Fights Against Corona But Rape Cases are increasing Day By Day Why Here s The New Case Is Come in front of Us From Maharashtra,0.13636363636363635,Positive,04
He is my favourite actor from Article 15 Ayushman Khurana speaks up his inner bit about Corona,0.0,Neutral,04
Dear amarinder ji by changing you remarks that corona will effect 87 of people in terms of business jobs etc has terrified people by linking it to fatalities is not less then a crime Its generalist are merely reporting by bottom low,-0.1388888888888889,Negative,04
To picturesque clouds moon and I jaunted divergent mountains but Corona has made it from my terrace covi d19 prosncons nopollution,0.0,Neutral,04
Besides fighting with Corona health staff is also fighting for PPE KITs We handed over to Ropar DC 75 PPE KITs and 3000 Surgical examination Gloves for health staff,0.0,Neutral,04
Kerala Pathanamthitta District Youth Congress committee distributed bags of foodgrain and vegetables for struggling families in the district Your country needs your help Help us help those in need Click here to donate to the IYC Corona Relief Fund,0.0,Neutral,04
INDIA FIGHTS AGAINST CORONA TOGETHER AS ALL WE KNOW WUHAN IS OPEN AFTER 72 DAYS OF LOCKDOWN INDIANS NOW WE HAVE TO DECIDE WE HAVE TO SIT AT HOME FOR LONG TIME OR FOR SHORT TIME STAYSAFE Support Lockdown So we start our work again to support our economical values,0.0625,Positive,04
Corona One More Instalment DJJS Blog shared by DJJS App,0.5,Positive,04
Every Day Is Not a Sunday Statement proven wrong by Corona Lockdown Now Every Day Is A Sunday,-0.5,Negative,04
amarinder Sir I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333332,Positive,04
Sir I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333332,Positive,04
Sir I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333332,Positive,04
I work in a company called CABT this is a courier service now work has stopped due to corona virus Due to the corona virus the company refuses to pay our salary Sir it is my great request that our company be resolved as well,0.18333333333333332,Positive,04
Corona Spreading feet in Villages now 2 Cases in Chaunkiman Village One is a 14 years old teen WMK,0.05,Positive,04
Shut up Corona,0.0,Neutral,04
Amit was abt to get married on 14 April However due to Corona pendamic he postponed his mariage to Oct amp returned to keran sector of J amp K never to return back He received 15 bulets on his body ater he kiled 2 terorist He was one of the surgical strike member of India Jai Hind,0.04166666666666666,Positive,04
Corona is already killing people and now this Oh god where the world is going on,0.0,Neutral,04
Exactly they don t If NRIs were to blame The number of Corona positive cases in Punjab would ve been higher than all other states of India But that is not the scenario as of now Better we should concentrate on Spreading the awareness instead of playing the blame game,0.11704545454545455,Positive,04
Why Can t we just Stop Blaming NRIs for Corona cases in India Was Kanika Kapoor a NRI Was Bhai Nirmal Singh Ji a NRI People who travelled the world but has Indian residence are equally responsible,0.2,Positive,04
Please give news about punjab corona updates Bharat,0.0,Neutral,04
Sir you can recommend tamilnadu corona releaf fund,0.0,Neutral,04
No sir how you can say that You know we are going through tge pandemic corona a world disasters so everyone need to cooperate in such situations This is a panicking if we show up this way Actually we are habitual having servent for us and can t move a single step our own,0.13214285714285715,Positive,04
He is not paraza but but belongs to monster s family or you can say him as corona villain,0.0,Neutral,04
We deserve Corona,0.0,Neutral,04
Yes they are corona villain Of course I don t have this channel on my dish how I can get it on my TV please,0.0,Neutral,04
Firecrackers to defeat a respiratory disease corona Where has india mortgaged it s brains,0.0,Neutral,04
Today India has becomes first nation to burst crackers on the death of 68000 people worldwide due to corona Hats off to all who participated and made this pandemic a festival CoronaPandemie Corona Covid19Out ModiFunAgainstCorona,0.0625,Positive,04
The whole of India was blaming NizamuddinMarkaz for Corona Spread few days back Also FIRs were registered against them That s fine But what about these 9PM task gatherings Is government sleeping now People were roaming outside in large numbers but no one stopped them Why,0.10515873015873016,Positive,04
Whom to blame Why these celebrities are reacting now We all knew this kind of Shit will happen But all these Celebrities were sharing the 9PM task like if Corona is a Human or Animal who s afraid of lights and fire Where were your common sense then All Educated Fools,-0.1,Negative,04
Corona in his very last moments around 9PM in India 9pm9minutes 9 9,0.0,Neutral,04
Pollution Free India Now we need Corona Free India Unity pollutionfree pollutionfreeIndia PollutionFreePunjab MoonLight,0.4,Positive,04
Current Situation Of Corona Meme 9pm9minutes 9 9,0.0,Neutral,04
Corona Virus after being attacked with flashlights by Indians 9pm9minutes 9 9,0.0,Neutral,04
Pic 1 Corona before 9PM in India Pic 2 Corona after 9PM in India 9pm9minutes 9 9,0.0,Neutral,04
In yet another move towards realizing our responsibility to contain spread of Corona virus KPS is organizing an oath ceremony on 8th April at 11Am wherein all the students their parents and the city people are urged to participate from their own residence,0.6,Positive,04
Unable to resist myself from crying Just because this fucking government had no idea how to treat a Corona positive patient,-0.2681818181818181,Negative,04
If BAD NEWS had a twitter account Corona,-0.6999999999999998,Negative,04
That moment when you are in love with the final Henna design henna throwback mehendi wedding indianwedding arabic potd friday corona covid covid19 potrait aesthetic,0.25,Positive,04
Leave Corona aside My own blood is against me Instead of raising the Antibodies it says Be Positive AntiMe,0.4136363636363637,Positive,04
your vision is very clear you want to bring all in union I salute to you sir I with my family will ignite candle We all r with you in this fight against corona virus Jai Hind,0.13000000000000006,Positive,04
All set to celebrate choti diwali on 5 April sharp 9pm for 9 minutes to fight the darkness spread by Corona as instructed by PM GoCoronaGo CoronoBharatChodhho at Punjab Agriculture University,-0.125,Negative,04
The link below is for getting official Govt of India updates about CORONA virus situation in India Updating every 4 hrs COVID2019india COVID2019,0.0,Neutral,04
English Why are you Crying Punjabi Corona,-0.1,Negative,04
Send the money in PM CORONA PENDAMIC RELIEF FUND,0.0,Neutral,04
Hope people will understand FightAgainstCorona corona,0.0,Neutral,04
TipsToFightCorona Your phone can be a medium to spread the corona virus so the urges everyone to clean their phone Maintain social distance In this way you can fight this serious disease,0.02222222222222224,Positive,04
What Really Bhai Nirmal Singh Ji Khalsa Passed away Just can t digest this news He was found corona positive yesterday Bad Start of the day RIP,-0.09090909090909087,Negative,04
amarinder People are roaming freely in the curfew at Sultanpur Lodhi may fuel corona spread Please ensure strict adherence to the curfew guidelines,0.4,Positive,04
Once Upon a time There was spread of Spanish Flu Same restrictions were announced This Corona thing will End soon,0.0,Neutral,04
Why such new channels and reporters are allowed to live in India In se bada DESHDROHI kon hai aj k time jo logo ko dharam K naam par baant rahe hai Thanks to them corona ko b religion mil gaya CoronaStopKaroNa DontRumorize at Punjab Agriculture University,0.11818181818181818,Positive,04
you must provide few free certificate after completion of course in this covid 19 epidemic Like your competitor did,0.1,Positive,04
As per letter Dt 24th April OMSS D order Sarbat da bhla trust Patiala seeking to buy the Rice from Pb Region It s for only poor public distribution under COVID 19 Is they authorise to buy from FCI sangrur India amarinder,-0.13333333333333333,Negative,04
India As per letter Dt 24th April OMSS D order Sarbat da bhla trust Patiala seeking to buy the Rice from Pb Region It s for only poor public distribution under COVID 19 Is they authorise to buy from FCI sangrur,-0.13333333333333333,Negative,04
I support PunjabPoliceindia In this fight against Covid 19 MainBhiHarjitSingh,0.0,Neutral,04
Let s show everyone that any attack on policemen doctors fighting COVID 19 on the frontlines like SI Harjeet Singh will unite India together as One In solidarity with SI Harjeet amp all warriors MainBhiHarjeetSingh,0.0,Neutral,04
SarbatDaBhala Trust Sriganganagar members are providing food distribution sewa to the underprivileged families by reaching out to them door to door Covid 19 lockdown StayHomeStaySafe Bhala,0.0,Neutral,04
Leading from front Proactive Sarpanches are spreading awareness about the preventive measures to be taken to combat COVID 19 and are ensuring the sustenance of ODF status in their villages Heroesofchange Covid 19 GOI,0.0,Neutral,04
SarbatDaBhala member from Ferozpur Mr Bhajan is spreading awareness on Covid 19 through art IndiaFightsCorona coronawarriors coronafighters ActNowSaveIndia lockdown2020,0.0,Neutral,04
I m missing my university Retweet If you are also missing the same IndiaWithPmModi Covid 19 AskZee StayHomeStaySafe AIIMS,-0.13333333333333333,Negative,04
Respected CM saab ANM and Staff nurses working under NRHM are underpaid 12 15k per month against regular ones 40k approx since last 12 years kindly look this will act as much needed motivation for these front end warriors in the fight against covid 19 thanks,0.2,Positive,04
Lastly I would like to question you that how can you say students are fool after may be knowing this fact that Canada government has decided to provide full support to international students in Canada due to the situation of Covid 19 by giving them 1250 1750 every month,0.05625,Positive,04
As Covid 19 enforces barriers virtual traveling breaks them down This World Book Day let us travel without moving with a book and our imagination Reading not only promotes a lifelong love for literature in,0.0611111111111111,Positive,04
The distribution of dry ration continues with the help of my foreign and domestic brothers among the local daily wagers Every little bit counts do what you can indiafightscorona rationdistribution stayhome staysafe covid 19,-0.06319444444444444,Negative,04
A small message from Armaanianarmy Stay home stay safe Covid 19 2206 AM AM 223 AM,0.125,Positive,04
Imagine if India had to face COVID 19 pandemic in pre from 16 May to 1 June 1996 and then from 19 March 1998 to 22 May 2004 era,0.0,Neutral,04
stimulus package is mandatory for Punjab Rice Industries under the pandemic COVID 19,0.0,Neutral,04
amarinder Now police are roaming to each and every village of punjab as person of village I would request you to please those who are on duty they should have their ID which mentioned that they r on duty for covid 19 Otherwise people might attack them,0.0,Neutral,04
WorldEarthDay Pawan Guru Pani Pita Mata Dharat Mahat will be remembered by all This line of Guru Granth Sahib is thus my message that the gift of nature can save the earth and the natural resources that enhance its beauty Otherwise great females like covid 19 have to,0.45,Positive,04
Covid 19india StayHomeSaveLives StayHome COVID 19 meetings and ignored scientists warnings The Sunday Times reports,0.0,Neutral,04
Sheroes of Change Champion Women Sarpanches leaving no stone unturned to sustain ODF status taking all preventive measures to prevent the spread of COVID 19 in their villages StayHome Handwashing Socialdistancing odfsustainability,0.0,Neutral,04
SarbatDaBhala is passionately dedicated to serve humanity and ease people s lives Vehicle full of PPEkits N 95 and three layer Masks started from Chandigarh and supplied it to Amritsar Batala Pathankot Gurdaspur TarnTaran Moga Ferozpur and Sangrur covid 19,0.15,Positive,04
Sir humble request to please take it forward since due to lockdown we can t bear this additional cost Tution fees should be decreased by 50 for this session as covid is going to have long term effect on finances,-0.19375000000000006,Negative,04
During the crisis of COVID 19 The global nature of the current threat has made it imperative that Administration amp leaders rise above the demands of strident nationalism and petty domestic politics Those who fail to do so will be judged harshly by history,-0.11666666666666665,Negative,04
Think 4 citizens To contain the coronavirus pandemic followings curfew norms lockdown are necessary protocol Then why the FCI Punjab Region restore the work of CMR receipt Keeping the views pandemic COVID 19 This process should be delayed up to the zero impact of coronavirus,0.0,Neutral,04
Following curfew norms lockdown are necessary protocols to contain the coronavirus pandemic Then why the FCI restoration the work of CMR receipt Keeping the views pandemic COVID 19 This process should be delayed up to the zero impact of coronavirus sangrur,0.0,Neutral,04
Maintaining social distance following lockdown and curfew norms are necessary protocols to contain the coronavirus pandemic Then why the FCI restores the work of CMR receipt Keeping the views pandemic COVID 19 This process should be delayed,0.011111111111111113,Positive,04
Doctor sFightCovid19 Covid 19Punjab,0.0,Neutral,04
Dear PM sir today i downlod Aarogya Setu aap its realy a very halpfull for all information about covid 19,0.2,Positive,04
Heroes for Change Ms Sheshandep Kaur a Young Lady Sarpanch of Village Manak Khana Bathinda is keen to protect her village and save community from spread of COVID 19 swachhpunjabswasthpunjab covid19warriors,0.1,Positive,04
