Tweets,Polarity,Sentiments,Month
I have installed Aarogya Seth App and have requested to all my contacts to do the same to fight against covid 19 Please install the app,0.0,Neutral,04
I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS please download this aap to detect is there any covid 19 patients anywhere near you through bluetooth amp GPRS,0.1,Positive,04
ThursdayMotivation The ultimate aim of human life is to get complete salvation from the circle of birth and death This is possible only by following the path mentioned in our holy scriptures and by taking initiation from a complete sant COVID 19,0.028571428571428574,Positive,04
ThursdayMotivation Legality is the only way by which the divine qualities begin to spread in humans and the demon tendency is ended COVID 19,0.0,Neutral,04
ThursdayMotivation It is written in Gita Adhyay 15 Shlok no 17 that in reality the Imperishable God is someone else and He only by entering into the three loks sustains everyone and He only is known by the name Eternal God COVID 19,0.0,Neutral,04
Oggy and the Cockroaches has now offered their massive bungalow as a quarantine facility for treating Covid 19 patients,0.0,Neutral,04
Ji please tell news channels who are spreading false news that to maintain distance from animals they are reason for covid 19 If this false news spreads then in seconds you will see abandoning them and torture by humans,-0.4000000000000001,Negative,04
Why Need TrueWorship It is written in Gita Adhyay 15 Shlok no 17 that in reality the Imperishable God is someone else and He only by entering into the three loks sustains everyone and He only is known by the name Eternal God COVID 19,0.0,Neutral,04
Why Need TrueWorship Legality is the only way by which the divine qualities begin to spread in humans and the demon tendency is ended COVID 19,0.0,Neutral,04
Why Need TrueWorship Those who do satbhakti take the seeker to the divine Satlok There is no absence of anything COVID 19,0.00625,Positive,04
Why Need TrueWorship It is important that one should know why bhakti is important for a human If not done what will be the consequences he she should have to face in the future or upcoming lives COVID 9,0.2,Positive,04
Who is the God who increases our Lifespan Whose description Holy Rigvedes proves the Rigvada is the 10 Sukat 161 Mantra 2 in proof And gives salvation by giving true devotion and diseases are also liberated COVID 19 Why Need TrueWorship,0.325,Positive,04
Why Need TrueWorship God kabir can destroy all the sins Yajurved adhyay 5 Mantra 32 About more information watching Shraddha 2 00 pm COVID 19,0.15,Positive,04
Why Need TrueWorship Doing bhakti also gives wealth and all physical diseases also end COVID 19,0.0,Neutral,04
Why Need TrueWorship The ultimate aim of human life is to get complete salvation from the circle of birth and death This is possible only by following the path mentioned in our holy scriptures and by taking initiation from a complete sant COVID 19,0.028571428571428574,Positive,04
Why Need TrueWorship Without true worship of Supreme Lord Kabir after taking initiation from Saint Rampal Ji Maharaj this human life is worthless Know more information must watch sadhna channel at 7 30 PM COVID 19,0.012499999999999985,Positive,04
Why Need TrueWorship The person who is my refuge I am a slave Gail Gayle Firu until the earth is sky Satguru the giver of devotional liberation wandering soul life Without the presence of that Sahib neither was there any treacherous movement COVID 19,0.0,Neutral,04
Who Is EarthSavior Universal truths Eternal Kabir the most merciful God can increase the age of His true devotee Get initiated from the true Saint Rampal Ji Maharaj and start worshipping Lord Kabir to protect yourself and your family COVID 19,0.3,Positive,04
God Kabir Sahib is the destroyer of sins The Yajurveda chapter 8 mantra 13 states that God can destroy sin The sins of the devotee who take sermon and stay in dignity are destroyed by Saint Rampal Ji Maharaj COVID 19 Who Is EarthSavior,-0.2125,Negative,04
Congress MDC Smt Sadhiarani Sangma has asked chief executive member Dipul Marak to release 10 out of her 24 months pending salary and contribute it to Meghalaya Chief Minister s Relief Fund to fight against the Covid 19 pandemic CongressFightsCorona,0.0,Neutral,04
Stupidity and Virus knows no religion it doesn t differentiate How to educate obstinate people To fight COVID 19 pandemic We all human beings need to act together honestly We shall overcome Covid19India,0.0,Neutral,04
Stay Home to combat the Covid 19,0.0,Neutral,04
My Alma mater donated a sum of Rs 5Lakh towards the Chief Minister s Relief Fund for the Covid 19 Ever More Better Ever Meghalaya,0.5,Positive,04
This consultation ropes in all 60 MLAs as active partners in combating the COVID 19 pandemic and we will collectively address public woes focusing on reaching out to the underprivileged who need immediate intervention on food supply and bridging gaps in the loss of livelihood,-0.06666666666666668,Negative,04
Met hon ble CM this afternoon with MLAs from East Khasi Hills district to review the COVID 19 shutdown Grateful to the Govt of Meghalaya for efforts put in this far,0.1,Positive,04
The coronavirus appears2be causing sudden strokes in adults in their 30s 40s who are not otherwise terribly ill Drs report There s growing evidence that Covid19 infection can cause blood2clot unnaturally nd stroke would b an expected consequence of dat CoronaUpdatesInIndia,-0.2,Negative,04
Bro in India we call this sorta News TUBELIGHT You lookin for more RTs or what Let s stick to COVID19 yea,0.5,Positive,04
As DomesticViolence cases rise in India amid COVID19 lockdown we urge the govt to use NirbhayaFunds to support survivors BehindClosedDoors Sign the Petition via India,0.0,Neutral,04
UK government says Oxford University will begin human trials for a coronavirus vaccine this week COVID19,0.0,Neutral,04
Superb Job Meghalaya MeghalayaFightsCovid Meghalaya Shillong COVID COVID19,1.0,Positive,04
Honorable Sir may the citizen of the State want 2 know who is the one who spread Covid19 to Late Dr Jailo,-0.3,Negative,04
The COVIDMAN of India IndiaFightsCorona AssamFightsCovid19 Covid 19,0.0,Neutral,04
I salute for his courage and dedication to the that is working 24 7 to fight COVID19 in the U K,0.0,Neutral,04
2 more cases test ve Meghalaya COVID19 Total 9 cases 8 active 1 deceased,0.12222222222222225,Positive,04
Finally Dr Sailo s mortal remains laid to eternal rest at the Riatsamthiah Cemetery He was the 1st COVID19 patient and also fatality in Meghalaya RIP Covid19India Meghalaya Shillong Great service by the Municipal Board novelcoronavirus Meghalaya pandey,0.4,Positive,04
Huh Mizoram let better sense prevail on your people COVID19,0.5,Positive,04
Body of Meghalaya s COVID19 victim not allowed cremation tribal Dorbar denies burial permission Meghalaya government is caught in a catch 22 position with mortal remains of the state s first COVID19 victim Dr sailo must Check the link,0.033333333333333326,Positive,04
He has been a man who served the public all his life and for him to die alone and to be buried alone is very painful So let s pray for God s amazing grace Meghalaya COVID19 SaveMeghalaya,-0.10333333333333328,Negative,04
6 confirmed covid19 cases of 68 tested 6 more sent for retesting tweet from Meghalaya MeghalayaCovid19 INDIA,0.45,Positive,04
I welcome the Decision of Our Honourable PM for extended the Lockdown till 3 May great decision Honourable PM We Indian will win this Fight Covid19,0.8000000000000002,Positive,04
STOP the correlation between the Coronavirus and religion a little brains to be put into practice would be nice now this Pandemic is a making of our own kind not the wrath of god usebrains COVID19 CoronavirusPandemic,0.403125,Positive,04
Wishing you all a Happy Prosperous Bizu 2020 let us all celebrate this Bizu epically My message to Chakma brethren on how to celebrate this Bizu BizuFestival ChakmaBizu ChakmaFestival festival COVID19 Article,0.8,Positive,04
May this festivals bring harmony joy and prosperity in our lives Happy Bihu Be sure to takebreaks from news and social media about COVID19 Too much news about the pandemic can be upsetting When u do need info get the latest frm ur state health dept or INDIA,0.4722222222222223,Positive,04
UNITEDSIKHS team at Shillong is preparing langar hot meals for more than 200 people to be distributed to the needy twice a day Join us in our efforts by donating to our COVID19 Emergency Relief Mission Feed The Hungry CoronaVirusIndia,0.375,Positive,04
Why Need TrueWorship Because COVID19 will cure by true Worship by Saint Rampal ji Maharaj of Lord Kabir Watch sadhna tv 7 30 pm,0.35,Positive,04
We salute you for leading from the front at this critical hour when we are battling Covid19 You have stretched yourself beyond expectations and tackled every case with meticulous care You are an example to every Health Minister in the NE,-0.025,Negative,04
3000 Covid19 cases in India 1 1000 in 58days 1000 2000 in 4days 2000 3000 in 2days We reiterate the govt to test more amp more people and provide isolation facilities for those infected INDIA PutNationOverPublicity,0.5,Positive,04
Village Health Team Sohliya Iapngar postering Covid19 poster Dt 3 4 2020,0.0,Neutral,04
BreakingNews Italy CLAIMS TO HAVE FOUND THE VACCINE FOR COVID19 The ANTIBODIES found seem to neutralise the coronavirus Cell in humans Cure FINALLY FOUND ChinaVirus Corona india,0.0,Neutral,05
I hope and believe that there will be no case of Covid 19 yet you guys have to follow basic rules for your own safety Be responsible be safe LetsFightCoronaTogether Covid 19,0.325,Positive,05
Sharmanak Covid to puranas me bhi hai jisko tackle kiya gaya tha No appreciation of rich scientific history,0.375,Positive,05
After Covid 19 this site may be your next destination list to enjoy the beautiful climate nature amp scenic beauty Meghalaya,0.4166666666666667,Positive,05
Just messing around with some design concepts Covid 19 reality scifi,0.0,Neutral,05
New Phor Women farmers group from Nagaland work together to share food To them Self reliance Self sufficiency Solidarity are the lessons learned from this Pandemic Read full article CommunityEmpowerment COVID,0.24318181818181814,Positive,05
Salute to for being the best Health Minister in the country today and for pursuing the anti Covid mission in Assam with a zeal that s exemplary All states should look to Assam as a model,1.0,Positive,05
Me happy within amidst covid that s all I can say now,0.8,Positive,05
this is what currently happening in India during covid 19 situation No one help my tears rolled down after i saw this video migrant labourers walking 1000 km to reach their home,-0.07777777777777779,Negative,05
A CSR initiative of NEEPCO Handing over of Masks Sanitizers hand wash to Shri Siddhartha Bhattacharya Hon ble Minister GMC Law Govt Of Assam for Municipal workers deployed for fighting against Covid 19 IndiaFightsCorona PPE sanitizer,0.0,Neutral,05
I just have a feeling that all of us just have to go through this Covid 19 shit at one point coronavirusmemes CoronaUpdates,-0.2,Negative,05
Receiving some kgs of rice from Dadenggre MDC covid 19 relief in april 2020 with thanks,0.2,Positive,05
It truly is sad that Covid has brought out the worst in the Govt,-0.75,Negative,05
Need your help sir on Aarogya Setu app as in meghalaya the app is not showing correct status And please guide as to how we know if nearby people within 5 km get covid 19,0.0,Neutral,05
MEGHALAYA IAF Flypast in Meghalaya Showers of Flowers on CoronaWarriors CoronavirusOutbreakindia CoronaUpdatesInIndia COVID 19,0.0,Neutral,05
Supporting each other through the pandemic Shed Superstition be Scientific COVID staysafe HelpEachOther,0.0625,Positive,05
I hope and believe that there will be no case of Covid 19 yet you guys have to follow basic rules for your own safety Be responsible be safe LetsFightCoronaTogether Covid 19,0.325,Positive,05
80s music is helping me stay sane during this lockdown COVID19 lockdown2020,0.0,Neutral,05
Meghalaya Sir Now that Meghalaya is COVID19 FREE Plz open up G S Road and other major Markets We are bleeding Our Expenditures never stopped Help us Sir,0.084375,Positive,05
Polluters want to use COVID19 to kill climate ambition but 3 powerful women amp can push through a GreenCoronaRecovery in Europe and inspire the world to embrace a brighter future Join the global call now,0.1,Positive,05
is it a possibility to launch sell these product in India Companies People are taking undue advantage of the covid19 pandemic and extorting money for these non contact thermometers These are need of the hour Thanks,0.2,Positive,05
Journalists need a crash course in reporting Covid19 what to say amp what adjectives to avoid Some say journalists should avoid adjectives like deadly coronavirus The point is not to create fear but also not downplay the severity of the disease Tough call,-0.29444444444444445,Negative,05
We join you in honoring those who are at the frontline of fighting Covid19 May God protect protect them from all harm,0.0,Neutral,05
MEGHALAYA IAF Flypast in Meghalaya Showers of Flowers on CoronaWarriors CoronavirusOutbreakindia CoronaUpdatesInIndia COVID 19,0.0,Neutral,05
