Tweets,Polarity,Sentiments,Month
IndiaFightsCorona The Modi Govt has extended the measures to combat corona outbreak All schools colleges gyms and public swimming pools will remain closed till March 31 in India via NaMo App,-0.05,Negative,03
IndiaFightsCorona Reducing the Corona Footprint via NaMo App,0.0,Neutral,03
Will corona virus spread only in schools collages and theatres what about malls sir With so many people coming to malls touching goods and other things around there are possibilities of the disease spreading,0.21875,Positive,03
Excellent service by assam government Excellent precautions done by them in airport As my sister return from Delhi Her screening of corona virus done itself in dibrughar airport Nw we don t need to worry fr her Thanks sir fr all precautionary measument,0.7333333333333334,Positive,03
PM Ji Modi calls for innovative ideas to check corona coronavirus via NaMo App,0.5,Positive,03
IndiaFightsCorona From world over people from many countries are praising India for the proactive measures that have been taken to combat the corona outbreak via NaMo App,0.5,Positive,03
IndiaFightsCorona Amidst the Corona scare PM Modi assured how no stone is being left unturned to ensure Indians are safe from the outbreak via NaMo App,0.25,Positive,03
IndiaFightsCorona Fact Check on Corona via NaMo App,0.0,Neutral,03
IndiaFightsCorona Protective measures for Corona via NaMo App,0.0,Neutral,03
IndiaFightsCorona Precautionary measures for Corona via NaMo App,0.0,Neutral,03
IndiaFightsCorona Helpline numbers for Corona via NaMo App,0.0,Neutral,03
please huv some courtesy when in d situation of corona virus in India ppl r trapped in there home huv to cancel there flight U ppl take advantage of d situation didn t given any refund I must thank fr there support give full refund,0.07499999999999997,Positive,03
Some students from North east are insulted in Punjab etc by telling them as Corona virus This is very bad Their look may be like Chinese Mongolian But they are not from China My appeal to these people to be sympathetic to the innocent students of NE for no fault of them,0.022500000000000048,Positive,03
Has Modi ordered to shut schools Didi was blaming Modi for his concern about corona,0.0,Neutral,03
Sir Many people forced to cancel domestic air travel due to Corona restrictions Why don t u instruct airlines to wave Cancellation fee for at least next one month so that people may avoid huge financial loss Cc,0.02187500000000001,Positive,03
Use two drops of mustard oil in both the nostrils to beat Corona PreventCorona,0.0,Neutral,03
Use two drops of mustard oil in both the nostrils to beat Corona PreventCorona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
ghy PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
BeatCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
BeatCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
Use two drops of mustard oil in both the nostrils to beat Corona,0.0,Neutral,03
PreventCorona Use two drops of mustard oil drops in both the nostrils to beat Corona,0.0,Neutral,03
go corona go,0.0,Neutral,03
Modi discuss corona outbreak with British and Israeli PMs on phone via NaMo App,0.0,Neutral,03
They feel corona is like Modi Ji,0.0,Neutral,03
Via WhatsApp coronavirusindia Coronavid19 Corona If you travel without Documents,0.0,Neutral,03
Corona doesn t been planned like communal riots So it doesn t see the religion of the victims,0.0,Neutral,03
A small donation to PM CARES Fund thank you ji for Your constant effort to make India Covid 19 free Love you sir,0.1625,Positive,03
Dear honorable PM of India I have donated my small contribution towards fighting against COVID 19 We hope humanity will win,0.275,Positive,03
Assam health minister is being lauded for his hard work to mitigate any possible Covid 19 outbreak in the state AssamCares CoronaVirusUpdates,-0.14583333333333334,Negative,03
Teacher Explain CHINA Student C coronavirus H hantavirus I N A Teacher Sorry no explanation needed Covid 19 Hantavirus ChinaVirus19,-0.5,Negative,03
As per IMCR sample size is 35000 by last covid 19 This sample size is too small for a country like India We have to implement strict compliance of 21daysLockdown to safeguard our Honourable Country India,-0.125,Negative,03
MannKiBaat Family that battled COVID 19 via NaMo App,0.0,Neutral,03
MannKiBaat In conversation with the survivors of COVID 19 via NaMo App,0.0,Neutral,03
Brilliant fifty says Modi after Suresh Raina pledges 52 lakh for fight against Covid 19 via NaMo App,0.9,Positive,03
COVID 19 PM Modi calls up Pune nurse thanks her for efforts via NaMo App,0.2,Positive,03
Coronavirus in India PM Modi announces CARES fund for donations to India s war against Covid 19 via NaMo App,0.0,Neutral,03
At a time whn great imp is being attached to hygiene n cleanliness to fight Covid 19 outbreak SMB fails to clear heaps of garbage stacked in diff parts of Silchar town thereby providing fertile breeding ground of germs Disgusting,-0.14999999999999994,Negative,03
Sir small contribution towards fitting against COVID 19 we as citizens really appreciate for all your restless efforts to safeguard all the citizens in this crisis Also thanks the Administration Police Doctor s Nurse s amp the Team engaged to facilitate all of us Thanks,0.17,Positive,03
Please find all the complaints since last year which I did then give an explaination that it is happening due to Covid 19,-0.0625,Negative,03
INDIA The bitter reality of the allopathic solution to Covid 19 pandemic is the older people are actually helpless Therefore Iike any other country India is also reporting a huge number of old people succumbing to the deadly Coronavirus I claim,0.03452380952380953,Positive,03
Sharing this initiative taken by a Local NGO of Katigorah Cachar Assam trying to support the poor amp needy in this time of distress Requesting everyone to kindly share amp if possible contribute graciously to this humble cause Hunger lockdown CoronavirusOutbreak Covid 19,-1.1102230246251566e-17,Negative,03
Avoid ibuprofen ICMR tells diabetes hypertension heart patients in Covid 19 FAQs via,0.0,Neutral,03
India please take the deadly coronavirus seriously or else we will face 3 month LockDown Covid 19india StayHomeStaySafe,-0.26666666666666666,Negative,03
rt donated 50 lakh rs 2 COVID2019 relief funds Bt ye bhut km h Sachin sir jaise logo k liye Sir ko km se km 5cr dnt krna chaiye tha Nw waitng fr othr guys to dnt sm money to Covid19 relief fnds COVID CoronavirusOutbreak,0.0,Neutral,03
Great job We need more social awareness to fight COVID 19,0.4444444444444445,Positive,03
Seems people following religion of peace now understand that covid 19 patient can t be saved by namaaz in mosque,0.0,Neutral,03
Global economy impact due to covid 19 Explore the latest strategic trends research and analysis on COVID 19 via,0.125,Positive,03
LetsFeedThePoor BJP will feed over 5 crore poor people during the 21 day nationwide lockdown in the wake of COVID 19 outbreak You can join them too by registering on via NaMo App,-0.4,Negative,03
LetsFeedThePoor Ensuring that no one should go hungry during the difficult times of COVID 19 the World s largest political party BJP is putting in place a mechanism to link up community kitchens which can serve at least 1000 needy per day via NaMo App,-0.26666666666666666,Negative,03
arrangements for my voluntary service for our country against covid 19 pandemic I claim This one chance may save many lives,0.5,Positive,03
IndiaFightsCorona Prioritising healthcare the availability of testing facilities related to COVID 19 personal protective equipment isolation beds ICU beds ventilators and other necessary tools are being increased rapidly via NaMo App,-0.03125,Negative,03
IndiaFightsCorona COVID 19 can spread like wildfire Social distancing is the key to combat COVID 19 Indians are requested to stay home and practice social distancing indoors too for the next 21 days to help India combat COVID 19 via NaMo App,0.016666666666666666,Positive,03
IndiaFightsCorona Social distancing is not only for those who are infected with COVID 19 Let us eliminate this detrimental thought as social distancing is for everyone via NaMo App,0.022222222222222227,Positive,03
IndiaFightsCorona As part of the government s stringent efforts to tackle Covid 19 PM Modi announced a nationwide 21 day lockdown via NaMo App,0.0,Neutral,03
IndiaFightsCorona The biggest truth is that COVID 19 does not discriminate against anyone It wreaks havoc on the rich country and in the house of the poor The solution is Social distancing via NaMo App,0.00277777777777777,Positive,03
IndiaFightsCorona The troubles of today due to the lockdown will last only 21 days However if the spread of Covid 19 is not contained by staying home it will cause unfathomable damage to the country via NaMo App,-0.04166666666666666,Negative,03
IndiaFightsCorona At his Kashi video conference PM Modi reiterated that we must stay at home and follow doctors advice only as there is no medicine or vaccine in the world for Covid 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona Medical Fraternity leading India s war against COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona 130 crore sarathis against COVID 19 via NaMo App,0.0,Neutral,03
Covid 19 in India PM Modi interacts with doctors via video conferencing via NaMo App,0.0,Neutral,03
EU Leader Lauds Narendra Modi For early Measures To Combat COVID 19 Pandemic via NaMo App,0.1,Positive,03
PM discusses Covid 19 outbreak with European Commission president via NaMo App,0.0,Neutral,03
Amid Covid 19 crisis PM Modi tells media to act as a link between govt and people via NaMo App,0.0,Neutral,03
Now last time our prime Minister shakes hand and says some words please obey all the present our country is on the path of desperate struggle so help everyone to fight this struggle of Covid 19 virus I have to request,-0.2,Negative,03
IndiaFightsCorona PM Modi asserts that experts say that if one gets Covid 19 it takes several days for symptoms to emerge In this duration he she infects others Thus as a solution it is suggested to stay indoors via NaMo App,0.0,Neutral,03
IndiaFightsCorona Social distancing A key to combat COVID 19 via NaMo App,0.016666666666666666,Positive,03
IndiaFightsCorona Stay Indoors to combat COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona 21 days lockdown to combat COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona Battling COVID 19 for 21 days via NaMo App,0.0,Neutral,03
21 DAYS NATIONWIDE LOCKDOWN Perfect step to combat COVID 19 Thank you sir,1.0,Positive,03
PM ji Modi s address to the nation on vital aspects relating to COVID 19 menace COVID19 via NaMo App,0.1,Positive,03
We heartedly support and appreciate our government disision of 21 days complete countrywide lockdown We will stay home to save our family our country and unitedly fight against this pandemic COVID 19 virus Countrywidelockdown FightAgainstCOVID19 StayHome,0.1,Positive,03
Covid 19 PM Narendra Modi urges electronic media to fight misinformation via NaMo App,0.0,Neutral,03
PM Modi shares link on information regarding Covid 19 in sign language via NaMo App,0.0,Neutral,03
Watch Live PM Ji Narendra Modi to address the nation on vital aspects of COVID19 COVID 19 menace today via NaMo App,0.11818181818181818,Positive,03
I wonder what if cows were carriers of COVID,0.0,Neutral,03
You may hate him but u can t ignore him Assam Health Minister is leading from the front in the state s battle against the dreaded Covid 19 virus Assam is fortunate to have him at the helm of affairs at this critical juncture Keep going Sir,-0.13333333333333333,Negative,03
IndiaFightsCorona Revised testing standards for COVID 19 via NaMo App,0.0,Neutral,03
Assam will be in complete lockdown from 6PM of 24th March to 31st March Grocery stores Petrol pump exempted Instance of violating lockdown will lead to a jail of 6 Months LockdownNow COVID19outbreak Covid 19india COVID 19 COVID19 IndiaFightsCOVID19 Assam,0.0,Neutral,03
Assam announces complete lockdown from 6 pm on March 24 till March 31 Grocery shops pharmacies petrol depots will remain open through this period Covid 19india COVID19outbreak CoronaUpdatesInIndia,0.05,Positive,03
The Cachar district administration has suspended all public transport services till March 31 covid 19 CoronaUpdatesInIndia assamfightscovid 19,0.0,Neutral,03
Thank you India for the claps and appreciation Keep your spirits high the fight is not over yet till we nail the last in the coffin of covid 19 Covid19India COVID19outbreak,0.08,Positive,03
Thank you covid 19 warriors seen First time in my life that s called United India Covid 19india Jai Hind at Hailakandi,0.25,Positive,03
Coronavirus crisis PM Modi praises Google Twitter for campaign against myths around COVID 19 via NaMo App,0.0,Neutral,03
Coronavirus Ten norms PM Modi urged Indians to follow to help fight Covid 19 via NaMo App,0.0,Neutral,03
Silent roads in Assam s Silchar at 9 30 am on Sunday following Prime Minister Shri s appeal for JanataCurfew Covid 19india CoronaChainScare COVID19outbreak,0.0,Neutral,03
Aisa krenge tho IndiaFightsCorona kaise chalega Why the ppl r not taking it seriously Covid 19 COVID19outbreak,-0.3333333333333333,Negative,03
I support JanataCurfew StayHome and stay safe guys Covid 19 IndiaFightsCorona,0.5,Positive,03
Good News COVID19 Hydroxychloroquine is now an official treatment for covid 19 Cheap cure with high efficacy amp safe A good news,0.49200000000000005,Positive,03
Rajasthan becomes the state in India to announce lockdown to mitigate covid 19 outbreak Good move by Mr Gehlot CoronavirusPandemic,0.7,Positive,03
One found Covid 19 positive in Assam s Jorhat district today according to the local media First such case in northeast region The state government is yet to confirm CoronavirusPandemic,0.11931818181818182,Positive,03
As per my knowledge in the micro financing unit still continues it loan collection in Cachar and the collector come from outside and 20 30 womens gathers in the collection center and thus increase chance of Covid 19 spread So I request sir and,-0.05,Negative,03
We ll Come Together to Fight COVID 19 PM Modi Thanks Celebrities for Supporting His Janata Curfew Call via NaMo App,0.225,Positive,03
PM Narendra Modi responds to Kevin Pietersen s tweet joins forces with explosive batsmen to fight against COVID 19 via NaMo App,0.0,Neutral,03
CoronavirusPandemic The right step Sachin Tendulkar rt lauds PM Modi s JantaCurfew move amid Covid19 Covid 19 threat ISupportJantaCurfew via NaMo App,0.2857142857142857,Positive,03
IndiaFightsCorona Assisting its neighbouring countries India pledged 10 million towards a Covid 19 emergency fund along with a rapid response team of doctors and specialists for SAARC Nations via NaMo App,0.0,Neutral,03
IndiaFightsCorona World appreciates India s Response to COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona World notices Indias efforts to combat COVID 19 via NaMo App,0.0,Neutral,03
JanataCurfew Strengthening the fight against COVID 19 with Janata Curfew via NaMo App,0.0,Neutral,03
Refrain from panic buying and stockpiling PM Modi on Covid 19 crisis CoronaVirusUpdate via NaMo App,0.0,Neutral,03
What nature is telling us We will weather this COVID19 Covid 19 storm together but we must learn the right lessons via NaMo App,0.2857142857142857,Positive,03
IndiaFightsCorona Amidst the COVID 19 wave PM Modi makes a call of Hum Swasth to Jag Swasth If we re healthy the world is healthy and requests everyone to remain healthy via NaMo App,0.5,Positive,03
IndiaFightsCorona COVID 19 Economic Response Task Force via NaMo App,0.2,Positive,03
IndiaFightsCorona Janata Curfew to combat COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona Resolve and Restraint to fight COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona Team India fighting COVID 19 together via NaMo App,0.0,Neutral,03
IndiaFightsCorona Private Institutions to help fight COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona India successfully isolates COVID 19 strain via NaMo App,0.75,Positive,03
IndiaFightsCorona The Modi Govt is preparing test facilities on a war footing 72 laboratories of the Indian Council for Medical Research have been equipped to test for COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona To strengthen the containment measures the Modi Govt has made it mandatory for all private hospitals apart from Govt hospitals to notify any person affected with COVID 19 to concerned district surveillance unit via NaMo App,0.0,Neutral,03
IndiaFightsCorona Moving a step ahead towards finding a vaccine for Covid 19 India has become the fifth country in the world to successfully isolate the virus strain after Japan Thailand the US and China via NaMo App,0.75,Positive,03
Silchar Railway Station Continue Screening Test Team COVID 19 at Silchar Station,0.0,Neutral,03
PM Shri Ji will address the nation on the issues related to COVID19 COVID 19 and the efforts to combat it at 8 pm tonight Do Not Panic CoronavirusPandemic Stay Cautious Stay safe,0.25,Positive,03
IndiaFightsCorona Man whose daughter was rescued from COVID 19 hit Italy lauds father figure PM Narendra Modi via NaMo App,0.0,Neutral,03
StaySafeStayHome PM Modi hails AIIMS doctor Odisha CM in fight against Covid 19 via NaMo App,0.0,Neutral,03
Sir my interview was scheduled to be happen on 22 March 2020 in Birjhora college Assam I have communicated over mail to concerned department to reschedule interview reason of covid 19 yet to receive positive response,0.2272727272727273,Positive,03
You think conducting video conference with SAARC nations is enough to contain the virus Why did he not do a video conference with all CMs instead Figures show India has tested the least cases of COVID out of all countries Remain in denial and face epidemic soon,-0.15,Negative,03
This is the worst thing to happen If doctors get infected then hospitals will get closed in coming days Why are appropriate safety measures not taken while treating COVID positive patients,-0.0931818181818182,Negative,03
IndiaFightsCorona Decisive action to tackle COVID 19 via NaMo App,0.1,Positive,03
IndiaFightsCorona The Modi Govt is acting with alacrity in dealing with COVID 19 The network of labs equipped to test the virus is being expanded along with accredited private labs that will conduct testing via NaMo App,0.0,Neutral,03
IndiaFightsCorona Ensuring that the effects of the Covid 19 pandemic on the Indian economy are mitigated the Reserve Bank of India has announced measures It is encouraging the use of digital transactions over cash transactions as cash requires in person visits to the market,0.0,Neutral,03
IndiaFightsCorona Demonstrating global leadership on tackling COVID 19 via NaMo App,0.0,Neutral,03
IndiaFightsCorona Decisive action to tackle COVID 19 via NaMo App,0.1,Positive,03
Sri Lankan president thanks PM Modi for SAARC conference promises Colombo s support to combat COVID 19 COVID19 via NaMo App,0.2,Positive,03
IndiaFightsCorona No stone being left unturned to ensure people are healthy Modi on Covid 19 via NaMo App,0.25,Positive,03
Coronavirus pandemic PM Ji Narendra Modi s action plan to combat COVID 19 with SAARC leaders lauded USAIC via NaMo App,0.1,Positive,03
PM urges people to share solutions for COVID 19 on MyGovIndia via NaMo App,0.0,Neutral,03
Hon ble PM Jiurges people to share solutions for coronavirus COVID19 COVID 19 on MyGovIndia via NaMo App,0.0,Neutral,03
India brings back 1444 nationals from different COVID2019 Covid 19 infected countries via NaMo App,0.0,Neutral,03
Sir area wise surveillance can be done for any symptoms of COVID 19 People may ignore or hide symptoms So surveillance and awareness campaigns are necessary Thank you,0.35,Positive,03
PM s Opening Remarks at Video Conference of SAARC Leaders on combating COVID 19 COVID19 via NaMo App Ji,0.0,Neutral,03
PM interacts with SAARC leaders to combat COVID 19 COVID19 in the region via NaMo App Ji,0.0,Neutral,03
PM s Remarks on Way Forward at Video Conference of SAARC Leaders on combating COVID 19 COVID19 via NaMo App Ji,0.0,Neutral,03
SAARC Secretariat nations welcome PM Narendra Modi s initiative to fight Covid 19 COVID19 via NaMo App,0.8,Positive,03
mam after the declaration of district administration advisory they didn t Follow the Order of administration They till organising programs where mass no of people will gaddar and these type of activities may the causes of spreading COVID 19 kindly take action,0.35,Positive,03
HOLI is The Festival which comes once in a Year Is it justified to avoid The Holi Festival enjoy with Family Friends where COVID 19 seems to be no where in INDIA,0.4,Positive,03
Following concerns over the outbreak of COVID 19 virus the Meghalaya government has decided to scale down the Meghalayan Age Festival to a conference with participation of limited invitees COVID 19 CoronaVirusChallenge,-0.07566137566137568,Negative,03
The Manipur government as a preventive measure against coronavirus COVID 19 has decided to abolish biometric attendance in all state offices Coronavius CoronaVirusChallenge COVID19,0.0,Neutral,03
Shriram Millennium School in Noida to remain closed for two days for sanitization as the parent of a student tested positive for coronavirus CornavirusOutbreak coronavirus CoronaVirusUpdate coronavirusindia Covid 19,0.06363636363636363,Positive,03
COVID19 journal entries for commerce students Data upto 30th March 2020,0.0,Neutral,03
My very very very small contribution towards our beloved ji for fight against COVID19 Agar Mera koi Source of Income hota toh may bhi our kuch dhan rashi rashtra ke is sankatkal me aapke hato me de pata assamfightsCorona,0.1875,Positive,03
My very very very small contribution towards our beloved ji for fight against COVID19 Agar Mera koi Source of Income hota toh may bhi our kuch dhan rashi rashtra ke is sankatkal me aapke hato me de pata PMCARES PMReliefFund IndiaFightsCornona,0.1875,Positive,03
stay at Home to stop the spread coronavirus We shall fight this together COVID19 Stay Aware Stay Safe Be Careful Not Fearful Stay Home Stay Safe,0.32,Positive,03
Thanks for your contributions So far we received 47 500 Please go through the profile of Care foundation to know more Kindly share the post amp SayNoToHunger Profile Link coronavirusindia HelpEachOther Help IndiaFightsCorona COVID19,0.35,Positive,03
Empty Hospital Road Silchar on a Friday afternoon during nationwide lockdown due to Covid19 pandemic Photo courtesy Debabrata Langthasa,-0.1125,Negative,03
Sharing this initiative taken by a Local NGO of Katigorah Cachar Assam trying to support the poor amp needy in this time of distress Requesting everyone to kindly share amp if possible contribute graciously to this humble cause Hunger lockdown CoronavirusOutbreak Covid 19,-1.1102230246251566e-17,Negative,03
Govt has decided locations to construct five new 300 bedded ICU equipped hospitals within next 70 days in Silchar Guwahati Dibrugarh Bongaigaon Lakhimpur IndiaFightsCorona ChineseVirus Covid19,0.06818181818181818,Positive,03
LOCKDOWN STAY HOME STAY SAFE THANKS TO COVID19 THAT INCIDENCES OF ANTISOCIAL ACTIVITIES ALCOHOL ADDICTION MULTIPLE DRUG ABUSERS ETC WILL BE LESSENED,0.2333333333333333,Positive,03
Breaking News British Prime Minister tests positive for coronavirus He is the first head of a Govt to get infected COVID19,0.1590909090909091,Positive,03
A joint Press Conf of HCM and our beloved leader ji is need of the hour Covid19,0.7,Positive,03
What Do U Think Guy s Is 21daysLockdown Is A Good Step To Avoid coronavirus COVID2019 Lockdown21 21daylockdown COVID19 StayHomeStaySafe,0.7,Positive,03
