Tweets,Polarity,Sentiments
After a long time we got a good day with some good news opening of Fateh sagar total recoverd corona cases in udaipur 359 and maharashtra report highest single day recovery with 8381 people getting discharged udaipur goodvibes FightAgainstCorona,0.25571428571428567,Positive
Tibet belongs to China Arunachal belongs to China Sikkim belongs to China Hong Kong belongs to China Taiwan belongs to China South China Sea Territory belongs to China China feels everything belongs to China except Corona which actually belongs to China BoycottMadeInChina,0.0,Neutral
Relaxing chilling and taking time off and Ofcourse last but not the least exporting PPEs as there s no corona here,-0.26666666666666666,Negative
is the rahulgandhi of comedy and adityathackeray in roasting Ab y bc logo ko tameez sikhayenge ye sun ke irony died from corona amp what was that ohhh ohhh ohhh again amp again why you were moaning so hard kunalkamra lowgradecontent lowgradecomedian carryminati,-0.2916666666666667,Negative
Appreciate the working style soon the day will come when the noida will be corona free city,0.4,Positive
So many famous and rich folks dying from corona,0.4583333333333333,Positive
Fb do,0.0,Neutral
virus corona is mother land china,0.0,Neutral
earthquake 2020 its gona be worst saty safe don t fight to each other we all together fight with Corona and all other problems,-0.1875,Negative
My after making my Bestie Beta untouchable due to corona,-0.125,Negative
About yesterday Thanking our corona warriors for their hard work in this tough times police fridaymorning Friday StaySafeStayHealthy CoronaWarriors COVID coronavirus,-0.3402777777777778,Negative
Corona score for predicting DVT Lockdown Mild HOMEQUARANTINE moderate NETFLIX series addiction Severe,0.16666666666666666,Positive
Administrative officials police doctors nursing staff in Rajasthan are true heroes in this fight against Corona Bhilwara SDM Sh Mahipal Singh did is highly commendable During this time of crisis our society needs healing touch We all should do our part in selflessly,0.255,Positive
GOD What we should do Corona Earthquake,0.0,Neutral
Corona corona Yes papa Going outside No papa Feeling lockdown Yes papa Where is your mask Ha ha ha ha,0.0,Neutral
For these benefits we highlighted Corona as a deadliest disease but it impact in usa Europe but in our case it s just a flu Mostly people elderly and pre existing illnesses are more vulnerable and requires attention and assistance only,0.125,Positive
As u aware the whole country went into lock down when there was only few cases We gain help from imf of 1 5 billion followed by world Bank 500 million reschedule our loans and many more This wouldn t happen without Corona when GDP was going below 2,0.15634920634920632,Positive
It s small painting to aware about Corona paint by me during lockdown Painting describe about wearing mask social distancing helping of doctors this time entry of Corona etc,0.011111111111111112,Positive
What is SOP Who follow SOPs Here Federal Govt arranged Cash distribution centre whre thousands of Women gathered to get Corona as wel as cash Pakistani nvr acknowledged sops to be followed CMMuradZindabad,0.0,Neutral
Thanks To All Corona Warriors For Prevent a Corona patients,0.2,Positive
while making call Noval corona virus se pura desh lad rha h Me,0.0,Neutral
Pl Start international flights to come back medical students from Barnaul bax Alta krai Russian federation to India Corona 19 spreading faster in Russia Thanks,0.04,Positive
29 new cases of corona virus in bharatpur Be safe bharatpur Please Stay at home as much as possible,0.21212121212121213,Positive
shhh It s end of the may and corona is neither gettin stop Let s pray to God could get relief from this pandemic coronapleasestop Doctors Police workers salute to all followme twitterfollowers,0.0,Neutral
Nature is taking the test as a Corona The government is requested not to take any further examination of nurses Nurses are the backbone of the medical field please do not let them break down change the designation of nurse in rajasthan,-0.051851851851851864,Negative
Leave that religion whom supreme personality punished for not praising him Corona Spitters,0.0,Neutral
Massive thunder lightening rain HAIL storm in Agra CORONA LOCUST HEAT 47 degree now this City Agra,0.0,Neutral
change the designation of nurse in rajasthan and honour the true front line corona warriors aka nurses,0.35,Positive
When you die because of Corona virus and scientists find vaccine next day You,0.0,Neutral
Made in China you mean Only Corona has lasted this long among all Chinese products,-0.090625,Negative
Corona After domicile issue be like Yaar sindhio monkhe bi attention diyo,0.0,Neutral
It is too sad you are not serious as anti bjp ruling party due to corona virus at every day you are insulting poor persons of india You behaviour like Joker,-0.3716666666666667,Negative
One of my sense says we must need to fight with Noble corona instead to precautions Then antibodies will automatically produced by our immune system This is final and ICMR IMA WHO must understand as of now,0.3,Positive
all time worst service vodafone is corona possitive effect Sim replacement take how many day no body know either official store or customer care Hope service faster as per advertisement,-0.25,Negative
Jatan in the Times of Corona This video shows us how Jatan supported community members in various districts of Rajasthan during the pandemic of COVID 19 Concept Ranveer Singh Voice Over Rajesh Editor Pushpendra Singh Designer Bhupen Sahu,0.0,Neutral
Since the Day 1 of the corona outbreak this is shamelessly lying in no Of deaths feeding of migrants everything He has continuous lied from entire country and media will not ask anything bcoz of his bribe IND KejriwalLiedPeopleDied,0.0,Neutral
HOMEISOLATION GUIDELINES More than 80 Corona positive patients can Recover Easily at Home Steps For Home Isolation DelhiFightsCorona,0.38686868686868686,Positive
Pre Corona Missing when I used to go out for a travel and party What are you missing the most precorona throwback gtw precovid19 majorthrowback missing breezer nofilter missingtravelling,-0.02500000000000001,Negative
Agar Corona Pandemic Exams bhi Cancel Na Kara Paye Le Indian Students,0.0,Neutral
Education is our passport to the future for tomorrow belongs to the people who prepare for it today education educational children kids school quote dailyquote shethbooks book novel write publish publisher author COVID19 coronavirus corona bookaddict grammar,0.125,Positive
IndiaChinaBorderTension IndiaChinaFaceOff Corona IndiaAgainstChina Coldwar China feels everything belongs to china except corona which actually belongs to China,0.0,Neutral
If a patient is corona positive but is asymptomatic or have mild symptoms he can recover in HomeIsolation under the guidance of Doctors To learn about HomeIsolation do watch Delhi Govt s video at 6 40 PM today on news channels DelhiFightsCorona,0.2803030303030303,Positive
All our MLAs are on the ground personally ensuring effective sanitization is being done on the streets Sanitisation on Corona gone DelhiFightsCorona,0.3,Positive
That s quite odd that Airtel is blackmailing people by charging late fee in corona lock down period it is actually shame full,-0.05444444444444445,Negative
Salute to our corona warriors who are constantly helping to cure this deadly virus,-0.1,Negative
Due to increasing case of corona in jaipur Rajasthan I request that exams should not be conducted in RAJASTHAN UNIVERSITY Student s health should not be risked And promote students to next class cancel1styearexams,-0.0625,Negative
In these tough times of corona also Railway employees have been working really hard to ensure that the supply of essential items and services do not impact due to lockdown they ve been working 24 7 with full safety and social n physical distancing norms SafeRaiways,-0.060317460317460325,Negative
MigrantLabourers corona Cartoonist,0.0,Neutral
I tried to finish myself mein bhut pareshan hun woh paisa meri mehnat ka tha I m jobless now due to corona covid 19 meri savings thi unhone mujhe mentaly tortcher kiya plz help meu are only hope of mine,-0.0625,Negative
Nationallist RSS worker distributing food water and medicine packet to Corona affected migrant labour train without cast community religious discrimination,0.0,Neutral
Some people affected corona virus so that people safe at home my recommend stay home stay safe at Sheoganj Bazaar Sheoganj,0.5,Positive
Aya Mosbah is a doctor working in Corona Ward of Dar Al Shifa Hospital Egypt During duty she met Mohamed Fahmy a patient suffering from Coronavirus Infection He recovered in 2 months During treatment doctor and patient fall in love with each other and after his recovery,0.1875,Positive
I pray for all the people affected by the Corona Virus all over the world he should Get Well Soon,0.0,Neutral
China is the only country in the world that can mix eye to eye with America so China has spread the corona virus to ruin America,0.0,Neutral
distroychina E You are super power you still quit on corona virus China destroy our life change what you all doing why u all salient,0.06666666666666665,Positive
It is rightly said Sir Corona virus is a gift given by China to the whole world and maybe such a gift will be given to China in the future I think China should give a better gift to China than the whole world for such a gift,0.16938775510204082,Positive
There are few questions regarding UG Exams It s true that UG exams are more important than students life Who is responsible if students are facing corona disease while giving ug exams How to convince those parents they are not ready to send there Childers for giving exams,0.19166666666666662,Positive
I don t know when vaccine for corona virus is goona come but I know become a vaccine for thousands of migrant workers U r real hero sir meenaa,0.2,Positive
Permitting flights from Maharashtra and Gujarat we are actually inviting L strain virus in rest states of our country We are well aware of the virus spread in Maharashtra and Gujarat and there is no clear guideline on quarantine policy Are we controlling or spreading corona,0.06666666666666667,Positive
Outside of the campus and all the restaurant are shut down due to corona virus so how will they manage to eat food during this examination period Does a semester examination more important than our live Hope you will take needful action,0.12225829725829726,Positive
thread i am student of College of technology and engineering MPUAT udaipur my university has decided to conduct offline examinations in midst of this corona pendemic while other universities already have promoted their students for,-0.125,Negative
or was honored today at Shaheed Jai Singh Circle by wearing a shawl by Bharatiya Janata Party activist Om Sewak and ordinary citizens Dilip Ratanu and Ganpat Dan Salutations to the hero who provides food to the people in this scorching heat who stands firmly against the corona,-0.225,Negative
Roop Singh Rajdal supplies food items from Jaisalmer cooperative wholesale store to all over Jaisalmer district Staying away from home for the last 3 months in the odd situation of this pandemic providing relief and food supplies to the far flung areas This real Corona warri,0.03333333333333334,Positive
A Corona patient fell in Love with the doctor who treated him He took two months after that both of them got engaged in the hospital of Egypt This is news from FB page can anyone confirm this Covid 19,0.5,Positive
Stay home stay hydrated stay safe corona summer 50degreetemperature,0.5,Positive
We are not afraid to take the exam We are afraid of being infected with corona After all at what cost will we go out in thousands to give exams to kill ourselves The situation is still very serious GeneralPromotionToMPStudents,-0.24444444444444446,Negative
Sir I hop lockdown will not extended after 31 May 20 It may be possible some conditions follow by people s it s conditions is necessarily in corona time In night it may be possible at 8 P M to 6A M curfew,0.0,Neutral
dear sir kindly remove corona caller tune this 1 is taking too much time to pick the call at other end and most important now everyone is aware of corona virus so it s unnecessary taking too much time,0.20312500000000003,Positive
Yes Please follow qurantine rules properly Corona ko hrana h,0.0,Neutral
How Priyanka Gandhi Wadra can use such words of co operation and not to do politics at this critical time of corona When her party congress has not left any occasion for doing politics Even in this corona critical position congress tried to create all possible obstacles,-0.008333333333333333,Negative
Corona tasting must to be increased good initiative well done,0.7,Positive
Yes I will also take oath to be a corona warriors,0.0,Neutral
Is corona constitutional then,0.0,Neutral
Excellent cartoon Showing that lady Mother on the platform died due to failurity of Govt Not of Corona,0.4375,Positive
These R real common people doesn t belongs 2ny party but I am sure they voted you as per official data 667 died during migration we have videos where a lady died on platform and man child in a boogie We have humanitarian crises besides Corona which no country has,0.025000000000000022,Positive
E teach china a lesson sir it s eye is on you vast land your country s population is already too less and think what corona is doing Even that means shaking hand with USA India is already like brother to you please remove russian sanctions,-0.05555555555555555,Negative
A good campaign by Congress SpeakUpIndia Showing the pain of people due to Coronavirus COVID19 Central Govt must do some financial help to the poor people farmers daily wagers etc to survive in the Corona pandemic SpeakUpIndia,0.029166666666666657,Positive
Jodhpur corona update 16 new corona positive in Jodhpur Follow us suncity jodhpur jodhana marwar suncity rajasthan jodhpuri,0.18181818181818182,Positive
The number of deaths in the world in the last 3 months of 2020 3 14 687 Corona virus 3 69 602 Common cold 3 40 584 Malaria 3 53 696 suicide 3 93 479 road accidents 2 40 950 HIV 5 58 471 alcohol 8 16 498 smoking 11 67 714 Cancer STOP PANIC,-0.3,Negative
Corona positive Aaye h,0.22727272727272727,Positive
We are one we are together And together we will defeat this corona,0.0,Neutral
SPEAK UP INDIA Central government and PM Narendra Modi ji please do the needful for people in need They r worst effected by the Corona Virus epidemic and looking forward for support from the government,-0.5,Negative
In this Corona kal every one have to do this duty Most of the animals need our support,0.5,Positive
Know how you can deal with your financial situation and fight COVID 19 covid 19 coronavirus economy finance blogger blog covid19 corona lockdown fights insurance keepmoving liquid mutualfunds,0.0,Neutral
To support Corona Survivors Frontline Warriors Essential Workers and their families I have taken the BreakTheStigma Pledge and committed myself towards the fight against COVID 19 You can also take the pledge at via,0.0,Neutral
Corona is a trend or it else something,0.0,Neutral
Stay home stay safe Because only hm log he market ka intjar kr rhe hai and corona hamara intjar kr rha hai So guys you enjoy with your family members because pta ni kisi ko ye moment kb tk h,0.3,Positive
Save male nurses stop gender discrimination one side you said we are corona warriors and one side you can t understanding our situation we save life of many people who can save life of nurses without job how we can survive we want justice Stop gender discrimination,0.25,Positive
Please guys do download and use AAROGYA SETU APP this app is designed by the govt of India to help them in tracing the contacts of the corona patients It shows no Of positive patients within your GPS range of 500 meters 1 km 2km 5km 10km IndiaUnitedAgainstCovid,0.22727272727272727,Positive
A big big salute to our corona frontline warriors It is because of you only our country is dealing corona much better than rest of the world ji IndiaUnitedAgainstCovid,0.125,Positive
From KartikAaryan to VarunDhawan 5 Bollywood celebrities whose online shows are entertaining us in times of Corona dvn,0.5,Positive
BJP Karyakartas are serving people from all strata of the society during the Corona crisis 19 28 crore food packets distributed 4 86 crore ration kits distributed 5 02 crore face covers distributed In the service of the nation always IndiaUnitedAgainstCovid,0.0,Neutral
Who is the real hero JNU Supporters Corona Fighter s Real personality came in lockdown no matter what role play in reel life RealLifeVsReelLife SonuSoodTheRealHero Bollywood FightagainstCoronavirus Hum Indians Choti choti help milney par Khush hotey hai,0.2,Positive
Implement what Everyone here is now carrying 2 KGs of Corona Now what they wanna implement,0.0,Neutral
The corona virus will be freed but keep the world ready for the next global pandemic Water problem and climate problem,0.06666666666666667,Positive
Corona changed our life style,0.0,Neutral
Specially thanks to for supporting to CORONA NATIONAL ANTHEM CHAIN thanx for the help we will meet you soon brothers helpinghand thankyou,0.225,Positive
Agra corona update till date,0.0,Neutral
What d Hell is happening in Gujarat They have tested more than 10K people on 16th May and just 2 9K on 26th May They r hiding they just don t want to test GujaratFails I think u r failing against corona aapka Gujarat jal rha hai bacha lijiye,0.5,Positive
No need to interfere We r capable to handle Mere Chinese style for diverting world s attention on corona at china,-0.09999999999999999,Negative
Hu Pan CORONA Warrior Download Aarogya Setu App Love My India,0.5,Positive
Topic Corona and it s impact on society Watch today at 10 05pm at awaz tv with,0.0,Neutral
Corona warrior with full dedication,0.35,Positive
we re not afraid to give the exam but we re afraid of corona virus and it s not possible to conduct the exams safely of such large number of students anyhow by following any safety measures GeneralPromotionToMPStudents Ji Tandon,-0.014285714285714285,Negative
Dm saheb aur aap log protection kam pahan rahey is a risk of corona for you people too corona nahi jaanta kee aap adhikaaree hun sir Take care of yourself too,0.0,Neutral
Humans under attack corona locust in north west india and now crows attack humans in Saudi City Agra,0.0,Neutral
come to Rajasthan we will celebrate with Raj Kumar Sharma MLA happy Corona warriors,0.8,Positive
Jodhpur corona update 33 new corona positive in Jodhpur Follow us suncity Jodhpur CoronaUpdate rajasthan ashokgehlot suncity marwar jodhana,0.18181818181818182,Positive
India is the only country that s lifting the lockdown amid rising cases of COVID 19 This clearly shows Govt s futile execution of the 60 day lockdown plan Pls stay indoors amp ask the Govt what s their plan B After all you can either be an Andh Bhakt or a true citizen Corona,0.15,Positive
Problem 156 caused by Corona aka COVID 19 With this mask on most of the time my iPhone couldn t be unlocked iPhones hacks COVID 19 virus lockdown4,0.5,Positive
Meet Corona warriors from Agra,0.0,Neutral
Positive is the most negative word of 2020 corona COVID19 outbreak staysafe,0.14242424242424243,Positive
Let s Fight Corona FightCOVID19 fightCoronavirus,0.0,Neutral
Arvind Kejriwal is real hero in this CoronaPandemic Delhi government providing Best facility to doctors nurses corona warriors Result is Less death And higest recovery rate with 53 Well done sir,0.3444444444444444,Positive
Rahul Gandhi may be considered less experienced and the statements made by him are mocked but the things about the threat of global epidemic corona virus are still proving right COVID2019india IndiaFightsCoronavirus RahulGandhiSpeaksForIndia,0.22976190476190478,Positive
However this corona pandemic will End but long this kind brutality and injustice will continue with Pakistani Hindus EndForcedConversions,0.27499999999999997,Positive
Mr President India is capable of settling any dispute with its neighbors Your offer is meaningless America is suffering from the havoc of Corona 1 lakh civilians have died so far If you have got leisure time playing golf then return to Washington and save your citizens,-0.06666666666666667,Negative
Mr President India is capable of settle any dispute with its neighbors Your offer is meaningless America is suffering from the havoc of Corona 1 lakh civilians have died so far If you have got leisure time playing golf then return to Washington and save your citizens,-0.06666666666666667,Negative
Rahul Gandhi calls his constituency Wayanad as the best district in handling Corona But Wayanad is in Red Zone Maybe Pappu thinks Red Zone comprises of the best districts,0.5,Positive
Pakistan is in a state of anarchy corona is peaking economy is melting down poor are starving country is moaning over PIA incident farmers are facing locust attack Among all these selected PM is missing,-0.2518518518518518,Negative
Excellent Setting Benchmark for Other States Rajasthan is doing a praiseworthy job in Corona Testing,0.4375,Positive
China is opening all fronts to divert world s anger against its crime of spreading corona virus in whole world Time has come to cut china to its size,-0.24999999999999997,Negative
Credit goes to Corona,0.0,Neutral
Corona Worrier s fight against viruses,0.0,Neutral
I am very happy today a man came forward to help scared of the rest of the corona,1.0,Positive
Ho sakta hai Corona Parwaan Charh Sakta Hai This nation will help Corona Grow,0.0,Neutral
Impose President rule in these states along with Delhi these four states utter failure in control of corona these states bcom hot spots of this virus administration have no control on situation create panic day by day,-0.022222222222222237,Negative
New technology for social distancing at petrol pump See video Best permanent solution to maintain safe social distancing at petrol pump Say no to corona at petrol pump,0.34060606060606063,Positive
New technology for Social distancing at Petrolpump See video Best permanent solution to maintain safe Social distancing at Petrolpump Say no to corona at Petrolpump,0.34060606060606063,Positive
What s corona,0.0,Neutral
2Kg Corona Everywhere,0.0,Neutral
Sir my humble request to you please make corona testing necessary for the patients who is coming to hospital for surgery long time contact of patient with not only doctor but the large number of medical staff put them at danger,-0.005952380952380955,Negative
Amid Corona concern tigress ST 12 gave birth to Three new cubs amp trapped in Sariska Tiger Reserve Now there are 20 tigers in Year 2020 in Sariska My wish is to see the wild life thrive in state Rajasthan,0.012121212121212116,Positive
Today s 27 may total corona POSITIVE till 9 am is 109 Kota 16 Bikaner 1 Jhunjhunu 2 Jhalawar 64 Bharatpur 6 Karauli 1 Nagaur 12 Jaipur 6 Dausa 1 Cumulative positive 7645 Today s death reported till 9 am is 2 Total death in Rajasthan state 172,0.11363636363636363,Positive
Dear sir you are requested please doing help in fight against Corona covid 19 by direct recruitment of assistant Radiographer vacancy Thanking you,0.1,Positive
Congress is like a corona virus for our political system with one difference Corona has no vaccine to cure it but MODI Vaccine is effective to eradicate congress virus from our country,0.3,Positive
People with braces out there who can t get an appointment because of corona and their teeth are acting out say Heyyyy Don t use a lot where a little will do keepingitsimple behappy,-0.09375,Negative
Locustsattack 1st corona virus 2nd a shooting star nearby earth 3rd earthqauke 4th economic recession 5th cyclone Amphan And now this menace All now I am waiting for Dinosaurs to come on Earth,0.06666666666666667,Positive
In federal PM is busy in Campaigning for Producing more Corona patients and in Province Opposition Leader is being so philanthropist with Corona Whole country is lacking with Beds and Vantilators He along with his PTI people enjoying Eid Milan Parties,0.325,Positive
The official COVID 19 death toll crosses 100000 mark in USA Corona USA,0.0,Neutral
Corona will last 21 days Modi Lower middle class earns upto Rs 18 lac annually Nirmala We Provided ration to 80 cr families Smriti We will provide jobs to 300 cr people Yogi Trust me they are running CIRCUS not GOVERNMENT DirectionLessBJP,0.0,Neutral
Yuvraj sahab i want meet with you please gave me a time We couldn t meet because of corona Meet an energetic person like you get a motivation Regards Rahul solanki football,0.5,Positive
Why does China not want to investigate Corona virus in Wuhan Because China is responsible for this epidemic and China is now instructing its army to be ready this means that China wants to go to war all countries must show China a mirror,0.20000000000000004,Positive
Ridiculous from day one Either just give up on corona or give up on living,-0.3333333333333333,Negative
Make your child aware of Coronavirus and the best way to do that is by talking to them Swipe left for more information COVID19 coronavirus corona virus children parents publish shethbooks,0.4375,Positive
Amid Corona concern tigress ST 12 gives good news Three new cubs have been camera trapped in Sariska Tiger Reserve Now there are 20 tigers in Year 2020 in Sariska My wish is to see the wild life thrive in state Rajasthan,0.18409090909090906,Positive
Are they doing interrogation or Corona distribution,0.0,Neutral
Ask him to maintain social sexual distance because Corona is travelling on Earth with yamraj haaaaa,0.26666666666666666,Positive
My cousin passed away due to corona It is not a joke So plz take it seriously coronainpakistan,-0.22916666666666666,Negative
hupancoronawarrior Our respected PM Shri Narendra Modi sir has announced the campaign Hu Pan Corona Warrior for social awareness We all need to fight against this pandemic by taking several steps and,0.016666666666666666,Positive
INDIA hd almost won corona war 4 metropolitan cities which failed INDIA r governed by incompetent people which multiplied n gave new life to tiring CORONA migrants problem as controlled in lockdown bt here also opposition mainly priyanka vadra worsen the situation,-0.13674242424242425,Negative
Trump ji you should focus less on elections and more on corona,0.16666666666666669,Positive
Sunrise in Ranthambhore Couple of years B C Before Corona ranthambhore ranthambore tigers tigercubs tigersafari natgeowild natgeocreative bbcearth wildlifephotography wildlifeaddicts wildlifephotos,0.0,Neutral
Every House Has that legend who doesn t care about Corona virus at hyderabad,0.0,Neutral
To support Corona Survivors Frontline Warriors Essential Workers and their families I have taken the BreakTheStigma Pledge and committed myself towards the fight against COVID 19 You can also take the pledge at via,0.0,Neutral
new shape of corona originated by Pakistani named bhindi covid,0.13636363636363635,Positive
In this pandemic Corona period I pray God to improve immunity of people of whole of the world So that people of world recovered from this pandemic Oh almighty bless,0.2,Positive
The country is fighting the Corona epidemic Modi starts celebrating the anniversary of his government in,0.0,Neutral
Doctor We want ppe mask shield Daily we are dying Government During corona we have no any manufacturing unit We are now producing 2 lakh ppe Doctors But still we are not getting where are your,0.0,Neutral
corona wants to know your location,0.2,Positive
Corona exists Please start taking this seriously Follow the required preventative measures Please don t make it hard for our front line soldiers covid19 StayHomeStaySafe,-0.3125,Negative
Lockdown s corona rukega kya dimag to lgao he was saying k sirf lockdown solution ni h tests karne zada zaruri h n ab jab cases lakho m h tb lockdown hata rahe h,0.0,Neutral
Unfortunately Corona has been arrived in my village Ogna jhadol Udaipur too as 2 positive migrant cases found here,-0.13636363636363635,Negative
Great corona warrior,0.8,Positive
Amid Corona concern tigress ST 12 gives good news Three new cubs have been camera trapped in Sariska Tiger Reserve Now there are 20 tigers in Year 2020 in Sariska at Sariska Wildlife Sanctuary,0.21212121212121207,Positive
Mask is including in state requirements Otherwise aprox all Pakistani dont wear to mask they hv faith corona is nothing Its your questions reply amp which is wrong que And Ans is wrong too Now what is right way to understand the faith n deen,-0.2380952380952381,Negative
Citizens are facing Heavy Power shortage in the Palwal District That s very cruel and inhuman act in this global corona Pandemic Kindly help,-0.15,Negative
Let s Defeat CORONA Virus,0.0,Neutral
Due to corona there was provisional billing for everyone last month due to which the readings consumed in the meter could not be seen When the reading based bill was created this month the amount of the bill which was deposited by you has been deducted from this bill Bilok,-0.08333333333333333,Negative
World leaders are setting examples for their country to follow due to Covid 19 and here we have Imran Khan touring highlands just days after a PIA plane crash that we all are mourning What a tragedy PAK is in Corona Plane crash and this guy as a PM,-0.125,Negative
Fighat Against Corona,0.0,Neutral
Fight Corona Stay Home Save life,0.0,Neutral
Corona fighter Sunita choudhary and balbir bhartiya fighting against corona,0.0,Neutral
I haven t seen biggest fraud than since corona outbreak it has always acted like Chinese agency When india and other countries were trying HCQ on vaccine trails these idiots put ban on HCQ this time also its due to Chinese pressure I urge modi gov to continue its use,-0.21000000000000002,Negative
People its just Ramazan which has gotten over Corona infections are 5X now vs pre Ramazan God forbid if u fall victim now I doubt u will get a ventilator Stay home stay safe,0.2125,Positive
Sir as surgeries are now open in hospitals please make buffer zone before Surgery In buffer zone patient will stay and get corona testing done twice within 14 days span After two consecutive negative result patient can be sent for Surgery please Sir,-0.15,Negative
Corona hype created by govt,0.0,Neutral
Is it right that left killed 100 million in 100 year are they increasing it by corona still If yes then what do freedom means to you File FIR On AntiHindus,0.028571428571428564,Positive
sir first of all u did really amazing job in this corona time and let jaipur being a example for other states but sir now what happened why do we are letting all our hardwork go waste as there is no strictness number of patients are increasing drastically,0.13125000000000003,Positive
Good Evening Friends RajGardenPlants ROOKHRAJPAUDHSHALA girgit summer garmi hightempreture sideeffects covid 19 corona IndiaFightsCorona stayhome staysafe family savefamily Garden Plants,0.7,Positive
KPK government banned all the tourists saying it will spread corona amp here is PagalPM the first person to break the ban What do you expect from public at large to follow the government directions,0.15476190476190477,Positive
Basically they re welcoming Corona Virus,0.0,Neutral
Despite repeated attention calls by Sindh govt PTI govt has continiously ignored the seriousness of the Locust issue People are dyeing from corona and Agriculture will die from locust but Federal govt will remain asleep Desert locust is the responsibility of Fedrl govt,0.0,Neutral
CORONA flicked the world then its economic effects started chilling my spine Before I could blink my eyes migrant labours came into scene then one evening Amphan fall on coasts from East and as it dissipated I turned my neck to West and saw Locust Swarm entering India Jesus,-0.15,Negative
Hope for the best Lockdownextention hope Corona trendingtopic SAFTAs14,1.0,Positive
In this time of corona infection Rajasthan has emerged as a model state in terms of distribution of ration and other materials to the poor and needy COVID 19,-0.2625,Negative
As on 24th May total number of discharged patients are 6412 which to very encouraging Thanks to our corona warriors and govt which has helped them a lot StopTargetingGujarat,0.13333333333333333,Positive
Tiktok is another Chinese Virus we don t have vaccine for Corona but we do have for Tiktok If you really wish to get this unwanted amp malicious app banned Please do report it as a Flag Stander on Google Play Store Do your bit in this campaign UninstallTikTok,0.1,Positive
Increased CoronaCases in Mumbai are due to increased number of corona tests if tests are decreased corona incidences will also decrease,-0.2625,Negative
Corona tolk with MP pali Rajasthan,0.0,Neutral
We in Sindth are over engaged with corona lets see how many are left behind to feed them we will go after locusts,0.033333333333333326,Positive
RAINBOW HOSPITAL WAR AGAINST CORONA COVID salutes the warriors Hospital,0.0,Neutral
Corona patient k bagal me beth k de na fir,0.0,Neutral
Corona won t touch politicians and their crony without mask But if it happens to see a common man without mask it will run to embrace him Promote ug pg student PromoteStudentsSaveFuture,-0.3,Negative
So u wanna say that police hv to leave other crimes and criminals just for sake of Corona Excellent,0.4375,Positive
