Tweets,Polarity,Sentiments
FightAgainstCorona Saint Dr Ji and appeals to all stay at home stay safe and happy Mention way to of prevention from corona virus Do pranayama for 20 minutes morning and evening Go jogging Eat cheese and pistachios,0.65,Positive
this is the war against Earth against life How long will it last please stop it and control china this time to take an action against China and corona allworld,0.016666666666666666,Positive
Dear sir I have an idea by which I can save people from corona virus transmission without lockdown in developed countries and partial lockdown in will cost a little i may be given chance to prove it,-0.0625,Negative
I am surprised I have an idea of saving people life from corona virus But no one is contacting me Si it looks like no one is serious,-0.11666666666666665,Negative
Dear Modiji Once our country comes out of this present crisis of corona virus and life gets back to normal the first thing we urge you to do is to bring Population Control Bill in the country Consult it with the experts plan it well pmoindia cmohry StaySafeStayHome,0.1,Positive
Respected sir I have an idea of saving people life from corona virus,0.0,Neutral
ShivrajPanauti Corona is spreading in the state very badly and shivraj is sleeping Shame on you mr cm ShivrajPanauti,-0.9099999999999998,Negative
BJPdestroysGujarat In India corona positive case Gujarat rank 2 but recovery rank 9 BJPdestroysGujarat,-0.4575757575757576,Negative
Well playing BJP trying your best in diverting the nation But we re not going to divert RG warned the country the govt on Feb 13th but made of it and brought this danger upon us and BJP ruled States of Gujarat and MP are worst by Corona BJPdestroysGujarat,0.0,Neutral
Today i contribute to haryana corona relief fund Doesn t matter how much you donate but please donate because every single rupee will gonna b help our nation Thanx to coronawarriors amp respected,0.0642857142857143,Positive
Definately shivangi you have to win the battle against Corona keep yourself in high spirits,0.48000000000000004,Positive
Corona virus manthan guiding us to save Hinduism only one country in world by hard laws Cancel citizenship laws population control laws and many hard laws are waiting to make India Hindus country India shouldn t be dharma shala or guest house for Islamic agenda Jai hind,-0.020833333333333343,Negative
wesalutecoronawarriors Huge respect to our Corona warriors Their efforts are to save us in this corona pandemic 5GCoronavirus IndiaFightsCorona StayHomeStaySafe RJP,0.4000000000000001,Positive
MY DAUGHTER RAKSHITA CHAUDHARY IS TEACHING HOW TO WASH HANDS TO FIGHT WITH CORONA in in,0.0,Neutral
NAMESTE JI Do everything with good heart and expect nothing in return and you will never be disappointed STAY HOME STAY SAFE Make India Corona Free,0.2125,Positive
Dear cm of Jharkhand your corona sahayta app is not working kindly add with play store,0.6,Positive
NAMESTE JI Nothing is permanent don t stress yourself too much because no matter how bad situation is it will change because Green Signal comes after Red Signal INDIA WILL BE CORONA FREE And I request you STAY HOME STAY SAFE,0.03333333333333336,Positive
We can t fight corona if these thing will keep on going TabligiJamaat muradabad,0.0,Neutral
amarinder Ask your mp s amp mla s to donate their pre amp post six month salary to corona relief fund COVID2019 COVID2019india,0.0,Neutral
Ask your mp s amp mla s to donate post 6 month amp pre six month salary in corona relief fund COVID2019india,0.0,Neutral
Please is link ko open jarur karen urgently Corona ka 100 solution 100 100 URGENT Urgent,0.0,Neutral
Corona The ChinaVirus ji,0.0,Neutral
Surely We all must learn from Corona virus who telling us to amend in 70 years old flexible constitution for population control laws cancel voting rights cancel citizenship of anti nationalist irresponsible citizens who are with international Islamic agenda Jai hind,0.19999999999999998,Positive
Apple Google join hands to help fight Corona Virus,0.0,Neutral
Surely Do fast for amendments to find lacks from Corona virus Corona virus guiding to be hard for hospitals population control laws anti nationalist irresponsible politician citizens who are involved in international Islamic agenda to make India Islamic country J hind,-0.030555555555555558,Negative
We can collect 2500 crores from 545 mp s 245 rajya sabha 4120 mla s Corona virus guiding us to construct new hospitals with ventilators facilities and be hard for biological terrorists who doing wrost for our motherland Who are anti nationalist kindly be hard for all,-0.148989898989899,Negative
Download this app to fight Corona for your good future,0.35,Positive
Corona virus guiding us to amend in 70 years old flexible constitution for anti nationalist people s construct new hospitals district wise population wise not any dearness allowance for Gov t employees beneficiaries Make new policies for youth s employment and poors,0.3545454545454545,Positive
The are appealing that during the Lack Down all the types of IT Cell should be active on social media These are busy in the second mixing and spreading rumors on each other The world is battling Corona and these are the spirit of the country,0.03134920634920635,Positive
Please show we can win from this Corona Virus Negative news is spreading in such a way that every citizen is scared of Please please help in giving strength to the people of india Hum Honge Kamyab Ek Din,0.16666666666666666,Positive
Salute Save Hinduism from international Islamic agenda like Corona virus Jai hind,0.0,Neutral
Japanese study shows that only 20 seconds in a closed room office car train flight to get corona virus Modiji take care you are precious for bharat mata,0.1,Positive
Corona virus guiding us for new hospitals with ventilators district wise population wise and for biologic terrorists anti nationalist irresponsible citizens who hate Hinduism who ignoring our 70 years flexible constitution Be hard for amendments for new India Hindus India,0.0968434343434343,Positive
My DAUGHTER RAKSHITA Chaudhary is TEACHING how to WASH HANDS to FIGHT with CORONA,0.0,Neutral
MY DAUGHTER RAKSHITA CHAUDHARY 6 YEARS IS TEACHING HOW TO WASH HANDS TO FIGHT WITH CORONA,0.0,Neutral
Make compulsory for all employees politicians citizens who getting benefits from Gov t sectors for Corona virus Kindly create worshipful records for welfare of poor people Jai hind,0.09999999999999998,Positive
I had participated in 9PM9minute for fight against corona I still remember your words our honourable PM Innovation for the people and by the people is the direction of our NEW INDIA IndiaFightsCorona,0.13636363636363635,Positive
Go Corona go CoronaVirusUpdate,0.0,Neutral
With gratitude to the call of the hour To the call from the head of the nation Lets salute corona warriers 9pm9minutes coronawarriers indiaisone proudindian India,0.0,Neutral
Enlightenment under great leadership and hope for corona come to an end,0.8,Positive
Require lighting of money to serve people s nowadays So require compulsory by all Gov t employees to contribute for Corona virus Jai hind,0.0,Neutral
Need of the Day Hum Light Nahi Bujhaenge corona Covid 19india,0.4,Positive
We aren t alone in this fight against corona virus Millions of people in India will once again show the world the power of their unity Be prepared everyone lets do it Light your lamps or divas or mobile flashlights at 9 PM iSupportLampLighting StayHome StaySafe,0.4,Positive
Kindly make donation for Corona virus compulsory please for every Gov t employees Jai hind,0.6,Positive
Hon ble Prime Minister India s fighting towards corona is remarkable and that is only due to your efforts A big thanks to 21 days lockdown which is a saviour for us We recommend as citizen of India to extend lockdown for further 15 days Namo Namo,0.13749999999999998,Positive
Hi I am just curious to know when will next federal skilled worker FSW express entry draw occur And will Corona outbreak affect the draw frequency and no of candidates invited for PR,0.13333333333333333,Positive
Pakistan living in its own world As world faces shortage of masks protective suits and other medical equipments Pakistan is busy in making Corona Fighters T shirt CoronaVirusPakistan,0.14375,Positive
Dirty Hands Dirty India More of Corona Wash your Hands Defeat Corona,-0.2333333333333333,Negative
Go Corona Go we all are with you sir Narendermodi,0.0,Neutral
Require 10000 time s hard laws and dangerous than Corona virus for anti nationalist who misusing 70 years old flexible constitution Jai hind,-0.2638888888888889,Negative
Our 70 years old flexible constitution must be 10000 times hard and dangerous than Corona virus who coming to make India Islamic country Be brave and hard for amendments Jai hind,-0.05666666666666666,Negative
Create our 70 year s old flexible constitution 10000 dangerous and hard than Corona virus for anti nationalist who misusing it and want to make India Islamic state Be brave and hard for amendments Jai hind,-0.05666666666666668,Negative
Respect talented youth and make them doctors engineers and others in India Stop population of irresponsible muslims who seeing dreams for India as muslims country Control them as soon as possible by hard laws Corona virus showing their attitudes toward Hindus India,0.1361111111111111,Positive
corona virus covid 19 safety wash handmade world boys girls sunny google youtube tiktok facebook love picoftheday photooftheday instapic instagram inspiration Hub,0.5,Positive
Covid 19 cases in US reach 1 million May god give strength to US for fighting this pandemic COVID19 CoronaUpdate coronavirus CoronaWillEndSoon USA BreakTheChain CoronavirusPandemic StayHome StayAtHomeAndStaySafe StaySafe quarantine lockdown,0.0,Neutral
Mam try to pass all the students this year due to the panic condition of covid 19,-0.125,Negative
Gujarat Congress leader and senior Municipal Councillor JanabBadruddinShaikh ji died of Covid 19 infection in Ahmedabad RIP Sir,0.0,Neutral
COVID 19 awareness workshop at Shadhanand Anathalaya Trust Karnal,0.0,Neutral
in when I needed to be assured as member of superswiggy swiggy fails me Instead of free delivery as promised while pitching super swiggy they are in Covid times charging even higher then normal times so much for cherished,0.13888888888888887,Positive
workers distribute home made masks to children elderly essential service providers and everyone in need We are united in our fight against COVID 19 MeriZimmedari,0.0,Neutral
Dhbvnl sending bill and forcing to pay that averate bill of 20k without reading as last 8 months average is 2k Looting janta in CoronavirusIndia Covid 19india,-0.075,Negative
ShivrajPanauti The Shivraj Singh Chouhan led government in Madhya Pradesh is finding itself in a tight spot in combating the Covid 19 pandemic ShivrajPanauti,-0.17857142857142858,Negative
In the name of Vikas you fooled the country with your so called Gujarat NamoNa Model Now during Covid 19 the entire world can see your Gujarat Model for what it is a NamoNa BJPdestroysGujarat,0.0,Neutral
Gujarat has been one of the most poorly managed states following the outbreak of the pandemic 29 out of 33 districts have been adversely impacted due to COVID 19 Recovery rate way below national average Poor healthcare in the state BJPdestroysGujarat,-0.09583333333333334,Negative
Sir i am anshul narwal from birchpur village Due to Covid 19 there are several difficulty farmer is facing right now but it is not my concern my concern is our village sarpanch is not giving permission to sell our grain gehu to the market,0.05357142857142857,Positive
Sir i am anshul narwal from birchpur village Due to Covid 19 there are several difficulty farmer is facing right now but it is not my concern my concern is our village sarpanch is not giving permission to sell our grain gehu to the market,0.05357142857142857,Positive
Sir Madam PFA the news clip as published by Amar Ujala news paper in reference of Helpline numbers during COVID 19 LOCKDOWN in S A S Nagar Mohali Punjab,0.0,Neutral
At L1 COVID Hospital Shamli,0.0,Neutral
Appreciating the determination and dedication of SP KARNAL SURENDER SINGH BHORIYA for this courageous service for our nation and its people during the xtreme outbreak of COVID 19 all across the world Karnal SurenderSingh SpKarnal haryana lockdown Police,0.0,Neutral
Who Is Real SadGuru All diseases COVID etc are destroyed by true devotion Kabir Is Real God and dignity SantRampalJiQuotes SantRampalJiMaharaj Sadhna Tv 7 30 Pm TV Today 2 30 Pm IswarTV 8 00 Pm onVani 9 30Pm coronavirus SundayMotivation,0.25,Positive
Madam Here the flyer on Spl Cell for Women Tamil Nadu Supported by Hon ble Commission during COVID 19 Lockdown,0.0,Neutral
Madam Here the flyer on Spl Cell for Women Supported by Hon ble Commission during COVID 19 Lockdown,0.0,Neutral
Hatsoff and working style of and in this pandemic of Covid 19india,0.0,Neutral
Covid 19 CoronaFighters CoronaWarriors emotional pic at Karnal,0.0,Neutral
India is suffering from covid 19 and recently our pm Narendermodi announced no one will take extra charges in loan but i thing indiabulls is bigger then pm nd country,0.0,Neutral
Covid 19 Stay at home stay safe Watch on YouTube,0.5,Positive
How to improve English speaking skills at home during Covid 19 lockdown through Online Pay only 700 Call 919996785457 Certified Trainer Orange Group,0.0,Neutral
Sir Madam Pls find attached the flyer on Special Cells for Women Punjab during the COVID 19 lockdown period,0.35714285714285715,Positive
Sir Madam Pls find attached the flyer on Special Cells for Women Bihar during the COVID 19 lockdown period,0.35714285714285715,Positive
Director Message India has experienced an unprecedented need to close its doors for an indeterminate period due to the coronavirus pandemic Covid 19 However while we may be closed as a physical space we are,0.23499999999999996,Positive
Please MODI jii Is link ko urgently kholkr dekhie Covid ka 100 Treatment Solution URGENT,0.0,Neutral
Due to this COVID 19 Ukraine Govt has declared complete lockdown till 24th April which could extend further Till now total cases are 2777 We request Govt of India amp PM to help us in extraction to our country amp help us to reach home safely,0.095,Positive
Twice in a week i care my bike COVID 19 Lockdownextention royalenfield bullet,0.0,Neutral
Meanwhile we can moniter the district Next step centre should identify all districts which are Covid free then test random 1000 people from each district in a week Random people can be identified using Aadhar If no positive case comes out,-0.14272727272727273,Negative
INDIA Dear Mr PM I would like to give some suggestions regarding lockdown for Covid 19 1st Centre should tell states to indentity 1 district which is free from Covid Lockdown should be lifted from 1district in every state,0.4,Positive
My son undergraduate in FIU USA and my daughter is in UFV British Columbia Canada Both are dire situation and wanted to come back till the universities are close due to Covid 19 We are worried and requesting please bring them home,-0.041666666666666664,Negative
My son stuck in US and daughter in Canada They wanna to come back in India due to Covid 19 kindly help us,0.15833333333333333,Positive
Two positive cases of covid 19are founded in our nearly village sanolikhurd Oh God Plz help us from this situation of epidemic Panipat village contained at Panipat War Memorial Kala Amb,0.16363636363636364,Positive
Motivations from little childrens bjp GoCoronaGo GoCoronaCoronaGo CoronaLockdown CoronaUpdate COVID2019india Covid 19,-0.1875,Negative
One of Covid 19 patients ran form the hospital from baghpat Delhi and he relates to TablighiJamaat Shame on these idiot people who are doing such nonsense,-0.4,Negative
Why Need TrueWorship Today the whole world will agree The prophecy of Holland geyard Crise predicts that a great man of India will bind the world in the thread of unity and that great man will watch Sadhana TV from 7 30 to 8 30 to know more Covid 19 at Karnal Railway Station,0.575,Positive
During lockdown Covid 19 StayHomeSaveLives StayHomeStaySafe Covid19India,0.0,Neutral
This is only the way to promise our h able PM that we are with you against covid 19,0.25,Positive
One person of our Karnal died due to Covid 19 in and people are using fire crackers Shame haryana 9baje9minute 21Days,-0.125,Negative
What a great sight it was absolutely amazing So many people were chanting Gayatri Mantra and few other mantras Great example of community spirit being shown by so many Indians today to overcome the challenges of Covid 19 Great initiative by Respect 9 9,0.459375,Positive
Sir pls support to fight against covid 19,0.0,Neutral
The Covid 19 pandemic could be under control by the end of the month but uncertainty remains as to whether there will be another coronavirus outbreak next spring China s leading respiratory disease expert said CoronavirusOutbreak,0.0,Neutral
There is so much power in the satsang of a full saint that he also makes a clean society Just as no disciple of Sant Rampal ji does any kind of intoxication Must See Sadhana TV Evening 7 30 to 8 30 Covid 19,0.37916666666666665,Positive
JagoNitishJago Rather than doing fake publicity should work on COVID19 in his state JagoNitishJago,-0.5,Negative
BJPCoronaCorruption Na Khaunga Na khane dunga sarkar must investigate into the COVID19 test kit scam Why did India overpay for faulty test kits Who are the beneficiaries BJPCoronaCorruption,0.0,Neutral
Sad to hear about the demise of senior Leader and Corporator Shri Badruddin Sheikh ji My condolences to his family and loved ones May his soul rest in peace COVID19 Ahmedabad,0.09999999999999998,Positive
Headline Hungry BJP has pushed people of Agra into a serious trouble BJP media was busy selling fake Agra Model even when Covid19 was spreading The mayor is crying for help but the BJP is silent No concern for Hindus of Agra,-0.18888888888888888,Negative
Covid19 situation in Agra is serious Agra was a hotspot since day one with maximum number of cases in UP,-0.3333333333333333,Negative
Heart warming picture from Kalaburagi A doctor and a Policeman salute each for their work during the Covid19 pandemic The picture was taken by photojournalist Shivasharan Bennur,0.0,Neutral
An Advisory issued by India to media persons covering COVID19 and travelling to affected areas to take health precautions while doing their duties StayatHome Staysafemedia,0.0,Neutral
If you guys cannot handle a query why you guys are creating problems in this pandemic situation COVID19 Pathetic is the only word for you guys in Your are most welcome to address the resolutions,0.07500000000000001,Positive
Please share a link where we can check the list of containment zones and hotspots of covid19,0.0,Neutral
I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS,0.0,Neutral
Motivations from little childrens bjp GoCoronaGo GoCoronaCoronaGo CoronaLockdown CoronaUpdate COVID2019india Covid 19,-0.1875,Negative
Everyone is united in the fight against coronavirus amp everyone should listen to their government s instructions amp stay at home IDSDP2020 COVID19 CautionYesPanicNo Shooting,0.0,Neutral
Reports are suggesting that the person passed away who was infected with COVID19 Is that true,0.35,Positive
Today first covid19 positive case found in district karnal,0.23863636363636365,Positive
There is so much power in the satsang of a full saint that he also makes a clean society Just as no disciple of Sant Rampal ji does any kind of intoxication Must See Sadhana TV Evening 7 30 to 8 30 Covid 19,0.37916666666666665,Positive
