Tweets,Polarity,Sentiments
Fact of New Look Old Bottle Formor RB Governor Raghuram Rajan In Advisory Group To Tackle Corona Virus Covid19 Indian Politics Jai Hind Telangana Ki Awaz Fasi,0.11818181818181818,Positive
We Diligents fights against corona by staying at home WGLU GWMC PhysicalDistancing physicaldistance StayHomeStaySafe,0.0,Neutral
Sir I Request you to take all our exam fee of my college semester exams which will be Huge amount and use for curing those corona virus infected patients This is a small help from us sir Hope You Do it,0.07500000000000004,Positive
This is how the cleanliness is in our vicinity in Hunter Road Wgl Dumping waste on roads breeds many mosquitoes which may carry corona to our homes also Humble request to GWMC authorities to take action GWMC WGLU at Zoo Park,0.049999999999999996,Positive
Yes sir corona cases will be zero by 20 April and lockdown to be continued up to April last week,0.0,Neutral
Responding to Prime Minister Shri Narendra Modi s call the country has united in tackling COVID19 In this valiant battle for humanity s future Corona Warriors are at the forefront I salute their grit amp determination ThankYouCoronaWarriors WGLU GWMC,0.0,Neutral
Instead of waiting for help you start food distribution mam take the initiative forward step to fight against Corona FeedTheNeedy,0.0,Neutral
Good Morning sir Spraying sodium Hipochloride solution at Ippalnarsingapoor merging village Huzurabad today with Sanitary workers in connection with Corona Virus sir KNR,0.7,Positive
My mom and my family 9 9 Covid 19 go Corona go at Swarna Palace,0.0,Neutral
Let light brighten the hearts of the World light hyderabadi schoolmemes friends usa china wuhan telugu corona covid2020,0.4,Positive
Outbreak of Corona virus is rapidly increasing day by day Stay at your homes and save lives,0.0,Neutral
PPE Kits were Distributed to 24 hours continuously Working Doctors Staff as part of the prevention of corona virus spread in the MGM Hospital Isolation Ward During My Birthday HumanityFirst,0.0,Neutral
Is it a gud idea to shutdown the NEWSChannels in our country till Corona dies and use only DOORDARSHAN amp ALLINDIARADIO It helps mankind to live peacefully without untoward Panic in fighting corona anumula,0.12878787878787878,Positive
Good Morning sir Spraying sodium Hipochloride solution at SW colony Kakatiya Colony and Bornapelly village Huzurabad today with Sanitary workers in connection with Corona Virus sir KNR,0.7,Positive
9Baje9Minute 5Apr 9 minutes at 9pm Prime Minister urges 130 crore Indians to light a lamp diya torch or even phone light from our balconies at our doors to dispel the darkness of Corona and invoke our collective strength But maintain SocialDistancing IndiaFightsCorona,0.4,Positive
Good Morning sir Spraying sodium Hipochloride solution at Market area Huzurabad today with Sanitary workers in connection with Corona Virus sir KNR,0.7,Positive
DESIRES ARE NO MORE DREAMS As a student do you have a desire to serve the nation Here s a chance grab it Here are the excellent personalities guiding you with thier knowledgeUtilize the opportunity guys Attend the webinars Lets kick CORONA out of india,0.375,Positive
Didn t there mind got hitten hard with quranbooks everyone is dying here and they are thinking we are separating them please put all moulans in quarantine and teach them the present situation of Corona,-0.14583333333333334,Negative
And they started saying it as corona jehad,0.0,Neutral
This lady is working in a ICU dept in hospital where covid patients are treated She came home after 20 days of non stop service Her family n society people welcomed her Heart touching hindu,0.5,Positive
DEAR SIR WHAT IS THIS TRS PARTY IF STOP TO SPREAD THE COVID OR TO CELEBRATE OF COVID SPREAD AS A COMMON MAN I AM SACRIFICE MY PERSONAL DEVOTIONAL THINGS I AM FOLLOWING THE GOVERNMENT RULES WHATEVER YOU ARE GIVEN IN THE PRESS MEET,-0.09999999999999999,Negative
This lady is working in a ICU dept in hospital where covid patients are treated She came home after 20 days of non stop service Her family n society people welcomed her Heart touching,0.5,Positive
India let s hold on tight Covid19India IndiaFightsCOVID19 Covid 19india coronavirusindia,-0.17857142857142858,Negative
Seems Telangana Govt is not testing as required Test Isolate Treat to end Covid 19 kcr ktr indiafightscorona indiafightscorona independentjourmalism ysjagan,0.0,Neutral
Dear respected prime minister a request There are frauds who are taken the advantage of lockdown and conducting business cheating for supply of covid prevention supply Materials They are need to be punished severely I m one of the victim Those frauds contributed spread,-0.07500000000000001,Negative
To all people continuously posting about the jamaathi people donating their plasma plz note that it s their duty as a responsible citizen of the country just like donating blood Inshallah they ll be rewarded by the almighty We re in this fight together against the COVID 19,0.2,Positive
KTRTRS sir a small placard awareness message on COVID 19 while staying at home with my family in PARKAL Warangal rural,-0.125,Negative
In our city Warangal covid 19 patients are curing and positive cases are decreasing,0.22727272727272727,Positive
COVID19Pandemic Covid 19 EmergenciaSanitaria emergencyalert lets Support dignitydrive periodsdontstopforpandemics sanitarypadsdistribution TeamPHC,0.0,Neutral
In past we suffer from a dangarous disease called malaria in the same way now we are started the war against the covid 19 This is very sad news to all we thought that we crossed the dangarous but now another disease stood in front us WorldMalariaDay2020 MalariaDay,-0.3,Negative
Fact of End Malaria World Malaria Day India Has Made Sgnificant Progress to End Malaria But Covid 19 Could Disrupt the Annual Decline in Malaria Deaths and Cases,0.0,Neutral
A small contribution made by team in creating awareness on COVID 19 among people in country side GWMC INDIA,-0.25,Negative
While distributing THR Anganwadi Teacher N Bharathi in her centre organised a awareness session to stop spread of COVID 19 Also distributed 500 masks to 250 beneficiaries in her jurisdiction WGLR WCDTelangana FightingCOVID19,0.0,Neutral
Fact of Earth Wishes International Day of Mother Earth Day We Are Proudly Mother Earth Shout out To All Person Defeat Covid 19 Earth DAY 22 April 2020 Jai Hind Telangana Ki Awaz Fasi,0.4,Positive
Many songs came on Covid but this is Megastar,0.5,Positive
GWMC Good job madam It will help us to avoid crowding at Banks Thanks alot for your good decision madam Thanks alot once again Covid 19india,0.44999999999999996,Positive
AWT puts up a board on her cycle displaying the list of Essentials quantities being delivered to the door steps of beneficiaries Kudos to her Sincerity and Transparency TelanganaFightsCorona LockdownDiaries Covid 19 CoronaWarriorsIndia,0.0,Neutral
T Sunitha an Anganwadi teacher while doing a survey as part COVID 19 came across few migrated labourers who came in search of work in Kommala Jathara and got struck due to lockdown Understanding the need she her self donated ration amp vegetables WGLR WCDTelangana,-0.1625,Negative
Butt some more People who are attacking doctor s health volunteers once see this photo and decide u r self Wat u r dng it s correct or Not respect for Doctor and police Officers who working 24 7 under covid 19 lock Down,0.17222222222222222,Positive
she is 7mnts pregnant lady She working for People To save our health For our sake and to dangerous it s rest time to lady doctor but strongly working for patatients covid 19 patatients,0.055555555555555546,Positive
Home Quarantine tips as per Ayush Ministry guidelines Tips to prevent CORONAVIRUS COVID 19 Link in Bio coronaprevention coronapreventiontips homequarantine covid19 preventcorona mythriyoga mancherial,0.0,Neutral
Warangal during covid 19 lockdown GWMC WGLU WGLR TelanganaFightsCorona StayHomeStaySafe wonderfulwarangal warangal covid19 at O City,0.0,Neutral
From today and till we ve successfully overcome the Coronavirus Covid 19 cheif going to use this page to share stories from around India and the world concerning this global battle You can use my page to share your stories and concerns with me 1 1,0.375,Positive
This fight has only begun Declaring victory today will be the wrong thing to do This is a long battle and has to be fought systematically one day at a time on the fight against Covid 19 RahulSpeaksToIndia,-0.18333333333333335,Negative
Our fight with COVID 19 is not limited to ration raising awareness to prevent disease We are trying best of our capacities to fill gap Our AWT made 2500 face mask s and still making Thank you J Rani for showing us how we can fight a step ahead WGLR WCDTelangana,0.5178571428571429,Positive
In order to help the poor overcome the difficulties faced due to COVID 19 Government of Telangana had decided to provide an assistance of Rs 1500 to all the Food Security Cards of Telangana A total of Rs 1111 12 29 000 One thousand one hundred 1 1,-0.17500000000000002,Negative
Thank for the seven initiatives India will win the war against covid 19,0.8,Positive
Dear Consumer in view of spread of Covid 19 pandemic we urge you to stay at home amp stay safe Pay your electricity bill on line by visiting our website bills online billdesk Paytm Phonepay or Meeseva FightCovid19,0.5,Positive
Due to COVID 19 we are at home comfortably with 24x7 hrs power supply To enjoy the same up to 30th April plz pay ur bills through on line methods and support TSNPDCL to provide uninterrupted supply,0.135,Positive
RGV Sir I have a question for you Whom do you rate on top for the COVID 19 containment,0.5,Positive
Maintain Physical Distancing PhysicalDistancing physicaldistance StayHomeStaySafe Covid 19india,0.0,Neutral
Sorry I m the one person who never cared u Now ur a superstar And I ll be the first person Who never cares about u INFINITY lockdown QuarantineLife WritingCommunity Trending StayHomeIndia Covid 19india,-0.125,Negative
This new manevour improves the respiratory easiness and helps to expand the alveolar level performance in the lungs This is very very important for the real needy Learn it and share it and fight against covid 19 I named it Shirish Manevour Shirish CEO HMDI 91 8886088479,0.28545454545454546,Positive
I want to take this moment to wholeheartedly thank the Telangana police force for spearheading the battle against COVID 19 Their relentless hard work is absolutely outstanding,0.10416666666666666,Positive
Every Human in this WORLD had a feeling that CHINESE GOODS don t have much Quality Due to this CHINA EGO was completely Hurt so they have created a STRONGEST PRODUCT COVID 19 to show the capacity of China products Vala ego ki 1L peopel sacharu,0.035,Positive
Pandemic COVID 19 premieres on 15th April at 10 PM exclusively on Discovery COVID19 pandemic Discovery,0.0,Neutral
Sanitizing tunnel Manufacturing in the entrance of GWMC Greater Warangal Municipal Corporation This will sanitize the sanitary workers staffs and officers who were directly involved in COVID 19 prevention activities Thank You for Support of Officals at Warangal Municipal Corporation,0.3,Positive
Collected Signatures in my polling booth no 109 of Wgl West LAC appreciating the Emergency departments who are working round the clock against this Covid 19india bjp,-0.2,Negative
The services of TSNPDCL are restricted due to COVID 19 the ERC regulator has issued orders to consumers to pay April 19 electricity bill amount for this month i e April 20 bill Plz pay your bill through on line mode and strengthen our hands to provide 24X7 hrs supply,-0.125,Negative
Discussed with SE he said he will give supply from alternate line by errection of some poles work will be taken up after COVID 19 crisis,0.0,Neutral
The wait is over Here s the first webinar of our online hackathon HACK FOR THE NEED by D Mallikarjuna Garu on Remote monitoring of COVID 19 Centralized view of isolation,0.075,Positive
Sincere Request to All My INDIAN People Please Save our Nation by Lightening With DIYA s 9pm9minutes due to COVID 19 Respect our Honorable PM ji JAI HIND,0.1875,Positive
Disinfection tunnel to prevent COVID 19 spread installed at DGP office DGP M MahenderReddy and other senior officers walked through it on Saturday It spray 1 of sodium hypochlorite in 1 ppm It has been,-0.125,Negative
Due to COVID 19 restricted services from TSNPDCL Use TSNPDCL mobile App amp gain easy access to on line payments and Complaint registration and redressal PoweringFightAgainstCarona,0.0027777777777777866,Positive
Kakatiya University Warangal in reflection to the current epidemic is committed in promoting the government initiatives on covid 19,0.0,Neutral
Here is the link to the list of COVID 19 service providers in India If you are one of the prividers please add your details to the list IndiaFightsCOVID19 TelanganaFightsCorona,0.0,Neutral
Please add the details to list of COVID 19 service providers in India Here is the link IndiaFightsCOVID19,0.0,Neutral
WGLU Jai hind Sir The doctors at hospitals are not supplied with the very essential things like masks and sanitizers News say there are 5 PGs suspected of Covid at MGM Wgl Is there any supply and arrangements Sir that can protect our front liners,0.0,Neutral
Dear Sir Since lockdown no chemical spray was distributed to many of wards in PARKAL town which helps to contain the spread of COVID 19 Sir I request you to kindly look into the matter and do the needful at the earliest Parkal town Warangal rural,0.3666666666666667,Positive
Then Rip Covid 19india,0.0,Neutral
Happy RamNavami to all May Lord Ram bless all Hindus with the strength to fight COVID 19 His blessings will ensure no poor guy will sleep without food,0.5,Positive
his philanthropic and altruistic deeds is striking a chord in many poor people you said to post some citizenheros of covid19 he is much apts for that ur recognition will adds much support to him for helping poor people in starvation,0.09999999999999999,Positive
Our team daily safety practice session in view of fight against COVID19 and displaying the Standard Operating Practices SOP at various places in the outlet to inculcate safety among customers at large warangal,0.05357142857142857,Positive
A salute to all HealthWorkers fighting hard against COVID19 on this World Day of Safety amp Health at Work,-0.2916666666666667,Negative
Respected Sirs please support to my classmate s family is really in big trouble and also due to Covid19 lockdown they do not have proper ration and no one in area is coming for support Details in below pict for ur reference,-0.08125,Negative
Front line covid19 warriors We serve to save at Kakatiya University,0.0,Neutral
Me and my father have distributed break milk and biscuits for 350 people staying in orphan old age home and old age homes in hanamkonda COVID19 WGLU,0.1,Positive
Due to corona lockdown many daily labour are facing difficulties in daily life me and my father have distributed 23 grocery items to 350 migrant labour from orrisa chattisgarh UP bihar in warangal urban COVID19 WGLU,0.075,Positive
Appreciation and falicitation to front line warriors of covid19 today morning GWMC WGLU warangalfightscorona TelanganaFightsCorona IndiaFightsCorona,0.0,Neutral
HappyBirthdaySachin 22nd Mar 2020 to 23rd April 2020 life styles has changed a bit over the past months amp the Rest is CoronavirusPandemic COVID19 COVID19WORLD,-0.25,Negative
This WorldEarthDay let s pledge to love respect and care for our mother nature even when we are out of this COVID19 pandemic Send us your Earth Day wishes by using SafeEarthSafeUs and inspire others EarthDay2020,0.5,Positive
The chain will never be broken if these gatherings happen Failure of machinery best describes this situation COVID19 100 000 gather for funeral in Bangladesh defying lockdown and sparking outbreak fears,0.0944444444444444,Positive
Love the way Telangana government handling COVID19 crisis Not only implementing strict measures but also encouraging healthcare sanitation workers and police personnel with 10 bonus is really impressive KCRPressMeet KCR Police telanganapolice,0.5,Positive
As we continue our fight against COVID19 with all our might appeal to one and all to please wear a face mask glad to inform you that I in this busy schedule took time and prepared face masks MaskForce WearFaceCoverStaySafe bjp,0.3,Positive
Nearest COVID19 case to my location is within 5 KM Get the latest COVID19 stats and check from your family s location Stay Indoors amp Stay Safe,0.5,Positive
Nearest COVID19 case to my location is around 15 65 KM away Get the latest COVID19 stats and check from your family s location Stay Indoors amp Stay Safe,0.5,Positive
along with Interacted with Staff Covid19 Breakthechain StayHome StaySafe VD10 Vijaydeverakonda Fighter VijayDevarakonda WFL WorldFamousLover,0.0,Neutral
Dear indians before muslim or hindu we are humans this is most ridiculous thing you trying to do spread humanity but not vulgarity try to battle covid19 but not impose communal riots this is the foolish thing ever humansofindia IndiaFightsCorona UninstallBookMyShow,0.08333333333333334,Positive
Thank you Government of India for approving Maldives request for Hydroxychloroquine which is being called a game changer in the fight against COVID19 A friend in need is truly a friend indeed Abdulla Shahid Foreign Minister of Maldives,-0.2625,Negative
Thank you Government of India for approving Maldives request for Hydroxychloroquine which is being called a game changer in the fight against COVID19 A friend in need is truly a friend indeed Abdulla Shahid Foreign Minister of Maldives,-0.2625,Negative
Thank you Government of India for approving Maldives request for Hydroxychloroquine which is being called a game changer in the fight against COVID19 A friend in need is truly a friend indeed Abdulla Shahid Foreign Minister of Maldives,-0.2625,Negative
PROUD OF MY INDIA Thank you Government of India for approving Maldives request for Hydroxychloroquine which is being called agame changer in the fight against COVID19 A friend in need is truly a friend indeed Abdulla Shahid Foreign Minister of Maldives,0.3375,Positive
As a jury member assessed JHub s Excite 2020 pitches from 12 teams working on innovative amp sustainable solutions for COVID19 Happy to see their diligent work Cc ranjan,0.65,Positive
covid19 GOsnapshot Gopokemon,0.0,Neutral
23 day old newborn infected from COVID19 in Telangana StayHomeStaySafe,0.1,Positive
The services of TSNPDCL are restricted due to COVID 19 the ERC regulator has issued orders to consumers to pay April 19 electricity bill amount for this month i e April 20 bill Plz pay your bill through on line mode and strengthen our hands to provide 24X7 hrs supply,-0.125,Negative
Time to salute all the doctors nurse technicians and staff working in hospital on this covid19 leaving the families WorldHealthDay2020 FightCovid19,0.0,Neutral
I support each and every person who is working hard for us in the crisis by leaving their families and personal life Even they are having a fear of getting infected WorldHealthDay WorldFightsCorona COVID19,-0.14583333333333334,Negative
Kill covid19 india we r also with u modiji bye bye carona kill Carona at Narsampet,0.0,Neutral
In due respect to PM s call to show solidarity to fight against covid19 we lighted a diya As a citizens we did obey your call now it s your turn to respond to the poor struggling with out food amp shelter due to sudden lockdown FeedTheNeedy,-0.1625,Negative
I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link iOS Android,0.0,Neutral
Sewer construction work paused outside sri krishna childrens hospital near vijaya talkies road in hanamkonda due to the halt drainage accumulated in the area became a breeding ground for mosquitoes no action inspite of complaints GWMC COVID19 at vijaya Theatre,-0.01875,Negative
I had done my duty I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS itms,0.0,Neutral
