Tweets,Polarity,Sentiments
Dr Trump first hyped Hydroxychloroquine as the sure treatment for Corona Virus Now he comes out with another potential treatment for the virus use of tremendous ultraviolet or very powerful light Problem is doctors in general donot agree with either of his suggestions,0.2747619047619047,Positive
Shashank Shubhankar District Magistrate Samastipur Kalyanpur Basti Pachchim Panchayat of Mohiuddin Nagar Block has not yet done any spraying to protect against corona,0.0,Neutral
May God save Us from Corona 19 We pray for humanity Please maintain social distancing take care of yourself your life is precious Don t panic we shall definitely win this battle against COVID 19,0.4444444444444445,Positive
Success Stories of Corona Survivors 93 year old man becomes the oldest Indian to beat COVID 19 Great job by the medical profession doctors Hats off to you guys amp God bless IndiaFightsCorona Press Information Bureau PIB Government of India,0.30000000000000004,Positive
Industrial revolution gave the thaught of establish colonies on moon and other planets after destroying the treasures on earth The thaught of a monster not of a man It gave deforestation pollutions exploitations of own brothers HIV Dangue Corona etc etc,0.09166666666666666,Positive
Approximately 20 cases reported in the last 24 hours in Bihar corona coronaupdate lockdown,-0.2,Negative
govt is saying no medicine of Corona death rate is very less and recovery is very high then why govt created panic situation on corona,-0.004333333333333328,Negative
They did not stop Govt failed to lockdown India A new mission started Change the corona disaster into communal voilence Openly muslims of the country targetted and Muslim community around the world cautioned India of its consequences Today corona positive has,-0.034090909090909095,Negative
Jamia students are being booked under UAPA and are incarcerated in false fabricated cases for allegedly planning Northeast Delhi riots All this is happening amidst India battles Corona pandemic and Jamia Admin refuses to break its silence on arrests jamiavcchuppitodo,-0.1666666666666667,Negative
One of the Corona Warriors Bihar Covid19India,0.0,Neutral
God save the earth from Corona virus Covid 19 coronaupdatesindia CoronavirusIndia BeSafe vaccine StayHome StaySafe StayAtHomeAndStaySafe,0.0,Neutral
Jamia students are being booked under UAPA and are incarcerated in false fabricated cases for allegedly planning Northeast Delhi riots All this is happening amidst India battles Corona pandemic and Jamia Admin refuses to break its silence on arrests JamiaVCChuppiTodo,-0.1666666666666667,Negative
Dear Modiji Once our country comes out of this present crisis of corona virus and life gets back to normal the first thing we urge you to do is to bring Population Control Bill in the country Consult it with the experts plan it well,0.1,Positive
the civilsation of mankind marched towards their original abode After industrial revolution the industrially advanced countries bow before a microorganism as their castles started to decay and the all are confused today to what they will do after the corona tarnedo,0.125,Positive
When millions of mazdoors marched towards to their villages on foot crossing thousands of miles across India as their employers throw them out their jobs and renters also cut their bijlee pani and they were on roads with their kids and wives due to Corona lockout,-0.125,Negative
Nationalization of natural resources eg coal mines steel and other minerals kar payee Time aur space ki mang thee Corona aaj 21000 ko par kar chuka hai Aaj23 April 24 hours it has increased by 1000 and more What will happen tomorrow,0.15833333333333333,Positive
Subscribe to Corona Compact DW s newsletter tracking coronavirus in Asia,0.0,Neutral
The country will be saved by the infections of Corona but once the pillars of democracy is cracked the servival will be really the the democraticAmartya Sen on The Wire the Police and Beyond via in lang en,0.2,Positive
10 thousand Faulty test kits short supply of RNA extractor PPE kits and all other accessories the State Government is crippled in the Corona War The centre is playing with lives of commoners BengaliLivesMatter,-0.0625,Negative
Soceity like Bharat has to awake on time that no one could damage it on the name of corona crisis Amartya Sen on The Wire the Police and Beyond via in lang en,0.0,Neutral
Is it your personal experience to consume his urine that is protecting you from CORONA and other diseases You must suggest this to your family members Don t worry about us It is not applicable on us we consume prescribed drugs and we have a huge stock as we help others,0.09166666666666669,Positive
shameful In Bihar s Araria a homeguard was made to do sit ups as punishment and beg for mercy after he stopped an agriculture officer asked for pass and checked his car What an honourable way to thank Corona fighters bihar,0.0,Neutral
According to Islamophobia is spreading much faster than corona Islamophobia In India,0.2,Positive
Finally Bihar Bring a Century Of CORONA Now here Total 123 cased confirmed Covid 19india WarAgainstVirus,0.13333333333333333,Positive
A little help our India fight against corona,-0.1875,Negative
Fight Against Corona Fight Against Fight Against JahilJamat Fight Against KhasSamuday Jay YogiAdityaNath Jay Modi,0.0,Neutral
The worst people are those who even in the midst of this crisis of Corona health hunger misery and starvation are busy spreading hate on the basis of religion They are not even human IndiaStarving,-0.42500000000000004,Negative
Local people told Mahto fell on the road but not fainted He was breathing very fast We called ambulance it came to the spot within an hour But ambulance staff didn t touch him for another hour fearing he might have corona IndiaStarving,0.13,Positive
sir pm care india fight against corona little help to our Nation,-0.1875,Negative
Subject To share cereals Mask and sanitizer among the poor Sir I beg to state that now a days whole world is putting up with the very dangerous virus CORONA I am requesting you to please share some cereals dry foods mask and sanitizer among the poor people,-0.2688888888888889,Negative
Mr Ambani Chairman Reliance Industries Limited Subject To share cereals Mask and sanitizer among the poor Sir I beg to state that now a days whole world is putting up with the very dangerous virus CORONA I am requesting you to please share some cereals,-0.24361904761904762,Negative
Indian Army Good By Salute to Corona Virus Now quickly leave lndia Kul,0.5166666666666666,Positive
Plz send news of gst wave late fee of gst return can all Taxpayers filed all return because India fight corona virus finence minister and pm,-0.3,Negative
Can we pls stop Hindu muslim and region based comments post and remarks please sir Our first priority should be to win battle against corona 19 Let s not allow freedom to publication medium to spread hatred and violence contents pls,0.525,Positive
Madhubani district Corona free till now,0.4,Positive
Chinese Gift corona Report of 20 April 2020,0.0,Neutral
We all support you and will do continuously It s all about our country and we will never let it down Whoever is associated to spread corona should be published specially jammat people Whatever said by u is completely justified them Proud indian,0.3503968253968254,Positive
I booked flight for my honeymoon trip But due to corona my marriage ceremony has cancelled So I want cancel my tikit I m already to much loses to all booking for my marriage ceremony I want to return full amount I don t want credit shell PNR DGVB5E,-0.025000000000000005,Negative
adani Dear Sir Mr Gautam Adani Founder amp Chairman of Adani Group Subject To share cereals Mask and sanitizer among the poor Sir I beg to state that now a days whole world is putting up with the very dangerous virus CORONA I am requesting you,-0.2866666666666667,Negative
Dear CoronaWarriorsIndia Only educated people can understand your abilities The illiterate will throw stones at you stone JAMATI CORONA JEHAD Jamati JamaatKaCoronaDisaster,0.0,Neutral
Find out treatment of corona as soon as possible,0.0,Neutral
Arundhati Roy means intellectual fascist who wields words to shield jehadists when corona is anathema to human civilization she finds Hindu Muslim where corona mongers are decried,0.15,Positive
1 new corona patient positive case came to light today in Patna Be alert,0.2545454545454546,Positive
China will always be remembered in writing the history of the corona virus and the apocalypse of humanity The title of this Page will be A World Trader of Death,0.0,Neutral
It is a matter of shame that in India where the whole country is fighting with the Corona virus we are still fighting with corrupt police and facing castism in Bihar we have submitted one application in Kalpa O P but police officer denied to take application,-0.15,Negative
is a matter of shame that in India where the whole country is fighting with the Corona virus we are still fighting with corrupt police and facing castism in Bihar we have submitted one application in Kalpa O P but police officer denied to take application,-0.15,Negative
We RBSK pharmacist request our honorable chief minister eighter increas our Salary or accept our resignation after corona epidemic,0.0,Neutral
Today s Report of Chinese Gift Means Corona,0.0,Neutral
Bcoz midia anti Muslims doesn t have problem to Corona They have problem to be Muslims That is why they are defending tabligh Tabligh is not solution of Corona Its TRP of News Chainals,0.0,Neutral
IndiaUnitedAgainstCorona From the old to the young India s corona warriors are united Proactively everyone is following precautions and strengthening the fight against COVID 19 via NaMo App,0.06666666666666667,Positive
is more dangerous than corona SuspendBabitaPhogat,-0.04999999999999999,Negative
SendUsBackBihariStudents corona patients cases are increasing day by day here in kota and we bihari students are not getting permissions to go home We will have to face many more problems if kota will become hotspot Please help us Send us back home,0.3333333333333333,Positive
Desh ka paisa Desh me hi use ho Made in India Farms sector medical equipment agriculture products is bhi economy thik Kiya ja Sakta hi production badha kar Corona long time tak rahega isliye china ka strategy Ko follow kare car manufacturers replacement mask and ventilator,-0.025,Negative
is more dangerous than Corona SuspendBabitaPhogat,-0.04999999999999999,Negative
It s important to break corona 19 chain similar to nuclear fission reaction So we request U to remain at home wash hands in regular intervals cover your fask excluding eyes with clean clothes or mask if possible avoid gatherings be responsible,0.16111111111111112,Positive
USA and Corona are becoming complimentary to each other virus CoronaVirusDE Corona Covid 19 Corona CoronaWillEndSoon StayAtHomeOrder CoronaUpdate COVID19 usaCoronavirus AmericanVirus IndiaFightsCOVID19,0.20833333333333334,Positive
Agar thermal screening me kisi ka tempreature high show kre bt wo corona infected na normal fever ho too Kya usse v qurantine bhej diya jayega,0.155,Positive
askzeenews will india success in fighting with these zahil zamat which is working against the nation Corona is not a major issue if there are not zahil zamat people in this nation We want answer,0.134375,Positive
See the condition of SBI Chamtha Begusarai In this way how can we stop an epidemic like Corona Corona SocialDistancing,0.0,Neutral
Take any action on this number Rahul Das7899576533 Tiwari 9880174952 Get those people who hack into another s account and transfer money to their account Those hackers do not understand the pain of others even at the time of this corona virus,0.1,Positive
In fighting with CORONA countrywide lockdown is going on and the Corona warriors Police are brutally assaulting the citizens going outside for important need and treating themselves as Super Power which is very bad and against the public welfare so raise matter,-0.17527777777777775,Negative
Thermal screening only confirm one of the symptoms of corona virus,0.0,Neutral
Obama I can t believe that Trump is blaming me for the Corona Virus situation in US I mean I am not even running the country at present Nehru Dude at least you are Alive,-0.12812500000000002,Negative
Some of the police forces are brutally assaulting the citizens going outside for need which is not good and against the public welfare and it seems that they are super power and it must be stopped soon in fighting with CORONA Honorable PM is being requested to do positive soon,-0.11073232323232325,Negative
Respected sir I want say that all the students of 10 amp 12 of cbseindia29 are worried about their exam and result whose exams are over And CBSEBoardExams2020 is going to release new date of exam but it is not right time to do this as whole world is suffering corona,0.0645021645021645,Positive
Name Corona Surname Virus Nick Name Covid Mother Chinese Current Boyfriend usa Exs italy spain iran Cush India,0.0,Neutral
Me And My Full Family Use aarogya setu App regularly plz india let s fight Against corona And Always help those people who helpless,0.175,Positive
After corona hope our health minister will look in this matter,0.0,Neutral
I hope government will notice our problem soon after corona epidemic,0.0,Neutral
Good news for all of us slowly slowly we r reaching towards win over corona sir,0.39999999999999997,Positive
corona warrior RBSK PHARMACIST,0.0,Neutral
Corona warrior RBSK PHARMACIST,0.0,Neutral
ThankYouCoronaWarriors Showing us light at the end of the tunnel are our Corona Warriors Join the movement of thanking our warriors by registering on via NaMo App,0.4,Positive
ThankYouCoronaWarriors India is putting up a spirited fight in its fight against COVID 19 A major chunk of credit for this goes to our frontline workers Let us raise the spirit of the nation by thanking our Corona Warriors via NaMo App,0.28125,Positive
ThankYouCoronaWarriors The world is going through tough times In these times the undiluted courage and selflessness of our Corona Warriors stand out via NaMo App,-0.3888888888888889,Negative
ThankYouCoronaWarriors Responding to PM Modi s call the country has united in tackling COVID 19 In this valiant battle for humanity s future Corona Warriors are at the forefront Join the nation in saluting their grit and determination via,0.0,Neutral
If you mean general screening at airport we have been doing at airport since its inception Specific Corona screening started at March end,-0.08749999999999998,Negative
Wow yet another recognition for creative writing skills Won the Slogan Writing Competition organized by our Dumka Administration yesterday Theme India Fights Corona Motivation Writing Corona me kuch karo na,0.3,Positive
Participated in door to door collection of donation in our Barauni Refinery Township for providing essentials to needy in the surrounding community Seperated By Body United By Soul Pehle Indian Phir Oil Indian Oil India Fights Corona,0.0,Neutral
Glad to share that have won the creative writing competition organized by our Dumka Administration for engaging people while stay at home My First Hindi Poem Corona me kuch karo na Late Post,0.26999999999999996,Positive
ThankYouCoronaWarriors The world is going through tough times In these times the undiluted courage and selflessness of our Corona Warriors stand out via,-0.3888888888888889,Negative
The lockdown was extended by 19 days after a 21 day lockdown in India This means a total lockdown of 40 days These 40 days will be the decision makers in the fight against Corona,0.0,Neutral
Very good decision by Indian government to extend the lockdown till 3rd May Hope the things will change after this corona bhagao desh bachao,0.45499999999999996,Positive
the hardness in the fight against corona in a week and will increase much every town by april 20 so there lockdown every station in every district will be tested every state BeatCOVID19 IndiaFightsCorona BeatingCorona,0.2,Positive
Beware of corona Stay home stay safe Lockdown extended to 3 may pmmodiaddresstonation,0.5,Positive
Dear sir plz wave gst late fee of 3b to 2017 to Jan 2020 because the Taxpayers fight of corona Plz wave late fee,-0.3,Negative
If you want to defeat Corona then you are requested to follow the instructions given by the government seriously stay home stay safe,0.08333333333333334,Positive
Corona testing is very low in bihar True picture is not coming,0.175,Positive
Need to increase no of tests as govt is too far from one person per panchayat in bihar In many cases no symptoms found in Corona positive patients,0.27575757575757576,Positive
ThankYouCoronaWarriors Responding to PM Modi s call the country has united in tackling COVID 19 In this valiant battle for humanity s future Corona Warriors are at the forefront Join the nation in saluting their grit and determination via,0.0,Neutral
You daughter will be well soon She will win Corona green,0.30000000000000004,Positive
Superb sir We will win over corona RBSK PHARMACIST,0.9,Positive
bihargovernment corona medical spray in village,0.0,Neutral
During Corona crisisJacindia Arden NZ s PM has proved herself a trailblazer who possessed a quality most of the world leaders lacked her confidence in her people her plan to contain the crisis her people s total faith in her plan amp natural empathy,0.19999999999999998,Positive
Another surgical strike is required in Nepal where 40 50 Corona bomb is ready to strike in India,0.2,Positive
We will win against corona sir,0.8,Positive
Agle Spata Hello Sir It s April 13 and The First Case Of CORONA was On 30th January HealthMinister Hain Aap,0.25,Positive
As our honourable prime minister Requested to download it as soon as possible StayHomeIndia stayhome trending Corona LockedDown GoCoronaGo StaySafe SwachhBharat Smartindia,0.0,Neutral
More deaths due to hunger than Corona but it is not being seen by media they should consider Government take notice it,0.1875,Positive
please update current situation of purnea for corona covind 19 cases,0.0,Neutral
any update regarding corona covind19 case,0.0,Neutral
Nitish Kumar aur Mangal Pandey dekhle How Bihar is fighting with corona war,0.0,Neutral
Corona ka jang jaise lada ja raha hai hamsab dekh rahe hai A war without arms is fought by our medicos risking their lives,0.0,Neutral
Pls stay at home This is corona 19 conspiracy to get people our of room house Pls never step outside Belive in your self this is just a tremor Nothing else,0.0,Neutral
Air warriors now become corona warriors Proud moment,0.8,Positive
Today I download the Aarogya Setu App launched by the Ministry Of Health of GOI and I am safe I request to all Indians please download this app for prevention from Corona epidemic INDIA,0.5,Positive
pitiable condition corona,0.0,Neutral
StayAtHome LetsFightCoronaTogether comon India let s fight against corona,0.0,Neutral
Your tweet is far away from the fact This gathering was done for good cause not for spreading Corona like Md Shaad,0.39999999999999997,Positive
This Corona virus has a very big ego he will not come to your house unless you go out and invite him Guys Lockdown likely to continue for two more weeks so please don t go outside and strictly follow the rules amp regulations Hope u understand your patriotism towards your,0.125,Positive
Not everything happening really what our government want to do in the root level specially in the panchayat level The panchayat level persons are just taking it as a political donation that to be like in the national emergency situation corona viruse They should be ashamed of it,0.18571428571428572,Positive
It s scary Is Shivan going to turn in to Wuhan of Bihar Our fight against corona is more tougher than anyone else 7 crore Maithil facilitated by how many corona testing center Tweet4Mithila COVID 19 IndiaFightsCOVID19 StayAwareStaySafe,0.1,Positive
Mr madarsa aur topi main corona dhundne se fursat mile to kabhi PPE ki kami ke baare main bhi munh khol do Our frontliners i e doctors need it You are a disgrace PehleHealthCare,0.16666666666666666,Positive
An astounding 70 percent of the Indian population still resides in rural areas and has very limited access to health providers The govt must ensure through funding that rural health infrastructure can cope with the Corona crisis PehleHealthCare,0.12678571428571428,Positive
Slowly n gradually all modi haters will change this narrative to Modi conspired with China to spread Corona to save his neck,-0.30000000000000004,Negative
Nature is always angry But we are not stopping till now If it is our real face Then corona is the best for us,0.2333333333333333,Positive
Covid 19 is still a mysterious pandemic Silent carrier and undetected corona hot spots are Really going to be biggest challenge,0.1125,Positive
INDIA nagaland is definitely not in the list looks to me people of nagaland are immune to this new virus of corona group SARS 2,0.06818181818181818,Positive
Hey Guy s download Aarogya Setu App and really build a firewall around you a firewall the corona virus,0.2,Positive
From border to house to house visit pharmacist fighting corona on his own life risk still bihar government ignored pharmacist n only given salary hike to Ayush doctors equal to MBBS n pharmacist is nt getting salary equal to pharmacist working under bihar govt,0.15,Positive
IYC National Coordinator Ehsan Ahmed Khan prepares packed meals to be distributed to those in need in jharia jharkhand MeriZimmedari Your contribution can help us help more people Donate to the IYC Corona Relief Fund at,0.5,Positive
Let them become a Corona Bum They will destroy themself,-0.2,Negative
RBSK pharmacist on corona duity,0.0,Neutral
RBSK pharmacist on corona duity,0.0,Neutral
RBSK pharmacist on corona duity,0.0,Neutral
Yogi Adityanath is the best amongst all CMs in dealing with corona He has ensured strict lockdown amp at the same time provided essentials to the public at their doorstep He even took several hotels for quarantine centres way before in March BestCMOfTheWorld,0.25,Positive
Corona Virus A force D Tox for planet Earth natureishealing Earth,0.0,Neutral
Bcz of Corona all Indians r now aware of TablighiJamaat amp its original business In the name of religious proselytising they r spreading Jihad There r enough proof of its links wid terror org The que is despite all how they managed to establish their headquarter in Delhi,0.15625,Positive
Why these virus group have been given named corona Because once there is complete son or moon eclipse light scattering outside in circular appearance termed as crona This virus is also similar is appearance Visibility,0.125,Positive
COVID 19 or Noval COVID stands for Corona virus disease first observed or seen in year 2019 As the source of virus tramission is still unknown there fore it s completely new type of corona virus groups SARS and MERS,0.09545454545454546,Positive
we pray to god protect us from corona,0.0,Neutral
CORONA has given lesson to mankind everyone should think honestly what you are doing daily wrong AND not making habit of seeing other fault every moment China has to think what they have done blunder similar the case for everyone We should not do wrong against others,-0.08750000000000001,Negative
100daysofcorona 100days before first death happened due to Corona,0.0625,Positive
Doctors and nurses who are sacrificing their lives fighting corona over the world should be paid homage with martyrdom,0.0,Neutral
Jindagi Ki Yahi Reet Hai Har ke bad FIR Jeet Hai stay home stay safe stay happy fight for Corona,0.20000000000000007,Positive
More than 90 of corona cases in India are directly linked to T Jamaat Imagine the total number of infected indirectly No of cases are doubling every other day only because of these evil people india has crossed 5500 mark with 119 deaths,-0.08750000000000001,Negative
Hello Prime Minister I humbly request you that the date of the lock down be extended further to prevent the corona epidemic in India from going ahead,-0.11851851851851854,Negative
COVID 19 Corona Virus disease 2019 or Serious actute respiratory syndrome 2 For information please Regards,-0.3333333333333333,Negative
there is no need of lockdown in rural area where ther is no any case of Corona,0.0,Neutral
Media virus is more harmful than corona,0.5,Positive
Mere bharat washiyo ese na bhulo save india and save life Fight Corona ideathon envisions that by partnering with innovators to develop advanced tools and analytics to fight the pandemic on various,-0.033333333333333326,Negative
It is Very good thing that you are requested to increase the Capacity of Kovid 19 Corona virus test in Bihar so that hidden patients come out and Bihar become Corona free Best regards,0.5358333333333334,Positive
sir why not we are use those doctors who have doing private practicener doctor fight againt corona why this is only duty of goverment do need for welfare of common people,-0.09999999999999999,Negative
I request to you Kindly extend the date of Lockdown Sir Plz To Fight With Corona Virus,0.6,Positive
Fight with corona virus,0.0,Neutral
andhbhakt s reaction on Trump s statement hydroxychloriquine HowdyModi WorldHealthDay2020 TuesdayThoughts StayAtHome Corona TuesdayMotivation,0.0,Neutral
when will corona relief refill for ujjawla consumer start plz mention,0.0,Neutral
BIHAR i want to know that is there some information about corona s releif for ujjawla consumer plz mention,0.0,Neutral
Corona ya economy Only one safe Choose the correct your and American life,0.16666666666666666,Positive
By By salute to Corona Virus Go Back Good Morning Jai Hind Great Warriors IndianArmy IndianMiletary 4 India viki sou,0.5,Positive
please talk to Dr Bishwaroop Roy Chaudhary about Corona,0.0,Neutral
why don t you rise the issue of Dr Biswaroop Roy Chaudhary about Corona,0.0,Neutral
Sir why don t you consult to Dr Biswaroop Roy Chaudhary about Corona,0.0,Neutral
This is how corona is being tested in Bihar,0.0,Neutral
Be careful now we have to do avoid social distancing from animals also first corona virus case has been came in a tiger in USA zoo,0.06111111111111111,Positive
Latest edition of TheMarkazOfSuperSpreader The adamantly superstitious mindset of TabhlighiJamaat has pushed us on a defensive in the war against Corona We need to reinvigorate our collective will to fight against both the Pandemic and the Mindset,0.3,Positive
Plz suggest Modi ji to add petrol pump staff menu in aarogya setu here for petrol pump staffs taking all care but may possible to become a hot spot for Corona as these poor staffs serve continuesly in lock down too,-0.0763888888888889,Negative
Go corona We support our Prime minister against this Pandemic COVID 19 Thank you sir for unifying the people of our country against this COVID 19 by requesting for burning the lamp at 9 PM for 9minutes on 5th April 2020 We always stand with you to save our country 9pm9minutes,0.0,Neutral
for people who fight againsts coronavirus 9bje 9min Love light and hope for healthy and corona free tomorrow,0.44999999999999996,Positive
Sir it s a humble request after diminished destroyed of corona virus please focusing on re establishment of kashmiri pandits in Kashmir You are our Indian s hope sir It s a humble request sir,-0.2,Negative
Fake News 3 Muslims sneezing in Unison to spread Corona,-0.5,Negative
Fake News 1 Muslim man spitting on fruits to spread Corona Fake News 2 Muslims licking utensils to spread Corona,-0.5,Negative
following narendra modi in fighting with corona,0.0,Neutral
My status today before sometime Great and massive Social Work by you Champ yuvrajsingh Really a big slame 2 all fake deshbhakt ppl Ab to enki muh se kch na nikalega Bhai Tu Sab jab kch krga tab dusre pr blame krna Yuvi alwys rdy to do anything for nation corona,0.06666666666666668,Positive
Showing Unity during Corona epidemic by lighting the lamps at home also showing the social distancing for prevention from Corona Virus IndiaFightsCorona 9pm9minutes LadengeAurJeetenge,0.03333333333333333,Positive
9PM9minute Fighting against Corona,0.0,Neutral
go corona stayHomeStaySafe one salute to all corona fighter,0.0,Neutral
9PM9minute bjp Hope as our country unite today same our country fight d evil corona,-0.5,Negative
WHO We have a simple message to all countries test test test BJP We have simple message to all people Diya jalega aur corona harega What foolishness is it,0.0,Neutral
Yes hum honge uspar corona ke par,0.0,Neutral
Your small contribution can help the country fight against the corona virus during this era of pandemic coronaharega westandtogether,-0.25,Negative
One step against corona Gopalganj kateya,0.0,Neutral
Me and our family village of madhubani district of northern bihar near indo nepal border support India against corona virus with you,0.1,Positive
Diwali arrives earlier this year India unites against corona,0.0,Neutral
Fight with Corona Bhag corona bhag,0.0,Neutral
Go Corona Go,0.0,Neutral
Yep Your Mission Success Corona Ghabra Gya,0.3,Positive
Corona warrior tribute of all the people together or fight against Corona and has to run away Identity of unity Village Arniya jandaha Vaishali bihar,0.0,Neutral
Support to our PM Sri Narendra Modi also corona fitters Show Unity against Corona Virus,0.0,Neutral
Eggs which were thrown as waste because of corona after one week hatched The creation of nature Fwded Life has its own mysterious ways,0.13333333333333333,Positive
Started with JaiShriRam Our society with PM Ji in the war against Corona Virus 9pm9minute 9pm9minutes 9bje9minutes DiwaliAgainstCorona Ramesh ABPnews,0.0,Neutral
We are with Our PM we Are Born as Fighter we won t lose from Corona virus BAS,0.0,Neutral
Corona Warrior,0.0,Neutral
GO CORONA GO,0.0,Neutral
Go corona go,0.0,Neutral
go corona go,0.0,Neutral
Lighting India Defeat Corona,0.0,Neutral
