Tweets,Polarity,Sentiments
Bored of being bored because being bored is boring corona 19dayschallenge indialockdown thursday,-0.625,Negative
Is everyone in your house feeling good Corona,0.7,Positive
When Ajith gave Corona donation lots of Vijay fans praise him When Vijay gave Corona donation Ajith fans Criticize and Degrade Him That s called as RealHeroThalapthyVIJAY,0.0,Neutral
ThalaAjith Donated 1 33 Crore For National Corona Battle Before Many Days Valimai Thala,0.5,Positive
ThalapathyVijay has donated 1 3 crs to Corona relief funds amp 50 lakhs to fans club for charity works total 1 8 crores Great gesture RealHeroThalapathyVIJAY,0.4,Positive
Kudos to our Thalapathy Vijay for Donating 1 30Cr to Corona Relief fund and very well split up to neighbouring states as well Thank you COVID2019india,0.2,Positive
After the corona crisis the time will come to rebuild This moment of recovery will be an opportunity to rethink our society and develop a new model of prosperity PMK advocates for a Green and JustRecovery in the Post COVID19 World PMKforGreenRecovery EarthDay2020,-0.03181818181818183,Negative
T L Alagiri Krishnagiri MP Dr A chellakumar gave rice dhal onion oil Salt and vegetables to ST PEOPLE S at lockdown time for corona virus VIVEKANANDAN M Block president Pochampalli,0.0,Neutral
Today 21 04 2020 In the morning We did volunteering service with the Police Department of Thuraiyur in the Market of Thuraiyur coronaupdatesindia Corona Trichy thuraiyur volunteers globalnaturefoundation at Bus Stand,0.0,Neutral
Exactly if it shows symptoms after 28 days we are fighting an invisible enemy solution is to test all or to develop herd immunity till we find a vaccine Lockdown is not gonna help in the long run it may be more dangerous than Corona itself,0.024999999999999994,Positive
TEST 22 current affairs exams Corona TamilNaduLockDown tamilrockers Tamil Dinathanthi tamilpaiyan tamilmemes TamilGirl tamilponnu tamilnadugovt,0.0,Neutral
Which movie did u see first today corona 19dayschallenge indialockdown tuesday,0.25,Positive
Today 20 04 2020 In the Morning We did volunteering service with the Police Department of Thuraiyur at Market of Thuraiyur and In the Evening We did volunteering service with the Police Department and with the Municipality of Thuraiyur at Market of Thuraiyur Corona at Bus Stand,0.0,Neutral
Pakistan Corona Lockdown No foods are provided for Hindus from the Ration The hindu parent living sindhu province of Pakistan Sell his son on street suffering by Hunger since last13 days See the religious hates are spread beyond the humanity,0.0,Neutral
Irresponsible and nonsense behaviour It is disheartening to see people protesting and displaying violence to stop the burial of the doctor infected with corona while serving the nation Is this the respect we giving to the people in service for us Utter stupidity inhumane at Namakkal,-0.5,Negative
See this stupidity they don t care about the pandmaic in World now stupidity coronavirusinindia Corona COVID2019india TamilNadu TN,-0.6,Negative
Vijaykant promises land for burying people who died due to Corona,-0.125,Negative
It is quiet pathetic a senior neurosurgeon and owner of New hope Hospital succumbed to corona and his body was refused to buried by the public in fear of corona Finally his colleagues had to single handedly burried It is shame on the government and every one of us,-0.15584415584415584,Negative
Nallarukkey Corona lockdown effect coronavirusinindia quarentine lockdown Rajinikanth Tamil dinesh dine dineshdine18,0.0,Neutral
Corona be like ooh amp Life be like hahahaha asshole wait till the lockdown is over corona 19dayschallenge indialockdown,0.2,Positive
Flaming torch If uracin Spark Vertical line Nintume If you have The gap is still If vaittit Fit And bad corona Ahtam Arikave Index Awake Stay,-0.1499999999999999,Negative
Corona virus stay home please,0.0,Neutral
Supply of non essential goods by E Commerce companies will remain prohibited during lockdown Only essential goods will be allowed to sale supply Govt Corona lockdown,0.0,Neutral
take care of your health BT corona,0.0,Neutral
TN govt data of cured patients are incomplete Break up of patients Normal Corona ward patients will only alleviate the fear among public Just a plain info is reiterating the earlier allegation of rigged data,-0.012857142857142855,Negative
Chinese cured corona using Chinese herbal medicine with allopathy,0.0,Neutral
What s your opinion about weekends in lockdown corona 19dayschallenge indialockdown,0.0,Neutral
Hello Mr horrible president please try of medicine in food in dry fish and good healthy foods provide for your corona patience,0.033333333333333326,Positive
India s fight against Corona virus,0.0,Neutral
good speech in a nice way you have explained it Hope parties with differences too will support the government in its Corona prevention CMEdappadiPalaniswami,0.6499999999999999,Positive
Dear friends Request to all Please do not throw the used face mask on the roads if carona spreads to animals the situation becomes more dangerous CoronaWillEndSoon donothrowfacemaskonroad Corona safe clean at Tirupur Old Bus Stand,0.17333333333333334,Positive
Hope could instill people of Kerala not to be complacent after all the pioneering work to mitigate corona spread,0.0,Neutral
Hi sir corona virus action super sir keep it sir,0.21666666666666667,Positive
Be ready makkalae corona 19dayschallenge indialockdown,0.2,Positive
Had a meeting with Thiru Sivaraman sir Chairman of Classic Polo group of companies One of the leading textile exporters in Tirupur He contributed rice and groceries for around 200 families today Thanks for your generosity on behalf of Tirupur Corona fighters at Tirupur,0.18333333333333335,Positive
Since there is no treatment for corona viral infection we can contain the spread by lockdown prevention is better than cure,0.5,Positive
Sleeping everyday like a person who hasn t had experience in it Slept LockDownDiary insomnia lockdown corona please go at Srirangam,-0.2,Negative
Hi good morning sir Sir Really international full people God help very dangerous corona vairuse attack God help You re and God bless You re,0.06749999999999995,Positive
date 15 04 2020 Subject Complaint against 108 for corona issue but they not take seriously and answer also not given properly Now we are angry with 108 and State government 7558184824 this is my number i hope the central government take my complaint,-0.2285714285714286,Negative
date 15 04 2020 Ph 7558184824 Subject Complaint against 108 for corona issue That doctor said chances of corona symptoms so the doctors give suggestions go and check in the salem government hospital Then i call 108 and tell Everything with them but,-0.23333333333333334,Negative
Stay safe from corona,0.5,Positive
StayHomeStaySafe art over the road for Corona Awareness by Nellai District VMI Kuods to the team for the good initiative,0.7,Positive
Corona Tamilnadu to day corona was tested 38 Postive detected among them 37 Were participated Delhi Thablik meeting Bansdpi pfi Thablikjamath,0.0,Neutral
When times are good be happy but when times are bad consider this God has made the one as well as the other Therefore no one can discover anything about their future Ecclesiastes 7 14 SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.13500000000000004,Positive
Tata group of companies already donated 1500crores to PM relief fund Now they donated 40000 PCR kit for testing corona virus infection worth of 8 crores for Tamilnadu government RATAN TATA TN Together AgainstCorona Lockdown2 StayHome,0.3,Positive
Crucified with Corona,0.0,Neutral
Corona awareness painting done by Off Dedicates to Police Officers Docters and Sanitary Workers Place Palayamkottai KTC Nagar Bridge,0.0,Neutral
Corona is an pandemic virus RSS is communal virus While following Quarantine against pandemic virus Tamil Nadu should stay away from those communal virus ChennaiCorpRemoveRSS,0.0,Neutral
After 3rd May many of us will be like ennachu corona indialockdown 19dayschallenge,0.25,Positive
Corona awarness My son Sujay,0.0,Neutral
State government not cooperating with centre in combating corona,0.0,Neutral
Today Corona in Tamilnadu Total 31 new corona positive detected among them were 21 Participated Delhi Thablik Meeting 09 were infected by Thabliks corona positive BanSdpi pfi ThablikJamath,0.14772727272727273,Positive
Mario 2020 Corona virus India version Interesting awareness video ever made till this date for COVID 19,0.5,Positive
A conference hall at the Chennai Trade Centre has been turned into a 500 bed quarantine facility Corona Chennai Covid19India coronavirusindia CoronaVillains coronavirus ChennaiCorporation,0.0,Neutral
For the message of the cross is foolishness to those who are perishing but to us who are being saved it is the power of God 1 Corinthians 1 18 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.0,Neutral
AllWorldTamilPeoplesWish YouHappyNewYearAnd ShortlyRealive Corona Bharathmathakijai Jaihind,0.0,Neutral
For the angel of the LORD is a guard he surrounds and defends all who fear him Psalms 34 7 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.0,Neutral
Need Bothi tharman Corona,0.0,Neutral
Now Government welcoming poverty death in the name of Corona preventing protection measures Government should ensure the safety amp Alive status of poor and daily wages or reform the guidelines to serving people Pray for the poorest of the poor lives StayHome StayAlive,-0.17500000000000002,Negative
It s all over again and again and again corona 21daysagain indialockdown,0.0,Neutral
Commissioned portrait artwork For insta friend thanks for the hope amp given this order to me art artistic blackandwhite pencilart corona quarantine lockdown stayhome besafe womensfashion,0.26666666666666666,Positive
news7tamiltv news7 Coronaindia His points and formulaes regarding ds corona pandameic should be consider and he explained how to protect our people from starving,0.0,Neutral
Kerala health minister Dr Sailaja madam in an interview in a national channel when discussing about their sucsess in combating corona mentioned about native medicine also,0.0,Neutral
Simple and very informative article on corona vaccines by Highly recommended,0.12,Positive
Happy Easter The Risen Lord bless all the people don t afraid I m with you I give peace Lord We hope for the better situation we re in the tomb like you by lock down Lord remove the tombstone corona virus from us Heal the world Jesus,0.13611111111111113,Positive
What the fuck are we gonna do without work and business and how the fuck are we going to get back on track corona 21daychallenge indialockdown lockdowntillapril30,-0.26666666666666666,Negative
Corona group ah,0.0,Neutral
I trimmed a bit Still TNGovt CoronaVirus Corona COVID2019india lockdown,0.0,Neutral
This result shows the immune count in our body If the count below particular level then doctors go for Corona test,0.16666666666666666,Positive
Corona update of Tamil nadu today 58 Corona positive cases find of in these 47 were participated delhi thablik jamath meeting,0.22727272727272727,Positive
My 1st corona mask selfie,0.0,Neutral
We want lockdown to Against CORONA WAR at Tirupur,0.0,Neutral
40 crore wage workers in India are likely to live in poverty United Nation warns Will the Government of India take precautions Worse than Corona,-0.08787878787878789,Negative
To day 70 corona cases find out as per govt report it is spread From primary Tablik jamath members in TN,0.4,Positive
Today 10 04 2020 We The Global Nature Foundation and Thuraiyur Vijay Rasigar Narpani Mandram distributed the grocery things for one month to 17 transgender who belong to Thuraiyur Uppiliyapuram Sobanapuram and Adivaram corona COVID2019india trichy,0.0,Neutral
Go corona Go,0.0,Neutral
Corona viruses Lockdown,0.0,Neutral
Sensible people will start looking life from a different perspective post corona means with less hatred sharing more take one day at a time while planning being more sympathetic and empathetic,0.2666666666666667,Positive
Sir this is hightime that DMK need to make the stand clear about the Hate campaign on Muslims wrt Corona cases in TN Pl bcoz some DMKians also believe the Tabliqhi case stories by TN govt,-0.35000000000000003,Negative
raining time Season is back Corona fear K Offcl BA,0.0,Neutral
SC said Pvt labs should conduct free corona test whether central gov is going to pay the cost to pvt labs is not known yet,0.2,Positive
Real Secret Online Classes Chennai tamilnadu Bangalore TuesdayThoughts Bengaluru Coimbatore dmk ntk pmk vck kerela Corona COVID 19 chennairains MasterDay,-0.6000000000000001,Negative
We miss you just like how you miss us Hoping that a master mind finds an antidote and put an end to Corona We ll come back stronger nanbaa Stay home Stay Safe Master StaySafe,0.25,Positive
We miss you just like how you miss us Hoping that a master mind finds an antidote and put an end to Corona We ll come back stronger nanbaa Stay home Stay Safe Master StaySafe,0.25,Positive
The BJP ruled States are not giving correct data s about Corona liers cheats,0.0,Neutral
Weekend in 2 days What will be the next task from nations step father corona 21daychallenge indialockdown,0.0,Neutral
Corona Virus Time lapse in the World See Full video here lockdownextension Corona Wuhan COVID19 Day13ofLockdown coronavirus Covid19inSA,0.35,Positive
We All Requesting kindly consider to extend the Lockdown or else Corona will Extend everywhere Without extend the lockdown our end again Please Initate Medical Chekcup Process to entire all people in Nation through Each Village leve,0.19999999999999998,Positive
Watch the video of Ex Health Minister DrAnbumani Ramadoss about the corona virus PMKcallsCurfewExtension,0.0,Neutral
Statics Coronaindia lockdown corona K Offcl BA,0.0,Neutral
Tomorrow will be the MasterRealseDay If this corona was not there in India master,0.0,Neutral
Responding to Prime Minister Shri Narendra Modi s call the country has united in tackling COVID 19 In this valiant battle for humanity s future Corona Warriors are at the forefront I salute their grit and determination Join me ThankYouCoronaWarriors,0.0,Neutral
MOQ 5000 pieces 33 3 50 per OHP sheet Shipping at actuals GST MOQ 10000 pieces 29 3 50 per OHP sheet Shipping at actuals GST We can commit atleast 2000 per day stayhome covid19 corona,0.0,Neutral
Real Secret Online Classes Chennai tamilnadu Bangalore TuesdayThoughts Bengaluru Coimbatore dmk ntk pmk vck kerela WednesdayWisdom lockdownextension Corona COVID19,-0.6000000000000001,Negative
Wishing u a very Happy b day Sir On behalf of My Wishes 365 days of Gud health My heartily congrats on ur social work Growing more more U r my inspiration sir Am proud to say that Corona is nt in our district that threatens in the world,0.5666666666666667,Positive
Still 6 more or many more corona 21daychallenge indialockdown,0.5,Positive
Can I get a opportunity to Fight against Corona On Field as Volunteer FightAgainstCoronavirus TN Together AgainstCorona I am Technical Professional From Mayiladuthurai and Any Assignment I can do for the People and Gov MakemeUseful,0.05,Positive
Perfect Thala Day ThalaAjith PerfectCitizenThalaAJITH VivegamOnKTV Vivegam PMCaresFunds CMReliefFund Corona Waiting for Valimai ValimaiDiwali,1.0,Positive
PerfectCitizenThalaAJITH Thala Ajith sir contributed 1crore 27 5 lakh for Corona fund relief PM Cares Fund Rs 50 lakhs CM Relief Fund Rs 50 lakhs FEFSI Rs 25 lakhs PRO Union 2 5Lakhs Huge Respect Vivegam Valimai ThalaAjith,0.4000000000000001,Positive
Kollywood KING ThalaAJITH Kumar Donated Rs 1 25 Crs For The Pandemic Corona Virus Refill Fund Let s Celebrate His Noble Geuster With Special TAG Here we Go Valimai Yanna Fans PerfectCitizenThalaAJITH,0.47857142857142854,Positive
Except for the fear someone may bring in corona feel like heaven no pollution of any kind absence of smoke loudspeaker noise fighting noise vehicle sound Breeze sweeps through vegetation with lovely fragrance Wish once in a while this experience is royal,0.371875,Positive
INDIA fight against Corona with awareness TuesdayMotivation WorldHealthDay WorldHealthDay2020 HealthyAtHome StayHome StayHomeIndia StopTheSpreadOfCorona inspace Chennai,0.0,Neutral
Nice madam We will unitedly fight against corona and come out successfully IndiaFightsCorona,0.675,Positive
Enga walk corona thn top ahh,0.5,Positive
The whole world is appreciating our honourable PMs steps to fight against corona,0.2,Positive
Good suggestion ji I salute every policeman for their service They are the real corona warriors,0.44999999999999996,Positive
Last seen corona has gone into hiding hopefully we have shown the world that we are united and one let s go back to social distancing for heaven s sake 9pm9minute IndiaFightsCorona,0.011111111111111112,Positive
Meanwhile someone Screaming Happy corona LightForIndia,0.8,Positive
NEXT Task Corona Dance,0.0,Neutral
Happy sir go corona,0.8,Positive
Now we will go FIGHT AGAINST CORONA TOGETHER THE LIGHT OF UNITY India,0.4,Positive
Rip Corona Healthy India,0.5,Positive
FINALLY FINISHED 9 MINUTES OF CORONA DEEPAM,0.0,Neutral
Fight against CORONA,0.0,Neutral
Bloody fucking corona,-0.7,Negative
Bro PM never said lighting the lamp will kill corona Virus,0.0,Neutral
CORONA VIRUS PROGRESS CHART FROM BEGINNING COVID19,0.0,Neutral
Try to use Mobile flashlights tonight instead of polluting the air by burning candles Save Earth OUR PLANET IS PRECIOUS BE PART OF THE SOLLUTION NOT POLLUTION Corona rt,0.5,Positive
I am still staying in home and save my surroundings so stay inside in home be careful and avoid Corona virus we must do good for society STAY HOME avoid Corona dhanush aadhi,0.3,Positive
HappyBirthdayRashmika Stay Home Stay Safe Protect From Corona,0.5,Positive
HappyBirthdayRashmika RashmikaMandanna Rashmika RashmikaSweetyMandanna COVID19Pandemic SaturdayMotivation MoneyHeist4 Corona COVID2019 HAPPY BIRTHDAY Have a great day small one edits for,0.45,Positive
I call to God the Most High to God who supplies my every need Psalms 57 2 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.33,Positive
This Man Dr Thiruthanigachalam tells he has got the Medicine to cure Corona His Video telling he has got the Medicine is trending Is that true If that is so why can t you follow or if not please stop him from fooling People,0.35,Positive
The result of our Quarantine 11thday Still 10 more days Hope will be a better result coronaupdatesindia Corona,0.5,Positive
CODVID19 Today corona virus effect very dangerous All Friends please coprate Stay Home stay safe coronavirusindia Tamilnadu Thenila one member Death rip Death For total Tamilnadu 3 members,-0.09333333333333334,Negative
Most of the people Never understand the Situation about Corona if ppl not right n tre is no rights to blame any Religious cast and any other things StayHomeStaySafe StayHome Corona CoronavirusOutbreak Coronavirustamilnadu,0.05803571428571429,Positive
Corona dosen t know Religion Caste or Creed It attacks Humans and Humanity Let s stand together to fight this Deadly Virus StayUnited CoronaWarriors IndiaFightsCorona Covid19India,-0.2,Negative
STAY POSITIVE LET S FIGHT CORONA COVID19 IndiaFightsCorona,0.22727272727272727,Positive
Now is the time to seek the LORD Hosea 10 12 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.0,Neutral
coronawarriors Coronabigilstyle Corona Awareness video VIJAY BIGIL,0.0,Neutral
Money Heist season 4 begins All hail professor moneyheist day10 21daychallenge corona indialockdown,0.0,Neutral
Corona Beer Suspends Production Over Coronavirus Restrictions In Mexico NDTV,0.0,Neutral
From Pichakaran To Velaikaran PS Kollywood movies Wat motivation quotes No innovation ideas of Modiji ModiVideoMessage Kollywood TamilNadu coronavirusindia MannKiBaat tamilmemes Tamil Corona,0.0,Neutral
the other countryman was afraid of corona but one countryman was fear of his prime minister speech April5,-0.3625,Negative
corona is not a joke Pray for world,0.0,Neutral
Let all the earth fear the LORD let all the people of the world revere him For he spoke and it came to be he commanded and it stood firm Psalm 33 8 9 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,-0.2,Negative
Corona is not the most dangerous disease COVID19Pandemic CoronavirusOutbreak Offcl BA K,-0.04999999999999999,Negative
Corona production,0.0,Neutral
75 Cases Today TN Alone Corona COVID19Pandemic TamilNadulockdown TNCoronaUpdate,0.0,Neutral
Why is corona from india chaina french germen italy irane making usa ussr,0.0,Neutral
Coronavirus infection New fundraiser Engaland player josbuttler England cricketer Jose Butler has announced that he will bid on the World Cup Finals jersey to raise funds for Corona s treatment Keep itup,0.13636363636363635,Positive
Ji corona is spreading all over the world my request is tik tok users are going to road to do tik tok so can you please put them fine 500 or arrest and jail them for 6months mainly in Tamil nadu at No 1 Tollgate,0.10833333333333334,Positive
Many sorrows come to the wicked but unfailing love surrounds those who trust the LORD Psalms 32 10 BibleVerses Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.5,Positive
Why we will take one step ahead against corona to make two wheeler ride ban in tamilnadu and all over india EdappadiPalaniswami NarendraModi,0.0,Neutral
ANOROC is what you get when you write CORONA backwards Now if you remove the vowels it s NRC So remove NRC to solve CORONA Boom solved it Logicgayatellene IndiaFightsCorona,0.0,Neutral
Attukal I can understand that it was in Mar 1 week but shivrathri was towards the end of feb there was no talk of corona in India then Shabber ahmed is consciously trying to draw parallels b w Nizamabad and Isha,0.1,Positive
Be safe and be healthy Don t losse your hope and pray to god TN TamilNadu TamilNadulockdown StayHomeStaySafe StaySafe india Corona,0.5,Positive
D s figures are for real and they speak the truth on behalf of the stupidity of intellectuals Doctors paramedic are giving away their lives but some don t understand the pain They want to spread this pandemic and be called a child of God SHAME thinkingoutloud corona,-0.19999999999999998,Negative
Still corona is better than you all,0.5,Positive
The responsible persons for spreading of Corona virus under the religious clad must be arrested and necessary FIR should be filed against them irrespective of their position,0.06666666666666667,Positive
Mam right now im watching ur debate on CORONA and firing on MUJABAR RAHEMAN the spoke person of Tabligi at Hazarat Nizamuddin well done mam go ahead,0.2857142857142857,Positive
When you re out of business for 21 days and can t be idle we start doing international business P S ignore the age factor on the box which says ages 5 up lockdownday8 corona,0.0,Neutral
Fuck off Corona,-0.4,Negative
See the facts revealing of republic tv about the producers and spreaders of corona fever in India,0.0,Neutral
Aerial survey of Corona virus,0.0,Neutral
Help us God our Savior for the glory of your name deliver us and forgive our sins for your name s sake Psalms 79 9 bible bibleverse hopeinchrist repentjesusiscoming gospel COVID19 Covid 19 coronavirus,0.0,Neutral
82 patients discharged today in TN Some relief Recovered cases active cases That s some good statistics Hope more recoveries in upcoming days Test Chennai A lot covid 19 Covid19Chennai,0.35555555555555557,Positive
Two new cases in Thiruvanathapuram today Opps covid 19 kl,0.13636363636363635,Positive
Om Shanti Salute the devotion to duty of SI Md Ikram Hussain who lost his Life battling COVID 19 infection,0.0,Neutral
Total 2058 cases in TN 121 new cases today Omg chennai your density is spiking it Hope more to be tested in chennai covid 19,0.21212121212121213,Positive
Those who fear the LORD are secure he will be a refuge for their children Proverbs 14 26 bible bibleverse hopeinchrist repentjesusiscoming gospel COVID19 Covid 19 coronavirus,0.4,Positive
During the Covid 19 all the countries first banned the sales of alcohol in an attempt to reduce violence against children not ready to increased risk of domestic violence It s clearly shows whats the role of an alcoholic PMKcallsShutTASMACever,0.0,Neutral
Italy which had highest covid cases opening it s economy by may 4 But in India it haven t reached more than 30 k with immense population going on full lockdown What a idea,0.2833333333333333,Positive
COVID19 cure is with a doctor named Dr Thanikaselam Veni you can google it a Siddha doctor We just need one reason why a person who says he can risk his life and go without any protection and treat a COVID positive patient not being given a chance Why,0.22727272727272727,Positive
O my chennai No haircut for me until covid 19 vanishes Have to bear with this hair in this summer Kk have some downpour,0.0,Neutral
If you support covid 19 you don t collect money from your customers for this critical situation don t acting infront of people via twitter,0.0,Neutral
Only PMK is continuously battling to ensure the closure of liquor outlets TASMAC for last 34 years Covid 19 gave a great chance for the govt to shut the tasmac forever We request to ensure the closer by your lucky hand PMKcallsShutTASMACever,0.2833333333333333,Positive
