Tweets,Polarity,Sentiments
Thankyou amp offcourse for Thanks to the Ministry of Finance for the Corona package,0.2,Positive
No most of recent ve cases of India R of people who worked visited Dubai not just transit passengers persons traced to them Dubai is new Epicenter if Corona spread Due2 fear of collapse of Worldexpo in July Dubai did not testing wide n not reported actual numbers,-0.04272727272727273,Negative
Corona is the biggest blindspot hitting an advanced civilisation,0.4,Positive
The Corona virus is not just uninstalling some apps or deleting files It is restoring the world to its original factory settings The world is never going to be the same,0.1875,Positive
CorpBosses n Elites standing on Balconies doing Taali Bejao 2Gimmickry must know not many live in Antilias As Foolish DemoMasterstroke U R blindly applauding PR of an incompetent Govt s failure2 stop Corona Catastrophe,-0.2409090909090909,Negative
Corona deaths globally cross 20k StopTheSpreadOfCorona,0.0,Neutral
Help India beat Corona Help yourself,0.0,Neutral
Watching Arnab Goswami s anguish and agony for the nation because of the Corona virus and Corona Villains Please watch Republic TV,0.0,Neutral
UK man administered anti HIV drugs for Covid19India in Kochi India now tested negative says doctors Breakthrough Corona Covid19Out COVID19outbreak coronavirusinindia Covid19Walkout COVID2019 WHO,-0.3,Negative
9013151515 watsapp number for Corona related queries,0.0,Neutral
After having engineered many electoral victories he has now become a consultant on Corona management,0.5,Positive
Stay at home Stay sage This too shall Pass stayhome staysafe Breakthechain safe washyourhands corona coronavir s kerala india coronavirus deeapkchandrabose deepakfoodstories,0.5,Positive
Pune based Mylab gets commercial approval for COVID19 test kit Pune based molecular diagnostics company Mylab Discovery Solutions on Monday said it has received commercial approval from the Central Drugs Standard Control Organisation CDSCO for its COVID 19 test kit Corona,0.0,Neutral
Corona virus did the job of even 100 000 Greta Thunbergs can t achieve biggest leap in sustainability reduced emissions and pollution in a matter of 3 weeks Trying to see good things,0.7,Positive
They are in the impression that lockdown means the shops will not open for next 21 days and are gathering in numbers 2 2 coronaupdatesindia LockdownNow Corona,0.0,Neutral
Corona virus is going out of control Social Distancing is the only option says PM Social Distancing is for all citizens and families says PM Any indifference towards this request will cost the nation high says PM,0.05666666666666667,Positive
People in public places violating the regulations by the Govt should be taken to hospitals by the Police for Corona Test With this our Health Dept can initiate the testing on asymptomatic patients which will play a major role in preventing the community spread in advance,0.03125,Positive
Shall I quote this man in my report Isn t this preaching hatred Ill write corona virus is god s punishment to India for its efforts to discriminate people based on religion,-0.5,Negative
Explain the Science CoronavirusLockdown LockdownNow Corona StayAtHomeOrder cmkerala WeShallOvercome WorldFightsCorona,0.0,Neutral
Corona is no more a shocker It is the new normal We adjust to new things faster than we imagine,0.043181818181818175,Positive
Wion TV reports that China Mobile that country s largest mobile service provider lost 8 116 million customers since the break out of Corona disease The country lost a total of 21 million users since then Does it mean that more than 2 crore people died in China bcoz of corona,0.0625,Positive
If human made disruptions are not conducive to nature accidental disruptions happen to correct many things Corona virus is one such thing,0.16666666666666666,Positive
While Raja n his AndhaBhakts celebrated Taali Bejao Gimmickry even India s Premier Medical Institutions PPE n essential supplies already short n lacking How will India face even a situation of 1000 serious Corona cases MukeshAmbani,0.0033333333333333327,Positive
Staying at home for 12 hours and then coming out and celebrating will only help in spreading disease Social distancing is the only way to stop the spread Understand what PM as highlighted stay at home and distance ourselves from rest of the world Not celebrate corona festival,0.011111111111111112,Positive
After prolonged alertness on COVID19 we lose our willpower and we do some stupidity like going out or not washing hands That is the golden moment when Corona virus grabs you Never ever lose it Stay alert stay home,-0.15,Negative
Really Indians forgot they elected a Govt led by in 2014 n re elected RG as PM in 2019 with 2 3rd Majority Oh this incompetent RG Govt has landed India in shambles last 6yrs n RG brilliant Solution 4 Covid19 Cure Taali Beja ke chillao Corona Go,0.15,Positive
I had made a booking to travel from kochi to chennai on 26th due to corona risks I want to postpone my trip to may 17 i tried calling airlines and make my trip from last 2 days But I was not able to talk to anyone and couldn t change online,-0.125,Negative
Corona will make you a patriot or a localist and far lesser a globalist,0.05,Positive
They got Gordon Maybe this corona quarantine will make me give it a shot Mayz,0.0,Neutral
Corona go clap clap boycottstupidmohanlal,0.0,Neutral
CORONA C Clean Your Hands O Off From Gatherings R Raise Your Immunity O Only Sick to Wear Mask N No to Hand Shake A Avoid Rumours,-0.11587301587301586,Negative
Corona se mat daro Support the Janta Curfew and let s curb the spread BreakTheChain StayHomeStaySafe Covid19 CoronaVirus India Covid 19 SocialDistancing JantaCurfew WorkFromHome CoronaVirusPandemic IndiaFightsCorona CoronaUpdatesInIndia,0.0,Neutral
Following my country braced nation wide Janata curfew for a day to break the chain of novel corona virus and join on 5PM clap to extend my gratitude to the millions who work on essential services,-0.03333333333333333,Negative
Forget corona Please enjoy this Harrison Ford classic in WB channel,0.2833333333333333,Positive
Let us fight together COVID2019india JanataCurfew JanataCurfewMarch22 JanataCurfewChallenge cleanthehands StayHomeStaySafe CoronaChainScare ayurveda kottakkalayurveda aryavaidyasalakottakkal IndiaFightCorona Corona Covid 19 BreakTheChain at Kottakkal,0.0,Neutral
Keep yourself and your loved ones protected by just observing these simple steps Rise to the occasion and make this JantaCurfewMarch22 a success StayHomeStaySafe Covid 19 CoronaVirusPandemic JanataCurfew corona StaySafe JantaCurfewMarch22,0.3333333333333333,Positive
Raining Raining Mother Nature is Washing Off the Corona Virus staysafe cov d19 coronavirusinindia rain kerala munnar teaharvester india Harvester A Boutique Resort,0.0,Neutral
Instead f setting up Beds ICU facilities in Indoor Stadiums Convention Halls 2face impending Corona Catastrophe CorpBosses R happy Cheerleading NakedRaja s Gimmickry n His Dump Ministers Dung Bath Sun Bath Goumutra therapy,0.8,Positive
Getting into the Quarantine mood with brothers How you chilling coronavirusindia QuaratineAndChill coronavirusindia Corona SundayThoughts CoronaCrisis at Kochi Cochin,-0.5,Negative
To get Corona Virus updates directly from WHO,0.1,Positive
Corona crisis is enforced Vipasana for earth,0.0,Neutral
The Corona virus has the potential to make every thinking human apologetic and philosophical,0.0,Neutral
Pallikkutam Covid 19 News Outbreaks for the day 20 03 202 Watch full video covid 19 corona coronavirus pandemic who pallikkutam rajagirimedia,0.35,Positive
Please bang them hard and ding go Karuna karuna go Corona will run for life,-0.2916666666666667,Negative
Amazing work you two Hello Yellow Yellow second best First goes to Corona Go,0.30833333333333335,Positive
My PM asked everyone to educate ten people atleast a day about Corona virus and need of JantaCurfew I have reached his message to 3 lakh people so far How s that CoronavirusOutbreakindia IndiaFightsCorona JanataCurfewMarch22,0.05,Positive
GOOD MORNING DUE TO CORONA I CANT TRAVEL CAN YOU HELP ME PLZ Dear Guest your AirAsia PNR is N5ISTQ for flight I5 325 BOM COK 06 May,0.2875,Positive
Two leaders are addressing their respective nations right now Narendra Modi and Justin Trudeau The difference is stark you realize what leadership during crisis really means corona,0.07142857142857142,Positive
With a 5 day silent window period with no symptoms Corona virus plays guerrilla warfare on us People roam around ignorantly as virus spreaders,0.0,Neutral
After reading and watching hundreds of advice on how to prevent Corona the best one is by the British epidemic expert Graham Medley he says Behave as if you have Corona and self isolate,0.5,Positive
Kerala leads the way once again Major announcements from press conference Great step in allocating a package of Rs 20000 crore free ration to all for a month et al Time for central government to take measures amp act swiftly corona kerala breakthechain,0.31562500000000004,Positive
28 SoniaGandhi w their Brain dead Morbid walking deads lk MotilalVora AKuselessANTONY awaiting Grave hv invited this w their Selfish arrogance If only Corona takeout these lot will find new Leadership,-0.1409090909090909,Negative
Corona virus is the new Biggboss BigBrother Hope there s only 1 season and we are done with it,0.06818181818181818,Positive
Do read this article by IAS I warn you it s scary but at the same time it s extremely informative India Corona is already here in asymptomatic youth by Dr Vikram Jindal,-0.20833333333333334,Negative
BreakTheChain BeAlert BeSafe against Corona COVID19,0.0,Neutral
This Space Age Corona Prevention n Cure of an Ignorant Bigot Govt God save India,0.0,Neutral
Mr Kerala CM Kerala Students are not giunea pigs for for your COVID 19 research PostponeExams Follow Central Goverment Directions Do not play Politics in Corona Season,0.0,Neutral
Corona is a bigger threat than opposition blame game Dealing with it properly itself is a nation saving act Otherwise we will see Iran and Italy here,-0.13333333333333333,Negative
Corona virus is not Halal free,0.4,Positive
Corona instills primitive instincts fear and greed in varying proportions even in advanced societies,0.4,Positive
Corona india turkey America Credit at Aluva,0.0,Neutral
So far my heroes are internet icons now my next heroes will be from healthcare drug makers who will find vaccine for Corona,0.05,Positive
Absolutely right Both on corona and crime Many states don t even bother,0.39285714285714285,Positive
This is the way Kerala is resisting COVID 19 Local peoples are organising hand washing stations at every nook and corner of the villages and creating awareness among the peoples need of Hand washing in the days of Corona threat BreakTheChain Coronaindia,0.0,Neutral
must invent a vaccine for Corona,0.0,Neutral
They will Madam The Corona Catastrophe going2 shake all morbid Govt systems n selfish Corporate money making culture but no bother to miseries of people who make them Rich n Rulers,-0.041666666666666664,Negative
It s time to unite and fight against the COVID 19 Corona Virus As of now 173 344 people are affected and more than 7000 people died Worldwide because of the virus In India there are 114 cases and 24 cases in,0.5,Positive
The first sign of impending crisis Maggie Noodles disappears from shelves Corona QuarantineLife at Reliance Fresh,0.275,Positive
Some people are washing their hands off from things in the name of Corona,0.0,Neutral
We are now paying 0 5 SwachhBharat cess and 1 flood cess Will we have Corona cess in future,0.0,Neutral
I wanna go home and sleep so badly High Court in the time of Corona makes me sleepy,0.16,Positive
Corona went,0.0,Neutral
Even Trump is worried about Corona Time to take it too seriously,-0.3333333333333333,Negative
Overtaken Wall Street Crash of 1929 Corona,0.0,Neutral
God sends Corona,0.0,Neutral
There is a need to understand the difference between wash your hands and wash your hands off corona workfromhome,0.0,Neutral
U Corporate Bosses keep cheering NakedRaja n his Bigot Govts Lies n Big Lies even when faced with unimaginable gigantic Catastrophe Stage 3 Contagion Govt slept n went on taking Nation apart by divisive actions U all will b fried in impending Corona Armageddon,0.0,Neutral
All those who are infected by Corona virus should go to nearest hospital for treatment Bihar CM If you have symptoms of Corona call the helpline Our ambulance with special staff will pick you and take to nearest hospital with isolation ward Kerala CM,0.35714285714285715,Positive
HelpUsToHelpYou in combating CoronavirusOutbreak Thermal screening of passengers at Ernakulam Jn Passengers are also seen wearing preventive masks Corona Railways at Redington,0.0,Neutral
Nurses on duty at corona ward kochi Italy covid covid 19 coronavirus corona Aluva hospital ambulance nurse nurselife driver hospital dresses protectivestyles photooftheday photojournalism,0.0,Neutral
Government Please don t gather in public spaces till the coronavirus is eradicated We have even closed schools colleges and cinema theatres Rajith Army Rajith Annan Uyir Corona amp Public Safety Mayir,-0.03333333333333333,Negative
Social distancing is the only effective remedy for Corona now As a British epidemic expert says everyone should behave as if they already have Corona Self isolate,0.15833333333333333,Positive
Corporates must b initiate proactive support Govt Medical Apparatus By time Govt machinery get 2life it wd be Stage III Community Transmission Stage india must Import Rapid Test Kits n facilitate universal Corona Testing rahulbajaj,0.0,Neutral
ISIS has issued health warning Terrorists and suicide bombers to stay away from Corona inflicted Europe What s the apt reaction for this news item,0.6,Positive
Confessions at the time of Corona From now on we better carry our own stuff than use such dirty linen,0.12500000000000003,Positive
Cochin International Airport may be closed as one passenger tested positive for Corona Coronaindia COVID 19,0.04242424242424242,Positive
Today morning I came to know that Dr Rejith Kumar was ousted from Big Boss If you come across a news article titled The Cause Of Corona Virus Is Due To Women Wearing Jeans don t be surprised BigBoss RejithKumar drk RejithArmy,-0.008333333333333331,Negative
Even as Kerala is reeling under corona threat IOC is plotting to invade Jacobite churches Govt intervention has stopped the threat for now but peace is not yet an option for this centuries old church amp it s people Justice4Jacobites ChurchAct,0.1,Positive
Even as the Kerala is reeling under corona threat IOC is plotting to invade Jacobite churches Govt intervention has stopped the threat for now but peace is not yet an option for this centuries old church amp it s people Justice4Jacobites ChurchAct,0.1,Positive
Current scenario Hey Munnar only I can see you on photo now corona travelrestriction keraladiaries Top Station Camping amp Trekking,0.16666666666666666,Positive
As usual confused U Turn Govt Moments after the Central govt announced relief of Rs 4 lakh to the families of the deceased due to Corona the govt reissued a modified order with no mention of any compensation CoronaVirusUpdates COVID 19,-0.19375,Negative
This Govt Makes No Sense When country is going through Corona tension amp burden why the govt is adding more tension amp burden to common man by increasing Petrol price coronavirusindia CoronaVirusUpdates TheGreatBJPLoot COVID 19 COVID 19,0.1,Positive
inside was gene edited most deadlious Novel Corona Virus The authorities of lab maximum tried to hide the incident But they can t have enough precautions to prevent an outbreak Within few days that researchers had showed the symptoms of severe fever and cough,0.09999999999999999,Positive
Somewhere in wuhhan inside a laboratory a research scholar tired of hard work accidentally dropped a glass flask in which a colony of Corona virus has embodied He extremely scared and can t control the shivering of his whole body because he knows that the virus,-0.15416666666666667,Negative
There is nothing big in the claims of Shylaja Kerala minister for health Dr Vijayabhaskar who heads TN health department is doing a wonderful job The State is yet to record ant corona Virus case This young men is doing great job,0.47500000000000003,Positive
Follow Basic hygiene practices to Stop the Spread of covid 19 Spread the word Save your City and people around you mysafecity Covidkerala Kochi kerala corona cov d19 Kochi,0.0,Neutral
MAH Govt sleeping on Corona Volcano A single inflected person standing on Crowded Suburban Train can infect 1000 others in 1trip at various Stops imagine how one is touched on Exit n Entry each Station,-0.023809523809523808,Negative
MAH Govt sleeping on Corona Volcano They don t realise what they R staring at Why the hell NOT even Scholl s Colleges Edu Institutions closed What IAS exams KG to 8th class Students to write thorat,-0.1,Negative
China developed Test Kits that can give Corona Virus Test Results in 15 minutes What Indian Pharmacy Medical equipment companies doing India sent Satellites made N Bomps but can t make Virus Test Kits,0.05,Positive
It s not matter if you don t believe or trust in Science only Science can save you from Corona or anything else like that Even if you believe in your God or Gods or human avatar of God or Thangal they can t save you from Corona or anything else like that So understand that,0.0,Neutral
Will corona lead to world wide population growth Am serious Perfect settings,0.18888888888888888,Positive
U waiting4 whole Mumbai 2get infected Corona b4 taking drastic preventive measure 1Infected person in Sub Train can infect 1000s in 1 Trip Why not close Schools Colleges KGto8th Class what Board Exam,0.2,Positive
Observing the latest Karnataka Corona death case and its mishandling the road borders also needs to be vigilant now,0.5,Positive
COVID2019 is the 5th Pandemic ever 1 Spanish Flu 1918 Origin China 5 crore deaths 2 Asian Flu 1957 Origin China caused 15 lakh ds 3 Hongkong flu 1968 Origin China 20 lakh Deaths 4 Swine flu 2009 Origin Mexico 6 lakh Deaths 5 Corona 2019 Origin China,0.0,Neutral
coronavirusinindia Corona Precautions to be followed for home quarantine,0.0,Neutral
And that s how powerful a virus is There is a marked difference in how people are greeting each other It s a time of concern a time to think a time to change Let s hope that change is for good Corona COVID19,0.24375,Positive
Indians from Italy other affected countries will be evacuated after taking all precautionary measures says MEA Corona COVID19india CoronavirusPandemic,-0.125,Negative
We are just one celebrity away from making Corona a status symbol,0.0,Neutral
This picture aches Dr Xiang lying on a vacant bed after the last patient too was discharged from Wuhan s hospital China built exclusively for treating Covid19 coronavirus Corona coronaviruschina,0.0,Neutral
Two more Corona positive cases in Kerala One returned from Dubai amp d other from Qatar coronavirusinindia CoronavirusPandemic Covid 19,0.20075757575757577,Positive
Just cos there is Kerala elections in 2021 does nt mean u need play politics in evrything People of Kerala r watching the world is watching KeralaNo1 KeralaLeads kerala India coronavirusinindia Corona CoronavirusPandemic,-0.3125,Negative
It s disgusting not to mention extremely dangerous to do this when the state is on high alert against corona,-0.48000000000000004,Negative
The Opposition MPs even when pleading to the government speak with arrogance and blame the treasury benches as if the government of the day is responsible for Corona Virus I have to tell that the govt is very cooperative and considerate despite the arrogance of Opposition,0.2,Positive
Upbeat during Corona us Slow,-0.30000000000000004,Negative
Dear HR I am suffering from corona virus and request you to grant me paid leave for 20days Otherwise I will come to office And pl send One bottle of Vodka Blenders Pride and one Old Monk for use as Hand Sanitiser,0.1,Positive
on handshakes in the age of Corona,0.0,Neutral
Online learning Remote working Gig economy Social distancing All trends coming together with Corona,-0.03333333333333334,Negative
Since it is no time to die corona,0.0,Neutral
Nobody has any rights to taunt Ramdas Athawale for joining a prayer meeting at Mumbai and reciting Go Corona Go It may be the Budhist way of prayer and there is nothing to laugh about,0.3,Positive
Ji are you coming to Sabarimala on March 15 Devaswam Board president asks devotees to stay away from sannidhanam for monthly pooja due to corona Virus,-0.125,Negative
Holi will spread Corona not the whole college gathering for class statement by our so called respected intelligent secular principal of School of Engineering Kochi Taaliyan bajti rehni chahiye SpareHinduFestivals CochinUniversity girirajsingh aajtak zeenews abpnews NDTV at Cochin University of Science and Technology CUSAT,0.5,Positive
since my exams are over I have totally nothing to do now I can t go outside bc of corona alert so guys suggest something for me to do plis i m bored,-0.16666666666666666,Negative
The government must take the address of peoples who come for pongala at Trivandrum This will make Corona tracing easy,0.43333333333333335,Positive
Corona virus leads to 2 death rate of affected people But the panic is incalculable,0.0,Neutral
Corona is a black swan,-0.16666666666666666,Negative
Suprabhatham How is Corona Virus situation in the US,0.0,Neutral
This is the right time to conduct Kiss Of Love protest We will get to know who are the real lovers corona,0.32857142857142857,Positive
Don t eat crow You may get corona,0.0,Neutral
Fear of corona,0.0,Neutral
Resting in the luxury of Cash In Hand position in portfolio I m sure I will be underperforming the markets for a brief while from now but that s part of the broader pic Using this time for selecting the new stocks and configuration of the same corona,0.1590909090909091,Positive
Corona its global mass killer Like thanos,0.0,Neutral
I will laugh my ass off when maybe 2 weeks from now we d find a cure for corona Lu jual lg tu beras berkilo2 yg lu stock up wk,0.3,Positive
Wow This corona crap is spreading like anything,-0.35000000000000003,Negative
Good Unite for the success of fight against Corona virus without any bias on any matter it s really a fight for existence of humanity very serious one so be careful and cooperate with authorities,0.13333333333333333,Positive
Have anti viral anti bacterial anti fungal medication using it personally since 5 years Very effective on flu cold viral Infection fever n lung diseases Would like to help people suffering from corona virus It has zero side effect,0.06000000000000002,Positive
Corona Virus people infected can be cured with Deva Ansh curcuma longa bacti,0.0,Neutral
Man suspected to have been infected with corona virus dies at isolation ward in Kalamassery Kochi He had arrived Kochi airport from Malaysia and was removed to the hospital because of the symptoms P S Kochi newspapers say that the man had acute diabetes and pneumonia,0.6,Positive
No idea what is written here but Dubai UAE really need to face reality and I say this with love Announce full lock down Check labour camps etc Lots of Covid cases are being reported in India a large number of them expatriates from Gulf Shudder to think what that means,0.22174603174603172,Positive
Medicines essentials etc for the fight against COVID 19 probably,0.0,Neutral
Our group hotel Four Points by Sheraton Kochi expresses solidarity to the professionals fighting the Covid 19 battle Kerala CoronaCrisisCharity Kochi,0.0,Neutral
The numbers are going up covid 19 how ever it s a sad news For us and for a better tomorrow everyone should StayHomeStaySafe BreakTheChain KeralaFightsCorona KeralaNo1 Kerala keralapolice HealthcareHeroes keralagovernment salute at Thammanam Junction,0.0,Neutral
Looking beyond the virus COVID2019india Covid 19,0.0,Neutral
A solitary fishing boat cruises along the Periyar in desom aluva amidst the covid lockdown 7 days of lockdown amp the urge for livelihood might have got to the poor fellow kerala at Desam Aluva,-0.4,Negative
I am now an MBRUCommunityImmunity Ambassador I am responsible to protect myself and my community from COVID 19 Link to take the course,0.2,Positive
Adani has made a huge donation in the fight against Coronavirus Kudos sir GautamAdani Covid 19 PMCARES,0.4000000000000001,Positive
Those who are asking card details Leke bhi kya karoge RS 16 50 balance hai InstagramStories coronavirusindia Quarantine IndiaFightsCorona Covid 19india,0.0,Neutral
Love In Times Of COVID 19 He Saw Her On A Roof Used Drone To Ask Her Out NDTV,0.5,Positive
Enjoy Nature squiretailedbulbul birdwatching birdwatchingphotography kuttetanphotography kallarvattiyar munnar tea teaharvester teaharvestermunnar kerala india stayhome staysafe covid 19,0.4,Positive
Case Against Noida Firm After Workers Suspected Of Spreading COVID 19 NDTV,-0.2,Negative
Fireforce disinfecting the premises of Kalamassery Medical College isolation ward where Kerala s first death on Covid 19 befell On safety grounds they do it from beyond the barricades fireforce disinfecting,0.125,Positive
Covid 19 Over 23 000 deaths 5 lakh global cases and mounting shouldn t China have warned the world in December World News Times of India,0.0,Neutral
In pics A look at how India is fighting COVID 19 together during lockdown,0.0,Neutral
Coronavirus Kerala registers first COVID 19 death The Hindu,0.25,Positive
has converted coaches into isolation wards for covid patients coronavirusindia,0.0,Neutral
Press release issued by Govt Medical College Kalamassery on the first Covid 19 death reported from Kerala News,0.125,Positive
The man who died today due to Covid 19 was aged 69yrs and a gulf returnee His wife and also the cab driver who picked him from airport are already covid positive He was a heart patient and his body given to relatives,0.0007575757575757532,Positive
Kerala s first Covid death reported from Kochi Was a Dubai returnee,0.25,Positive
First Electron Microscope Image Of COVID 19 Virus From India Released,0.25,Positive
Shri Yusuffali M A Chairman ManagingDirector Lulu Group International informed Shri Pinarayi Vijayan Hon Chief Minister of Kerala his willingness of donating 10 Crores towards Chief Minister s relief fund for fighting against COVID 19 MA,0.0,Neutral
NEET exam scheduled for May 3rd has been postponed The new date is not yet known but likely to happen by end of May COVID CoronaUpdate,0.04545454545454545,Positive
Kasarkode medical college will be converted as Covid Hospital says CVID19homeless covidindia,0.0,Neutral
USA is now officially the country with the largest Coronavirus infections Seems like they don t wish to compromise their No 1 position in any aspects even in COVID 19 infections COVID19 Covid19usa,0.0,Neutral
From Satya Nadella to Elon Musk here s what tech CEOs are saying about COVID 19 outbreak tech Hindustan Times,0.0,Neutral
Office closed due to wide spread of COVID 19 Will update once open Stay Safe Films,0.034999999999999996,Positive
People who think Covid will teach humans something will be disappointed We forget disasters faster than we get used to the new normalcies,-0.3068181818181818,Negative
Shri Pinarayi Vijayan Chief Minister Kerala on briefing the measures taken by God s own Country Kerala towards COVID 19 Proud to have leaders like we have in State and Central who works towards the interest of the Nation,0.4666666666666666,Positive
Such is your narrative We So Kerala does not fall under we Forget empathy you lack humanity Wishing you recovery from hatred which is far dangerous than COVID 19 Get well soon,-0.16666666666666666,Negative
The resources of state are stretched due to contact tracing and home quarantine In this time a lockdown allows minimal transmission and gives us time to prepare our hospitals and Covid Care centres for the times to come kerala Covid19 kochi,-0.09166666666666667,Negative
Kerala Cop s New App Plays Heavy Artillery In Battle Against COVID 19 NDTV A new app developed by the Kerala Police is helping the state authorities zero in on people who tested positive for COVID 19 and by tracing their whereabouts track,0.07999999999999999,Positive
Coronavirus outbreak Study finally reveals if hot and humid weather will have an effect on COVID 19 spread Health Tips and News However there may be some good news for the country in the store According to reports an MIT study has found that the,0.31666666666666665,Positive
We are all in this together Keep maintaining your social distance and enjoy your quarantine quarantine quarantinelife quarantineandchill covid 19 homequarantine india kerala indiainsta keralagram,0.21666666666666667,Positive
COVID 19 The bitter truth about using hydroxychloroquine as a preventive drug India Today Insight News,-0.1,Negative
China extends support to India to fight Covid 19 The Economic Times,0.2,Positive
In phone call with S Jaishankar China makes a request on Covid 19 india news Hindustan Times,0.0,Neutral
Coronavirus United In Fight Against COVID 19 Twitter Welcomes 21 Day Lockdown NDTV,0.0,Neutral
BBC News Coronavirus spreading in New York like a bullet train New York Governor Andrew Cuomo has pleaded for medical supplies warning Covid 19 is spreading in his state faster than a bullet train The apex is higher than we thought and the,0.13068181818181818,Positive
Pune based Mylab gets commercial approval for COVID19 test kit Pune based molecular diagnostics company Mylab Discovery Solutions on Monday said it has received commercial approval from the Central Drugs Standard Control Organisation CDSCO for its COVID 19 test kit Corona,0.0,Neutral
Cochin Govt hospital head nurse Sally Geroge returns after 3 days of continuous work attending Covid patients Shes extended a warm welcome back home,0.4666666666666666,Positive
hello My flight was on the 26th March 2020 Due to the covid situation and the lockdown we wanted to Cancel amp Refund the ticket I tried calling the customer care amp I got the automated message saying that they will be back on 1st April Hence I selected the option of,-0.0625,Negative
Normal Covid19 patients can be isolated Psychopathic Covid patients are equivalent to a 9 11,0.15,Positive
1 this is psychotic 2 COVID 19 does not affect only older people 3 this is really completely psychotic,-0.20833333333333334,Negative
Tamil Nadu announces one month salary as bonus for all Govt medical fraternity and workers tackling Covid 19,0.0,Neutral
Good initiative during the Covid Spread Covid19India,0.7,Positive
A doctor explains why malaria drugs can t protect you from Covid 19 via in,0.0,Neutral
How Rapidly Can COVID 19 Spread In India Government Did The Math NDTV,0.0,Neutral
BBC News Coronavirus Pandemic is accelerating WHO warns as cases pass 300 000 It took 67 days from the first reported of Covid 19 to reach 100 000 cases 11 days for the second 100 000 and just four days for the third 100 000,0.08333333333333333,Positive
In Pics RIL sets up India s first dedicated COVID 19 hospital to combat the outbreak,0.25,Positive
Two more covid cases in Kerala which makes the total count today to 30,0.25,Positive
Coronavirus Young woman with very different COVID 19 symptoms tests positive,0.10909090909090909,Positive
Fact Check Image of Covid 19 testing kit passed off as vaccine on social media Fact Check News If some social media users are to be believed American scientists have already developed a cure for Covid 19 India Today Anti Fake News War Room AFWA,-0.06666666666666667,Negative
28 new Case s in kerala Covid 19india 23March Social Distancing COVID 19 WorkFromHome StayHomeStaySafe,0.08484848484848484,Positive
15 new COVID 2019 cases registered in Kerala today by far the highest till date Total cases spike to 64 Kozhikode registers its first case More than 60 000 people under observation,0.19727272727272727,Positive
15 new covid cases in Kerala today,0.13636363636363635,Positive
That s the power has And thanks to all the people who are working for our better future Doctors nurse Police and all other JantaCurfew Covid 19india UnitedAsOne IndiaFightsCorona IndiaComeTogether,0.14375,Positive
here s from Cochin in support of all our coronaheros who are making sure all our lives are safe JanataCurfew Covid 19india IndiaFightCorona IndiaComeTogether,0.5,Positive
5 more covid positive cases in Kerala including one in Idukki Total count is 54 in Kerala,0.24242424242424243,Positive
COVID 19 No Trains Buses Metros This Month Lockdown In 75 Districts 10 Points NDTV,0.0,Neutral
Centre orders shutting of 75 districts across India All seven districts of Kerala having covid 19 cases to go into lock down,-0.15555555555555559,Negative
If I do my part We will overcome BreakTheChain StayHomeStaySafe Covid19 CoronaVirus India Covid 19 SocialDistancing JantaCurfew WorkFromHome wellness illness we i CoronaVirusPandemic IndiaFightsCorona CoronaUpdatesInIndia,0.0,Neutral
