Tweets,Polarity,Sentiments
expressing our unity against Corona virus We ll win this battle 9pm9minutes IndiaFightsCoronavirus,0.8,Positive
I am waiting for the NASA satellite pictures showing the corona running away from subcontinent at exactly 9 10pm,0.25,Positive
Sir joining you in expressing our unity solidarity in the fight against Corona pandemic 9pm9minutes IndiaFightsCoronavirus,0.0,Neutral
Expressing our unity solidarity in the fight against Corona pandemic 9pm9minutes IndiaFightsCoronavirus,0.0,Neutral
Ind Sri Expressing our unity amp solidarity in the fight against Corona pandemic 9pm9minutes IndiaFightsCoronavirus,0.0,Neutral
Hello Corona Virus please visit the residence of poet Vairamuthu and engage with him for two months Vairamuthu reciting poetry is dreadful than COVID9,-1.0,Negative
Was bored So made dalgona coffee Didnt had a whisk or a blender So used a fork to blend it lockdown dalgonacoffee dalgona coffee lockdown2020 lockdownindia covid19 corona kochi kerala india,-0.5,Negative
This is how Intelligent Leaders n Govt fight to conquer Corona Catastrophe But brainless foolish Sangh Pracharaks perpetuate Superstition n Ignorence on a hapless populace fed on Bigotry n Hate,-0.19999999999999998,Negative
Because of lesser air pollution I can see Mount Everest from Kochi I can see dolphins from Marine Drive All wild animals in MG Road Some of us believe the same content makers in Whatsapp for politics current affairs and corona,0.025,Positive
Vaccine for Corona Virus soon as this trial drug show promise against Sars CoV 2 via TeCake,0.0,Neutral
The Govt should seriously think of resorting to work from home once this corona scare is over I have never enjoyed life like this in the last five decades There is no need for offices to function from 10 am to 6pm It s a waste We can have even online schools It s fun,-0.09666666666666665,Negative
What software testing skills will be in demand after the Corona Pandemic softwaretesting testautomation digital Quality qajobs sdet,0.0,Neutral
What IT Skills will be in demand after the Corona Pandemic ITjobs CoronaUpdate software SoftwareEngineering,0.0,Neutral
Yes u r kiss of love campaign against corona is a better Option,0.5,Positive
During the second phase majority of the reported cases in Kerala are people travelled from Dubai Are we so dumb to believe that only Kerala blood is prone to Corona,-0.125,Negative
Dr Ai Fen Wuhan goes missing after a showdown with her superiors It was Dr Fen who alerted the world late December about the unprecedented increase in the number of people admitted to hospitals in the province afflicted with Corona,0.033333333333333326,Positive
Need of the hour Priests from all religions take note Corona has no religion Just don t be stupid,-0.7999999999999999,Negative
Me at Corona How am I suppose to skip days,0.0,Neutral
Excellent statement by veteran Congress leader PT Thomas MLA Ill support all good works and initiatives launched by PM Modi against Corona virus Ill never hesitate to point out any mistakes and shortcomings in this fight,0.13999999999999999,Positive
Contributions to CMDRF are coming in a big way All funds that have come recently will be used only for Corona related issues A special account is be created for this purpose Kerala salary,0.07142857142857142,Positive
Two Fake news which appeared today 1 Due to rapid rise of corona cases in Tamil Nadu Kerala has sealed its borders with them 2 Dates of SSLC and Plus 2 exams announced FakeNewsAlert,-0.3125,Negative
A house is a dream for 30 years Still dreaming after Corona If still alive,0.1,Positive
I live in Kerala India Never have I felt so glad I live here So proud to say that even with all the expatriates returning with corona amp the threat of foreign tourists amp other foreign returnees we are doing a fine job of tackling this threat US seems to have lost the script,0.20179924242424244,Positive
I am so hopeful for the world to bounce back soon and go back to the same pace Where there is no signs of chinesecoronavirus and we are all safe The rebound needs to be soon jittraveldiaries covid 19 corona coronainindia 21daylockdown at Crowne Plaza Kochi,0.125,Positive
Most of the religions and institutions are registered under Charitable act and not paying tax since its inception for serving needy They have amassed lots of assets in their accounts Government must issue an ordinance to contribute 50 of their assets to Corona Fund,0.55,Positive
The Corona Virus Situation in India,0.0,Neutral
Dead bodies of malayalees who have died and are tested covid negative must be brought back to native If they have died due to corona protocol should be followed says keralamodel COVID2019india,-0.15625,Negative
Sick ular in times of corona,-0.7142857142857143,Negative
The news of corona in Dharavi is enough to scare anyone If it spreads there it would another Wuhan Relieved to know Maha Govt is handling it well Rapid tests are definitely a step in the right direction,0.09523809523809523,Positive
Bagmo device modified as India Covid19 Tracker covid covid19 covid19tracker corona india quarantineandchill quarantinelife quarantinecoding quarantine becausebloodisprecious India,0.0,Neutral
At corona time Silent creatures Status It prevents pride to ask for food We know that poverty is the greatest sadness Bow your head Knowledge,0.5,Positive
Religious leaders give irrational hope to their followers Corona virus thrives on irrationality of humans,0.0,Neutral
10 covid positive cases today Kollam 6 Tvm 2 Kasarkode 2 This includes a media person Kasarkode and two health workers,0.22727272727272727,Positive
Thanks for thinking of my lab for this story on how conservation biologists in India are navigating the covid lockdown freshwaterfish fish aquaticconservation subterraneanfish,0.2,Positive
COVID 19 Must Check Health On Aarogya Setu App Before Leaving For Work Government Staff Told NDTV,0.0,Neutral
CRPF Battalion In Delhi Reports 46 COVID 19 Cases 1 Jawan Dies NDTV,0.0,Neutral
No of covid cases in MadhyaPradesh was rising but toppled a functioning government and made sure that the state tops the India charts Talk about priority,0.5,Positive
Kerala CM condemns the unethical reporting of certain TV news channels on reaching out to covid patients He termed such breaking news as unfortunate and suggested them to do an introspection,-0.09523809523809523,Negative
Exactly one week back Kerala witnessed a sudden spike of 19 positive covid cases With more districts turning red looks like today it will be another one All eyes on idukki kottayam 6pmpressmeet,0.16287878787878787,Positive
New Symptoms Of COVID 19 Identified By Top US Medical Watchdog NDTV The new symptoms include chills repeated shaking with chills muscle pain headache and new loss of taste or smell These symptoms are not among the ones listed on the World Health,0.18181818181818182,Positive
COVID 19 Vaccine Likely By September Says Indian Firm Partnering Oxford NDTV A vaccine for coronavirus may be available in the market as early as the end of September the chief of the world s largest vaccine maker has told NDTV The cost he said,0.07500000000000001,Positive
On account of COVID 19 we have slashed Rs 40000 on our Wedding Photo Video Packages View Packages and Book COVID2019india COVID19 Covid 19india CovidUpdates COVID19Update weddingphotography photography Kerala at Crayons Creations,0.0,Neutral
Indian drugmaker Serum to make 40m Oxford vaccines before trial over Business Insider The Serum Institute of India says it will start production of an experimental COVID 19 vaccine while the vaccine is still being tested The Oxford Vaccine Group on,0.1,Positive
New York hospitals are testing heartburn drug as COVID 19 treatment via Doctors in China discovered that those over 80 with heartburn issues and used Pepcid had a higher coronavirus survival than those using pricier drug Prilosec Pepcid,0.19318181818181818,Positive
BBC News Coronavirus New Zealand claims no community cases as lockdown eases New Zealand says it has stopped community transmission of Covid 19 effectively eliminating the virus With new cases in single figures for several days one on Sunday,0.15627705627705626,Positive
Global crisis like Covid pandemic making people think how many months can they survive without income Your test of real financial endurance during a long haul crisis,0.1125,Positive
Is the Covid 19 not applicable to this man He is addressing a public meeting with mask on his chin It doesn t cover the mouth and at Manakadu,0.0,Neutral
Kerala CM requests media houses to not enact salary cuts and lay offs during covid times Kerala PRD will release all advertising dues pending to them News,0.0,Neutral
A month of lockdown in India Covid growth falls from 22 to 8 India News Times of India,0.0,Neutral
Feeling stressed working from home Participate in this webinar discussing on the role of mindfulness to effectively manage our work and personal life Register mindfulness Covid 19india WorkFromHome Kochi,0.3,Positive
EarthDay EarthDay50 nature Covid 19 naturelovers PlanetEarth pollution What would you do if someone throws toxic waste into your house You ll retaliate get him jailed right What do we expect Nature to do when we keep releasing toxic waste pollutants smoke chemicals,-0.038095238095238106,Negative
EarthDay EarthDay50 nature Covid 19 When we introduce pollutants into environment do we study the impact it has on all living beings upto the level of micro organisms No We are only worried about the direct impact on humans well then Nature retaliates to set right things,0.12857142857142856,Positive
Bill Gates warns US isn t even halfway through the COVID 19 pandemic via,0.0,Neutral
True toll of North Korea Covid 19 deaths likely exceeds imagination via,0.175,Positive
Have you recovered from COVID 19 RI Blood Center is looking for your help,-0.1,Negative
India s new Covid 19 cases jump by 1 752 highest ever 24 hour spike 10 things to know,0.13636363636363635,Positive
COVID 19 situation especially serious in Ahmedabad Surat Thane Hyderabad Chennai MHA,-0.6666666666666666,Negative
Finally everyone ends up in racing tonystories vlogger youtube youtubersl Covid 19 lockdown maskchallenge RamadanMubarak VarunDhawan,0.0,Neutral
The Great Invader How COVID 19 Attacks Every Organ,0.8,Positive
Self Reliance Biggest Lesson From COVID 19 Crisis Says PM Modi NDTV The coronavirus crisis has taught India to be self sufficient and not depend on others for anything we need in our daily lives Prime Minister Narendra Modi told village chiefs,0.0,Neutral
4th covid death in Kerala reported from Kozhikode This time it is 4 month old baby keralagovt COVIDkerala,0.1,Positive
Take of the mask when you are speaking to me keep 1 m distance But not now covid 19 india coronavirus kerala keepdistance kochidiaries mask colorful safetyfirst India,0.3,Positive
BBC News Hopes dashed as coronavirus drug remdesivir fails first trial A potential antiviral drug for the coronavirus has reportedly failed in its first randomised clinical trial There had been widespread hope that remdesivir could treat Covid 19,-0.1,Negative
WHO reveals deeply concerning estimate that half of European Covid 19 deaths occurred in care homes US unemployment claims hit 26 4 million more than 15 of the workforce German Chancellor Angela Merkel has been addressing lawmakers in Berlin,0.06666666666666668,Positive
Doctors trying to understand COVID 19 symptoms left with more questions,0.25,Positive
It s the other way round He is covid 20,-0.1625,Negative
Max Hospital doctor who oversaw blood plasma treatment in COVID 19 patient in Delhi explains how the therapy works Firstpost,0.0,Neutral
China reports no new Covid 19 deaths for the eighth day in a row There were 10 new cases reported and imported cases also fell Australia calls on G20 nations to ban wet wildlife markets over public health concerns South Korea s economy,-0.007954545454545457,Negative
Hand care Tips Hand wash as recommend against Covid 19 but remember to moisturize your Hands at night preventionisbetterthancure dryskincare eczema handeczema coronavirus vpslakeshore Lakeshore,0.0,Neutral
Isn t COVID 19 more infectious than any of the viral diseases we have seen in the history of human kind Doesn t it spread faster than anyother form of viral diseases Doesn t it have an array of asymptomatic cases that further raises the bar for an exponential growth,0.275,Positive
One covid free loan chilled,0.4,Positive
Don t tempt me with these pics during these covid times,0.0,Neutral
Is the CM unnecessarily prolonging his press meet to avoid questions from the media Yesterday it was the Covid 19 story and today it is about promoting agriculture in the State,-0.4,Negative
Is the CM unnecessarily prolonging his press meet to avoid questions from the media Yesterday it was the Covid 19 story and today it is about promoting agriculture in the State,-0.4,Negative
76 new COVID 19 cases in Tamil Nadu of which 55 cases are in Chennai,0.13636363636363635,Positive
The Entrance exam for Hospitality Management Courses conducted by the Mahrashtra State CET Common Entrance Test cell has postponed due to the outbreak of COVID 19 Kindly visit website wishill com entranceexam hospitalitymanagementcourses CET COVID19,0.05833333333333333,Positive
Donald Trump Says Will Temporarily Suspend Immigration Over COVID 19 NDTV,0.0,Neutral
Warning From Day One COVID 19 A Devil That Everyone Should Fight WHO NDTV,0.0,Neutral
BBC News India coronavirus Can the Covid 19 lockdown spark a clean air movement,0.3666666666666667,Positive
BBC News India coronavirus Can the Covid 19 lockdown spark a clean air movement,0.3666666666666667,Positive
The opening scene of the movie Joker released today in Amazon Prime I watched it for ten minutes and closed it as the Covid reality of the world is even more gripping,0.225,Positive
Kerala CM Pinarayi Vijayan appreciates the people of Kasarkode for co operating with Govt to contain the Covid 19 spread Kerala,0.0,Neutral
6pm press meets was always to update the people on the present status of Covid cases in the State and not for boasting about Government s achievements says pressmeet keralalockdown,0.0,Neutral
6 covid positive cases in Kerala today All from Kannur 21 have recovered KeralaModel Covid19India hindu,0.22727272727272727,Positive
We are deeply indebted to the front line health workers policemen government drivers grocery clerks and delivery boys who are fighting tirelessly against COVID 19 Please stay healthy during your service wishilltechnologies education health service BreakTheChain,0.25,Positive
Biggest spike in Covid 19 numbers yet as Maharashtra Gujarat report huge spurt India News Times of India In the biggest surge in the Covid 19 pandemic in India so far 1 612 new cases were reported from across the country on Sunday with,0.21212121212121215,Positive
We were comparing Kerala and Karnataka right How come Australia came into picture Since you bought Australia they have 6606 covid cases with 71 deaths Kerala is better,0.39285714285714285,Positive
Dude Karnataka CM can justify the blocking of border by saying that I m asking for MoHFW or any other agencies statement that prove there has been Kerala Covid positive cases reported in Karnataka,0.05113636363636363,Positive
You have any authentic data that Kerala sent Covid Positive cases you Karnataka No news paper columns I need govt or any other authentic data,0.2755681818181818,Positive
Dude people staying in the border states with medical history at Mangalore hospitals are supposed to go there only At the time of crisis you people showed your true colour Well God showed his true colour and now Karnataka has more deaths and active covid cases than Kerala,0.17777777777777778,Positive
With all these state of the art facilities why Karnataka has more Covid deaths Could you please explain,0.5,Positive
Kerala government has given sprinkler company to keep the data of people who is confirmed with covid or with covid related symptoms there are nearly two lakh people data They have given these data to company before signing the contract with sprinkler company,0.16666666666666666,Positive
what you want to do 1 fail to control Covid 19 2 fail to control Migrate labour 3 fail to save life of Sadhu What you can do issue the vip pass for Bank Defaulters Fadnavis,-0.5,Negative
Kerala Police has made over 400 videos during Covid days a few of them have over 1cr views Now tell me are they really under staffed or is it effective time management Kerala,0.19999999999999998,Positive
BBC News Coronavirus Will Covid 19 speed up the use of robots to replace human workers,0.0,Neutral
BBC News Coronavirus Spanish PM promises to ease confinement of children Spanish children have been kept at home since 14 March under strict measures to curb the spread of Covid 19 Now Prime Minister Pedro S nchez aims to relax the rule on27 April,0.0,Neutral
Just 2 covid positive cases in Kerala Kannur and Kozhikode 1 each While 13 patients have recovered KeralaFightsCorona,0.22727272727272727,Positive
The happening n Delhi masjid after lockdown was intentional an the consequences were horrible most of covid spread across India was due to this We across the world denominated as developing Nation could successfully counteract covid far better than a developed nation,0.11785714285714285,Positive
In Key Breakthrough Covid 19 Vaccine Developed by Oxford University Scientist Could Be Available Around October Sarah Gilbert a professor of vaccinology said efficacy result from phase 3 trials of the vaccine will be available by autumn of 2020,0.225,Positive
Trump warns China of consequences if found responsible for COVID 19 If they were knowingly responsible yeah then there should be consequences he told reporters at a White House news conference on Saturday You re talking about you know,0.13333333333333333,Positive
Trump warns China of consequences if found responsible for COVID 19 The Hindu U S President Donald Trump has warned China of consequences if it was knowingly responsible for the spread of the novel coronavirus pandemic,0.2,Positive
Not all people are needed to fight for country some just have to pay taxes and follow all the rules given by constitution And now all people are needed to stay at home Leave the fighting to the defence forces and not get emotional about wrong idea of Nationalism covid,-0.25,Negative
One World Together At Home Special to Celebrate COVID 19 Workers,0.35714285714285715,Positive
I lost I don t think I can hold on much longer She s down too COVID,0.022222222222222213,Positive
Only 4 COVID positive cases in Kerala today but the fact that 3 4 of the inflected returned from abroad is a cause for concern since It s 27 days since the last flight landed in Kerala COVID2019india covidindia,0.07575757575757576,Positive
K K Shailaja confirms the death reported from Malapuram today morning was not due to Covid,0.0625,Positive
The best medicine discovered so far for Covid 19 is home Remain indoors and stay safe covid chennaidiaries brigadegroup wtc,0.5333333333333333,Positive
Good job by launching own method of fraud during Covid Lockdown,0.6499999999999999,Positive
Coronavirus India Testing Multi Purpose Vaccine In Fight Against COVID 19 NDTV Indian scientists are testing a multi purpose vaccine that has proved effective against leprosy and boosts immunity in hosts to see if it can help tackle the,0.6,Positive
India COVID 19 Peak Expected In May Lockdown Helped Cut Numbers Sources NDTV,-0.1,Negative
If you look at pib twitter for covid news most of it is naked propaganda for bjp from so called beneficiaries Pliable journalists are yet to report on this,0.13333333333333333,Positive
This is the confidence level of powerful people Can we expect any action against bride and groom I think expecting any legal action against them would be considered as foolish Covid 19india lockdown VVIPCoronaWedding,0.17500000000000002,Positive
Great performance Covid 19 lockdown,0.8,Positive
It is already happening Many publications and Channels are struggling to survive With ads drying up due to the economic problems of Covid matters may get aggravated,0.19166666666666665,Positive
So Kerala now has 147 active Covid 19 cases and 245 cases have recovered COVID19,-0.13333333333333333,Negative
Name dropping won t get you anywhere sabanaqvi Covid is a game changer like it or not Muslims will be in for a rude shock when the pandemic is done amp dusted It s payback time,-0.35,Negative
Covid 19 update,0.0,Neutral
Covid 19 Body Count India s Low Mortality Rate and the Contrasting Pictures of Two States,0.0,Neutral
Once In 1 000 Years Top Medical Body Quotes Chinese Theory On COVID 19 NDTV,0.16666666666666666,Positive
All 6 Metros Other Major Cities Marked Red In Centre s COVID 19 List NDTV All six metros Delhi Mumbai Kolkata Chennai Bengaluru and Hyderabad currently have a high number of cases,0.03291666666666667,Positive
BBC News Coronavirus Why is NYC reporting surge in virus deaths New York City s death count has spiked to more than 10 000 after it reported 3 778 people who likely had Covid 19 but died without being tested Firefighters and paramedics had,0.21212121212121213,Positive
BBC News Coronavirus Trump says peak is passed and US to reopen soon President Donald Trump says the US has passed the peak of new Covid 19 cases and predicted some states would reopen this month At the daily White House virus briefing Mr Trump,0.04545454545454545,Positive
Wish this becomes a habit even after th Covid days,0.0,Neutral
Kerala will continue to explore all possible technology to analyse data collection for covid says CDIT will use cloud to ready the server All information pertaining to Kerala will be stored in these servers under strict survelience of CDIT,0.1,Positive
Functioning of all types of disinfection tunnels in the State should be ended soon says Kerala CM kerala cm covid,0.0,Neutral
Only one covid positive case Kannur in Kerala 7 recovered As of today there are 9 7461 people under quarantine in the State,0.11363636363636363,Positive
Why this nonsense while Maharashtra is the mostly COVID 19 spreading state,0.5,Positive
Managing Covid in Dharavi is not easy Managing Covid in Mumbai is not easy But Maharashtra is trying Centre has to help them Corporate biggies celebrities all can help CM needs all the help he can get Let s win the battle here to help India win the war,0.23333333333333334,Positive
Covid 5,0.0,Neutral
Being an MP from Kerala the least expected of you is stay in here and lead the fight against Covid from the may take a leaf out of your fellow MP s of Kerala in this and help your political home state in all possible ways,-0.1,Negative
COVID19 curve of Kerala has started to flatten Initial case of COVID in India was recorded in Kerala on 30 Jan Kerala is containing Covid2019 based on previous learnings from Nipah Virus outbreak amp combination of other measures CoronaVirus CoronainIndia SARS COV 2 at Koothattukulam,-0.09722222222222221,Negative
My thoughts on why Kerala was able to control the covid spread till now,0.5,Positive
Also please enlighten us on gujratmodel of Covid 19india,0.0,Neutral
If anyone want COVID WISK COVIDWISK please do contact me at 9809000900 This cabin allows Doctors and Health workers to safely collect the samples from infected people COVID19,0.5,Positive
ICMR Invites Participation in Clinical Trials of Plasma Therapy to Treat Covid 19 Patients News18 via,0.0,Neutral
good to see our fight against Covid 19 is now visible in the reduced reported cases and the reduced number of people under observation,0.7,Positive
Almost 1000 samples are being tested in Kerala per day these days This was around 600 a few days back Covid 19india,-0.1,Negative
How Kerala is poised to win the fight against Covid 19,0.8,Positive
Companies should utilise Covid Kaal to invest in ideas says wtc webinar,0.0,Neutral
Harish Bijoor talking on Business footsteps in the era of Covid 19 Starting at 11 30am,0.0,Neutral
Firms Weakened By COVID 19 Targets Of Foreign Takeovers Rahul Gandhi NDTV Senior Congress leader Rahul Gandhi on Sunday said that the economic slowdown because of the coronavirus pandemic has made Indian companies susceptible to takeovers and,0.037500000000000006,Positive
BBC News Coronavirus Fauci says US could have saved lives with earlier action The US could have saved lives if it had introduced measures to stop Covid 19 earlier a top health official says If we had right from the beginning shut,0.17714285714285713,Positive
Contradictory reports are coming out of Gulf On one side we hear that Gulf countries are doing a lot to prevent the spread of covid 19 amp taking care of everyone there Then we hear that they want the expatriates to be taken back by their native countries,0.0,Neutral
Antibody testing in California could tell if people who ve had COVID 19 are now immune,0.0,Neutral
would be great if there is another way to unlock the screen with the masks on We do have the option of entering the number but it s a hassle Please do give it a thought facerecognition COVID 19 faceunlock,0.8,Positive
Happy Easter Stay Hopeful HappyEaster2020 HappyEasterSunday COVID 19,0.8,Positive
covidindia kerala That s for the day It really is saddening when people resort to ISIS connection of Kerala when they want to bash Kerala and its fight against Covid Irrespective of political and religious ideologies I appreciate and 1 N,0.06666666666666667,Positive
interviews health minister Of KK shailaja it was going well till they take calls from viewers Mr Sharma from Delhi calls asking Does minister from Kerala get any help from China to tackle covid since both places are ruled by communists shows the level of arrogance,0.0,Neutral
beats other nations in Covid response Study via NaMo App,-0.125,Negative
There is no address to the nation by PM Modi today Government of India Sources Lockdownextention Covid 19india,0.0,Neutral
RT Let s ramain vigilant as ITCells have garnered the power to negate science and expertise that gets potent during Covid 19india,0.5,Positive
Washington Post on Kerala Model of resistance to Covid 19,0.0,Neutral
Controlling and containing the community transmission of Covid 19 is of utmost importance today for the survival of every nation of mankind itself,0.0,Neutral
Kerala has been handling it s own Covid 19 situation admirably It is in the best interest of both the Middle East Gulf amp India that we help each other to effectively overcome this pandemic Kindly do the needful,0.44583333333333336,Positive
The nations in the Middle East really need to get a handle on the covid 19 situation Please get expert opinions on the situation and get it under control I know for a fact that expatriates from Kerala are in a state of panic Plz Get help to contain the situation,0.1,Positive
Kerala is becoming a model in fighting against COVID 19 careforpeople kerala godsowncountry keralatourism breakthechain,0.45,Positive
Here is a fake news on Covid 19india could you please initiate necessary action against the people behind this,-0.2,Negative
Sunrise view from Infopark In picture are World Trade Center Kochi and Four Points by Sheraton Dedicating this to everyone who misses office coviddays wfm solidarity WeWillBeBack covid Pc Vijay,-0.1,Negative
Covid times these are but here s a spot of non covid news How far has India come wrt bio resource Access and Benefit Sharing Senior researcher current chairman of Nat Biodiv Authority former chairman also shared their views,0.03333333333333333,Positive
12 covid positive cases in Kerala today Kannur and Kasarkode 4 each Malapuram 2 Tvm and Kollam 1 each Out of the 12 patients 11 cases are contacts covidkerala,0.22727272727272727,Positive
Be proud of your efforts You have successfully changed the narrative and India will have more casualties due to communal virus than COVID Jain hind,0.48124999999999996,Positive
68 of active covid relief camps are arranged by Kerala gov,-0.13333333333333333,Negative
